# Reference: (J,EPJ/A,56,179,2020)
E,sigma,d_sigma
2.0,0.00024,0.0001
2.0,0.00177,0.00029
2.0,0.0018000000000000002,0.0005
2.0,0.014,0.0026000000000000003
2.0,0.0012,0.0004
2.0,0.0018000000000000002,0.0005
2.64,0.0027,0.0007
2.64,0.0016,0.0004
2.64,0.0021000000000000003,0.0007
2.64,0.0017,0.0006
2.64,0.0015,0.0006
2.64,0.005200000000000001,0.0015
