# Reference: (J,PR/C,25,2174,1982)
E,sigma
581.0,27.6
611.0,40.4
630.0,54.6
656.0,74.5
679.0,97.2
705.0,120.0
728.0,136.0
739.0,137.0
746.0,143.0
758.0,141.0
769.0,147.0
777.0,143.0
788.0,146.0
799.0,141.0
807.0,140.0
818.0,137.0
826.0,133.0
837.0,130.0
860.0,122.0
886.0,117.0
913.0,113.0
935.0,113.0
962.0,115.0
984.0,124.0
1007.0,137.0
1033.0,133.0
1056.0,122.0
1082.0,112.0
1109.0,110.0
1132.0,110.0
1154.0,113.0
1184.0,116.0
