# Reference: (J,NP/A,275,93,197701)
E,sigma,d_sigma
1.0,107.0,3.36
1.2,105.0,3.35
1.4,123.0,4.05
1.5,123.0,3.93
1.6,150.0,4.45
1.65,169.0,5.06
1.7,176.0,5.13
1.75,174.0,5.05
1.8,183.0,5.3
1.85,184.0,5.44
1.9,163.0,4.67
1.95,148.0,4.36
2.0,155.0,4.6
2.1,140.0,4.07
2.2,127.0,3.68
2.4,108.0,4.11
2.6,106.0,3.03
