theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,3972500000000.0,0.99997
1.0,33178.0,0.83514
2.0,2518.889602,1.0143
3.0,1670.929813,3.4054
4.0,1690.298409,10.884
5.0,1720.74493,27.038
6.0,1713.299206,55.792
7.0,1674.973226,100.98
8.0,1614.553185,165.93
9.0,1538.496003,253.05
10.0,1451.473401,363.52
11.0,1357.034411,497.07
12.0,1258.014119,651.87
13.0,1156.759314,824.55
14.0,1055.249094,1010.3
15.0,955.158866,1203.4
16.0,857.895057,1397.0
17.0,764.615683,1584.1
18.0,676.245119,1757.8
19.0,593.487584,1911.6
20.0,516.841588,2039.7
21.0,446.616313,2138.0
22.0,382.950079,2203.3
23.0,325.830584,2234.4
24.0,275.116373,2231.4
25.0,230.558843,2196.2
26.0,191.82411,2132.0
27.0,158.514078,2043.4
28.0,130.186167,1935.5
29.0,106.371262,1814.5
30.0,86.589559,1686.5
31.0,70.364131,1557.7
32.0,57.232139,1433.9
33.0,46.753712,1320.4
34.0,38.518615,1221.7
35.0,32.15088,1141.0
36.0,27.311622,1081.0
37.0,23.700281,1042.8
38.0,21.054561,1026.7
39.0,19.149307,1032.0
40.0,17.794578,1056.9
41.0,16.833114,1099.0
42.0,16.137422,1155.3
43.0,15.606622,1222.2
44.0,15.163209,1296.1
45.0,14.749845,1373.0
46.0,14.326254,1449.4
47.0,13.866306,1521.6
48.0,13.355318,1586.5
49.0,12.787615,1641.5
50.0,12.164365,1684.3
51.0,11.491684,1713.4
52.0,10.779024,1727.8
53.0,10.037817,1727.0
54.0,9.28038,1711.2
55.0,8.519039,1680.9
56.0,7.765473,1637.4
57.0,7.030237,1581.8
58.0,6.322449,1516.0
59.0,5.649618,1441.8
60.0,5.017577,1361.2
61.0,4.430516,1276.1
62.0,3.891075,1188.4
63.0,3.40049,1100.1
64.0,2.95877,1012.7
65.0,2.564887,927.84
66.0,2.216975,846.71
67.0,1.912518,770.37
68.0,1.64853,699.65
69.0,1.421712,635.13
70.0,1.228596,577.18
71.0,1.065654,525.98
72.0,0.929403,481.52
73.0,0.816473,443.64
74.0,0.723666,412.03
75.0,0.647999,386.28
76.0,0.586728,365.88
77.0,0.537361,350.27
78.0,0.497673,338.82
79.0,0.465695,330.89
80.0,0.439716,325.82
81.0,0.418267,322.98
82.0,0.400112,321.73
83.0,0.384227,321.5
84.0,0.369789,321.76
85.0,0.356152,322.04
86.0,0.34283,321.92
87.0,0.329479,321.08
88.0,0.315873,319.25
89.0,0.30189,316.25
90.0,0.287487,311.96
91.0,0.272688,306.32
92.0,0.257565,299.34
93.0,0.242221,291.07
94.0,0.226782,281.62
95.0,0.211381,271.1
96.0,0.196154,259.67
97.0,0.181227,247.51
98.0,0.166717,234.77
99.0,0.152724,221.63
100.0,0.139335,208.26
101.0,0.126615,194.83
102.0,0.114616,181.47
103.0,0.103373,168.32
104.0,0.092907,155.49
105.0,0.083227,143.11
106.0,0.07433,131.25
107.0,0.066205,119.99
108.0,0.058833,109.39
109.0,0.052188,99.508
110.0,0.046241,90.369
111.0,0.040954,82.0
112.0,0.036291,74.411
113.0,0.03221,67.602
114.0,0.028669,61.562
115.0,0.025622,56.268
116.0,0.023024,51.69
117.0,0.020831,47.788
118.0,0.018999,44.517
119.0,0.017482,41.824
120.0,0.016241,39.652
121.0,0.015234,37.943
122.0,0.014424,36.635
123.0,0.013777,35.669
124.0,0.013262,34.985
125.0,0.01285,34.528
126.0,0.012518,34.246
127.0,0.012244,34.091
128.0,0.012011,34.022
129.0,0.011804,34.003
130.0,0.011611,34.001
131.0,0.011422,33.991
132.0,0.01123,33.95
133.0,0.011029,33.858
134.0,0.010814,33.701
135.0,0.010582,33.464
136.0,0.01033,33.137
137.0,0.010057,32.712
138.0,0.009761,32.183
139.0,0.009441,31.545
140.0,0.0091,30.798
141.0,0.008737,29.943
142.0,0.008356,28.987
143.0,0.007958,27.936
144.0,0.007548,26.802
145.0,0.007128,25.598
146.0,0.006704,24.337
147.0,0.00628,23.037
148.0,0.005859,21.713
149.0,0.005446,20.382
150.0,0.005045,19.063
151.0,0.00466,17.772
152.0,0.004295,16.524
153.0,0.003953,15.337
154.0,0.003636,14.225
155.0,0.003348,13.201
156.0,0.00309,12.279
157.0,0.002865,11.468
158.0,0.002674,10.777
159.0,0.002517,10.21
160.0,0.002393,9.7712
161.0,0.002303,9.4587
162.0,0.002244,9.2688
163.0,0.002214,9.1951
164.0,0.002211,9.2285
165.0,0.002232,9.3586
166.0,0.002273,9.5737
167.0,0.002331,9.8612
168.0,0.002404,10.209
169.0,0.002488,10.603
170.0,0.00258,11.031
171.0,0.002678,11.48
172.0,0.002777,11.937
173.0,0.002875,12.387
174.0,0.002969,12.816
175.0,0.003055,13.211
176.0,0.003131,13.557
177.0,0.003193,13.841
178.0,0.00324,14.053
179.0,0.003268,14.184
179.99,0.003278,14.228
