theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2918500000000.0,0.99997
1.0,23286.0,0.79781
2.0,2132.337375,1.1687
3.0,1744.264788,4.8386
4.0,1822.035595,15.969
5.0,1854.775536,39.668
6.0,1836.093279,81.382
7.0,1781.836225,146.22
8.0,1703.486814,238.29
9.0,1608.709025,360.15
10.0,1502.930691,512.34
11.0,1390.277873,693.15
12.0,1274.05827,898.59
13.0,1157.004883,1122.5
14.0,1041.398578,1357.1
15.0,929.131044,1593.3
16.0,821.739943,1821.3
17.0,720.432806,2031.6
18.0,626.108166,2215.2
19.0,539.37805,2364.6
20.0,460.593448,2474.2
21.0,389.872952,2540.3
22.0,327.133974,2561.8
23.0,272.125507,2539.9
24.0,224.461281,2477.9
25.0,183.652144,2381.1
26.0,149.136642,2256.2
27.0,120.308951,2110.9
28.0,96.543556,1953.7
29.0,77.21628,1792.8
30.0,61.721513,1636.3
31.0,49.485662,1491.1
32.0,39.977019,1363.3
33.0,32.712353,1257.5
34.0,27.260625,1176.8
35.0,23.244262,1122.8
36.0,20.338447,1095.7
37.0,18.268866,1094.1
38.0,16.808317,1115.6
39.0,15.772566,1157.0
40.0,15.015741,1213.9
41.0,14.425542,1281.9
42.0,13.918477,1356.3
43.0,13.435259,1432.1
44.0,12.936509,1505.0
45.0,12.398818,1571.0
46.0,11.81122,1626.4
47.0,11.172105,1668.7
48.0,10.486552,1695.6
49.0,9.764102,1706.0
50.0,9.01691,1699.4
51.0,8.25828,1675.9
52.0,7.501521,1636.6
53.0,6.759114,1582.8
54.0,6.042119,1516.4
55.0,5.359822,1439.5
56.0,4.719544,1354.5
57.0,4.12661,1263.8
58.0,3.584427,1169.9
59.0,3.094641,1075.0
60.0,2.657353,981.21
61.0,2.271359,890.42
62.0,1.934414,804.15
63.0,1.643475,723.66
64.0,1.394945,649.87
65.0,1.184879,583.41
66.0,1.00917,524.6
67.0,0.863699,473.54
68.0,0.744459,430.05
69.0,0.64764,393.8
70.0,0.569704,364.29
71.0,0.50742,340.89
72.0,0.457891,322.9
73.0,0.418562,309.56
74.0,0.387217,300.08
75.0,0.361967,293.69
76.0,0.341231,289.63
77.0,0.323711,287.2
78.0,0.308367,285.75
79.0,0.294391,284.71
80.0,0.281175,283.58
81.0,0.268285,281.97
82.0,0.255431,279.56
83.0,0.242445,276.12
84.0,0.229251,271.51
85.0,0.215848,265.65
86.0,0.202286,258.54
87.0,0.18865,250.23
88.0,0.175047,240.81
89.0,0.161595,230.41
90.0,0.148408,219.19
91.0,0.135596,207.32
92.0,0.123258,194.98
93.0,0.111478,182.34
94.0,0.100326,169.57
95.0,0.089854,156.85
96.0,0.080101,144.33
97.0,0.071092,132.15
98.0,0.062837,120.44
99.0,0.055336,109.3
100.0,0.048578,98.83
101.0,0.042544,89.103
102.0,0.037205,80.176
103.0,0.032526,72.084
104.0,0.028465,64.844
105.0,0.024975,58.453
106.0,0.022005,52.887
107.0,0.0195,48.105
108.0,0.017406,44.053
109.0,0.015667,40.66
110.0,0.014229,37.85
111.0,0.013041,35.541
112.0,0.012058,33.65
113.0,0.011237,32.1
114.0,0.010545,30.821
115.0,0.009953,29.751
116.0,0.009438,28.84
117.0,0.008984,28.052
118.0,0.008578,27.359
119.0,0.008213,26.742
120.0,0.00788,26.188
121.0,0.007577,25.687
122.0,0.007298,25.23
123.0,0.007039,24.805
124.0,0.006795,24.4
125.0,0.006562,23.997
126.0,0.006332,23.578
127.0,0.006101,23.122
128.0,0.005864,22.61
129.0,0.005618,22.026
130.0,0.005359,21.36
131.0,0.005087,20.605
132.0,0.004803,19.762
133.0,0.004509,18.841
134.0,0.00421,17.856
135.0,0.003909,16.826
136.0,0.003612,15.772
137.0,0.003325,14.72
138.0,0.003051,13.691
139.0,0.002794,12.708
140.0,0.002559,11.787
141.0,0.002346,10.941
142.0,0.002155,10.177
143.0,0.001987,9.4938
144.0,0.001839,8.8873
145.0,0.001708,8.3459
146.0,0.00159,7.8544
147.0,0.001481,7.3944
148.0,0.001377,6.9476
149.0,0.001275,6.4972
150.0,0.001173,6.0308
151.0,0.001068,5.5427
152.0,0.000962,5.0351
153.0,0.000856,4.5184
154.0,0.000753,4.0111
155.0,0.000659,3.5372
156.0,0.000578,3.1235
157.0,0.000513,2.7958
158.0,0.000469,2.5748
159.0,0.000448,2.4731
160.0,0.000448,2.492
161.0,0.000469,2.6208
162.0,0.000505,2.8375
163.0,0.00055,3.1111
164.0,0.000599,3.405
165.0,0.000645,3.6816
166.0,0.000681,3.9071
167.0,0.000704,4.0551
168.0,0.000711,4.11
169.0,0.000701,4.0673
170.0,0.000676,3.934
171.0,0.000639,3.7261
172.0,0.000592,3.4658
173.0,0.000542,3.178
174.0,0.000491,2.887
175.0,0.000444,2.6138
176.0,0.000403,2.3748
177.0,0.00037,2.1814
178.0,0.000346,2.0401
179.0,0.000331,1.9545
179.99,0.000326,1.9258
