theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,35753000000000.0,0.99999
1.0,347690.0,0.97243
2.0,20999.0,0.93953
3.0,4466.815877,1.0115
4.0,1896.328074,1.3567
5.0,1258.321577,2.1969
6.0,1049.644383,3.7979
7.0,964.012209,6.4577
8.0,918.907117,10.493
9.0,887.775706,16.225
10.0,861.032902,23.961
11.0,834.988921,33.984
12.0,808.217371,46.533
13.0,780.227603,61.795
14.0,750.936833,79.887
15.0,720.445714,100.85
16.0,688.937517,124.65
17.0,656.630628,151.16
18.0,623.755131,180.15
19.0,590.540719,211.34
20.0,557.210111,244.34
21.0,523.975242,278.7
22.0,491.034927,313.91
23.0,458.573328,349.4
24.0,426.758938,384.59
25.0,395.743896,418.85
26.0,365.663576,451.57
27.0,336.636384,482.17
28.0,308.763771,510.06
29.0,282.130418,534.74
30.0,256.804592,555.76
31.0,232.838661,572.73
32.0,210.269742,585.36
33.0,189.120488,593.47
34.0,169.399962,596.97
35.0,151.104615,595.86
36.0,134.21933,590.26
37.0,118.718514,580.39
38.0,104.567224,566.58
39.0,91.722314,549.23
40.0,80.133574,528.83
41.0,69.744858,505.95
42.0,60.495182,481.21
43.0,52.319775,455.26
44.0,45.151087,428.81
45.0,38.919732,402.55
46.0,33.555361,377.2
47.0,28.987469,353.43
48.0,25.146124,331.91
49.0,21.962613,313.25
50.0,19.370021,298.0
51.0,17.303716,286.66
52.0,15.701777,279.65
53.0,14.505331,277.29
54.0,13.658828,279.83
55.0,13.110252,287.43
56.0,12.811264,300.14
57.0,12.717291,317.94
58.0,12.787563,340.7
59.0,12.985103,368.21
60.0,13.276678,400.19
61.0,13.632707,436.27
62.0,14.027147,476.02
63.0,14.437346,518.95
64.0,14.843875,564.52
65.0,15.230348,612.17
66.0,15.583222,661.28
67.0,15.891593,711.25
68.0,16.146982,761.44
69.0,16.343124,811.23
70.0,16.47575,860.02
71.0,16.542378,907.21
72.0,16.542104,952.27
73.0,16.475404,994.68
74.0,16.343939,1034.0
75.0,16.150375,1069.7
76.0,15.89821,1101.6
77.0,15.591612,1129.2
78.0,15.23527,1152.5
79.0,14.83426,1171.1
80.0,14.393915,1185.1
81.0,13.919719,1194.3
82.0,13.417199,1198.8
83.0,12.891845,1198.6
84.0,12.349027,1193.9
85.0,11.793933,1184.9
86.0,11.231509,1171.8
87.0,10.66642,1155.0
88.0,10.103008,1134.6
89.0,9.545267,1111.0
90.0,8.996822,1084.7
91.0,8.460917,1056.0
92.0,7.940407,1025.4
93.0,7.437761,993.09
94.0,6.955061,959.64
95.0,6.494015,925.41
96.0,6.055968,890.79
97.0,5.641919,856.15
98.0,5.252537,821.83
99.0,4.888185,788.18
100.0,4.54894,755.48
101.0,4.234619,723.99
102.0,3.944802,693.96
103.0,3.678858,665.56
104.0,3.43597,638.96
105.0,3.215164,614.28
106.0,3.015327,591.6
107.0,2.83524,570.95
108.0,2.673597,552.36
109.0,2.529031,535.79
110.0,2.400134,521.18
111.0,2.285479,508.45
112.0,2.18364,497.48
113.0,2.09321,488.13
114.0,2.01282,480.25
115.0,1.94115,473.67
116.0,1.876945,468.2
117.0,1.819031,463.66
118.0,1.766317,459.86
119.0,1.717812,456.62
120.0,1.672628,453.75
121.0,1.629984,451.09
122.0,1.589214,448.49
123.0,1.549765,445.82
124.0,1.511202,442.95
125.0,1.473201,439.82
126.0,1.435553,436.35
127.0,1.398154,432.53
128.0,1.361006,428.35
129.0,1.324207,423.84
130.0,1.287944,419.08
131.0,1.252485,414.15
132.0,1.218172,409.19
133.0,1.185409,404.35
134.0,1.154652,399.81
135.0,1.1264,395.78
136.0,1.101182,392.48
137.0,1.079547,390.17
138.0,1.062054,389.09
139.0,1.049257,389.52
140.0,1.0417,391.73
141.0,1.039903,395.98
142.0,1.044353,402.55
143.0,1.055494,411.7
144.0,1.07372,423.65
145.0,1.099365,438.65
146.0,1.132699,456.87
147.0,1.173919,478.5
148.0,1.223147,503.66
149.0,1.280423,532.47
150.0,1.345702,564.96
151.0,1.418856,601.17
152.0,1.499668,641.07
153.0,1.587838,684.59
154.0,1.682978,731.59
155.0,1.784619,781.93
156.0,1.892213,835.38
157.0,2.005136,891.68
158.0,2.122698,950.54
159.0,2.244141,1011.6
160.0,2.368655,1074.5
161.0,2.495377,1138.8
162.0,2.623408,1204.0
163.0,2.751813,1269.8
164.0,2.879636,1335.5
165.0,3.005907,1400.7
166.0,3.129653,1464.9
167.0,3.249906,1527.4
168.0,3.365715,1587.9
169.0,3.476151,1645.8
170.0,3.580323,1700.6
171.0,3.677382,1751.7
172.0,3.766531,1798.9
173.0,3.847034,1841.5
174.0,3.918221,1879.3
175.0,3.979499,1911.9
176.0,4.030356,1939.0
177.0,4.070362,1960.4
178.0,4.099182,1975.7
179.0,4.116572,1985.0
179.99,4.122384,1988.1
