theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,15890000000000.0,0.99999
1.0,150070.0,0.94439
2.0,8972.583591,0.90327
3.0,2345.009037,1.1948
4.0,1437.798759,2.3145
5.0,1249.70172,4.9091
6.0,1196.241665,9.7386
7.0,1169.678272,17.63
8.0,1145.228879,29.424
9.0,1116.892937,45.926
10.0,1083.611608,67.848
11.0,1045.711772,95.76
12.0,1003.888748,130.05
13.0,958.899839,170.88
14.0,911.473164,218.17
15.0,862.283852,271.59
16.0,811.950725,330.54
17.0,761.038305,394.18
18.0,710.059421,461.43
19.0,659.477198,531.03
20.0,609.706366,601.56
21.0,561.114107,671.52
22.0,514.020741,739.36
23.0,468.700461,803.52
24.0,425.382287,862.53
25.0,384.251352,915.04
26.0,345.450546,959.88
27.0,309.082563,996.08
28.0,275.212297,1022.9
29.0,243.869577,1040.0
30.0,215.052169,1047.1
31.0,188.728996,1044.5
32.0,164.843482,1032.5
33.0,143.316991,1011.9
34.0,124.052254,983.61
35.0,106.936748,948.8
36.0,91.845965,908.8
37.0,78.646511,865.09
38.0,67.199014,819.24
39.0,57.360794,772.81
40.0,48.988277,727.41
41.0,41.939136,684.54
42.0,36.074152,645.64
43.0,31.258801,612.0
44.0,27.364555,584.75
45.0,24.269931,564.81
46.0,21.861277,552.92
47.0,20.03334,549.58
48.0,18.689615,555.05
49.0,17.742505,569.38
50.0,17.113322,592.39
51.0,16.732137,623.69
52.0,16.537517,662.7
53.0,16.47616,708.67
54.0,16.502451,760.7
55.0,16.577967,817.77
56.0,16.670928,878.77
57.0,16.755636,942.52
58.0,16.811887,1007.8
59.0,16.824399,1073.4
60.0,16.782231,1138.2
61.0,16.678234,1200.9
62.0,16.508521,1260.5
63.0,16.271962,1316.0
64.0,15.96972,1366.5
65.0,15.604814,1411.2
66.0,15.181734,1449.6
67.0,14.706073,1480.9
68.0,14.184221,1505.0
69.0,13.623078,1521.5
70.0,13.029812,1530.3
71.0,12.411656,1531.5
72.0,11.775728,1525.3
73.0,11.128891,1511.8
74.0,10.477637,1491.4
75.0,9.827999,1464.6
76.0,9.185485,1432.0
77.0,8.555036,1394.1
78.0,7.941,1351.6
79.0,7.347121,1305.1
80.0,6.776544,1255.3
81.0,6.231835,1203.0
82.0,5.714998,1148.9
83.0,5.227512,1093.5
84.0,4.770369,1037.7
85.0,4.344113,982.0
86.0,3.948885,927.01
87.0,3.584468,873.28
88.0,3.250332,821.28
89.0,2.945678,771.46
90.0,2.669483,724.18
91.0,2.420537,679.76
92.0,2.197486,638.47
93.0,1.998863,600.5
94.0,1.823124,565.98
95.0,1.668675,535.02
96.0,1.533899,507.66
97.0,1.417179,483.87
98.0,1.316918,463.61
99.0,1.231553,446.8
100.0,1.159572,433.3
101.0,1.099523,422.97
102.0,1.050024,415.61
103.0,1.009767,411.03
104.0,0.977526,409.01
105.0,0.952155,409.31
106.0,0.932592,411.68
107.0,0.917857,415.88
108.0,0.907053,421.64
109.0,0.899358,428.7
110.0,0.894027,436.8
111.0,0.890389,445.69
112.0,0.887838,455.1
113.0,0.885835,464.79
114.0,0.883899,474.51
115.0,0.881609,484.03
116.0,0.878595,493.12
117.0,0.87454,501.56
118.0,0.869174,509.15
119.0,0.862272,515.71
120.0,0.853653,521.05
121.0,0.843179,525.03
122.0,0.830751,527.5
123.0,0.81631,528.36
124.0,0.799835,527.5
125.0,0.78134,524.85
126.0,0.760876,520.37
127.0,0.738526,514.05
128.0,0.714406,505.9
129.0,0.688659,495.95
130.0,0.661459,484.27
131.0,0.633002,470.95
132.0,0.603506,456.12
133.0,0.573207,439.93
134.0,0.542355,422.54
135.0,0.511213,404.15
136.0,0.480048,384.97
137.0,0.449133,365.23
138.0,0.418739,345.17
139.0,0.389131,325.03
140.0,0.360568,305.08
141.0,0.333296,285.56
142.0,0.307547,266.73
143.0,0.283536,248.84
144.0,0.261458,232.12
145.0,0.241487,216.8
146.0,0.223771,203.08
147.0,0.208438,191.16
148.0,0.195588,181.21
149.0,0.185296,173.37
150.0,0.17761,167.77
151.0,0.172555,164.5
152.0,0.170127,163.63
153.0,0.170299,165.2
154.0,0.173019,169.23
155.0,0.178211,175.69
156.0,0.185775,184.54
157.0,0.19559,195.7
158.0,0.207514,209.08
159.0,0.221383,224.54
160.0,0.237015,241.91
161.0,0.254211,261.03
162.0,0.272753,281.66
163.0,0.292412,303.59
164.0,0.312941,326.55
165.0,0.334086,350.28
166.0,0.355584,374.48
167.0,0.377164,398.85
168.0,0.398554,423.08
169.0,0.419479,446.86
170.0,0.439671,469.88
171.0,0.458866,491.81
172.0,0.476812,512.38
173.0,0.493269,531.28
174.0,0.508018,548.25
175.0,0.520858,563.05
176.0,0.531614,575.46
177.0,0.540138,585.31
178.0,0.546312,592.45
179.0,0.550052,596.78
179.99,0.551304,598.23
