theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,35752000000000.0,0.99995
1.0,286010.0,0.79991
2.0,22211.0,0.99375
3.0,13637.0,3.0881
4.0,11654.0,8.338
5.0,9619.818866,16.795
6.0,7430.172917,26.884
7.0,5346.078596,35.812
8.0,3561.174986,40.666
9.0,2172.387021,39.701
10.0,1194.92239,33.252
11.0,585.680609,23.837
12.0,267.968307,15.428
13.0,153.571983,12.163
14.0,159.572031,16.976
15.0,218.818947,30.632
16.0,284.399688,51.457
17.0,329.360776,75.819
18.0,343.345164,99.165
19.0,327.749596,117.29
20.0,290.696687,127.47
21.0,242.703135,129.09
22.0,193.520817,123.71
23.0,150.286848,114.51
24.0,116.863892,105.32
25.0,94.08879,99.582
26.0,80.573985,99.505
27.0,73.713222,105.58
28.0,70.612368,116.65
29.0,68.771255,130.35
30.0,66.453123,143.81
31.0,62.768432,154.39
32.0,57.554337,160.22
33.0,51.147876,160.51
34.0,44.138443,155.54
35.0,37.157444,146.52
36.0,30.733033,135.15
37.0,25.214114,123.27
38.0,20.753175,112.45
39.0,17.331065,103.78
40.0,14.805786,97.709
41.0,12.969345,94.084
42.0,11.600176,92.274
43.0,10.502863,91.391
44.0,9.531386,90.522
45.0,8.596289,88.913
46.0,7.659245,86.098
47.0,6.7201,81.935
48.0,5.801401,76.574
49.0,4.934268,70.376
50.0,4.147758,63.812
51.0,3.462367,57.36
52.0,2.887294,51.423
53.0,2.420628,46.274
54.0,2.051516,42.03
55.0,1.763384,38.66
56.0,1.537436,36.019
57.0,1.355715,33.893
58.0,1.203264,32.058
59.0,1.069182,30.318
60.0,0.946643,28.534
61.0,0.832219,26.632
62.0,0.724885,24.599
63.0,0.625041,22.467
64.0,0.533726,20.298
65.0,0.452072,18.171
66.0,0.380927,16.165
67.0,0.320615,14.35
68.0,0.270808,12.77
69.0,0.230534,11.443
70.0,0.198324,10.352
71.0,0.172469,9.4585
72.0,0.15131,8.7104
73.0,0.133462,8.0576
74.0,0.117932,7.4607
75.0,0.104093,6.8945
76.0,0.091586,6.3459
77.0,0.080208,5.8091
78.0,0.069826,5.282
79.0,0.060357,4.7651
80.0,0.051771,4.2624
81.0,0.044091,3.7829
82.0,0.037376,3.3394
83.0,0.031671,2.9445
84.0,0.026961,2.6066
85.0,0.023155,2.3263
86.0,0.020094,2.0965
87.0,0.017593,1.905
88.0,0.01549,1.7396
89.0,0.013672,1.5913
90.0,0.012073,1.4557
91.0,0.010665,1.3312
92.0,0.009425,1.217
93.0,0.008322,1.1111
94.0,0.007321,1.0102
95.0,0.006394,0.91117
96.0,0.005529,0.81321
97.0,0.004733,0.71827
98.0,0.004028,0.63024
99.0,0.003429,0.55292
100.0,0.002939,0.48807
101.0,0.002543,0.43481
102.0,0.002219,0.39037
103.0,0.001944,0.35175
104.0,0.001705,0.31714
105.0,0.001499,0.28632
106.0,0.001325,0.25996
107.0,0.001184,0.2384
108.0,0.001069,0.22079
109.0,0.000968,0.20509
110.0,0.00087,0.18901
111.0,0.00077,0.17122
112.0,0.000667,0.152
113.0,0.00057,0.13293
114.0,0.000486,0.11585
115.0,0.000417,0.10183
116.0,0.000364,0.090714
117.0,0.000319,0.081413
118.0,0.000279,0.07276
119.0,0.000242,0.064213
120.0,0.000207,0.05607
121.0,0.000178,0.049142
122.0,0.000156,0.044122
123.0,0.000143,0.041059
124.0,0.000134,0.039233
125.0,0.000126,0.037522
126.0,0.000115,0.035023
127.0,0.000102,0.031549
128.0,8.7839e-05,0.027646
129.0,7.5443e-05,0.024147
130.0,6.6332e-05,0.021584
131.0,6.0075e-05,0.019865
132.0,5.4872e-05,0.018432
133.0,4.8971e-05,0.016704
134.0,4.179e-05,0.01447
135.0,3.4083e-05,0.011976
136.0,2.7288e-05,0.0097258
137.0,2.2615e-05,0.0081734
138.0,2.0415e-05,0.0074791
139.0,2.0023e-05,0.0074331
140.0,2.0102e-05,0.0075593
141.0,1.9355e-05,0.0073701
142.0,1.7267e-05,0.0066557
143.0,1.441e-05,0.0056205
144.0,1.1996e-05,0.0047332
145.0,1.0945e-05,0.004367
146.0,1.1165e-05,0.0045035
147.0,1.1651e-05,0.0047492
148.0,1.1294e-05,0.0046506
149.0,9.6977e-06,0.0040328
150.0,7.3539e-06,0.0030874
151.0,5.1513e-06,0.0021826
152.0,3.7598e-06,0.0016072
153.0,3.3651e-06,0.0014508
154.0,3.7585e-06,0.0016338
155.0,4.503e-06,0.001973
156.0,5.0465e-06,0.002228
157.0,4.9169e-06,0.0021865
158.0,4.0493e-06,0.0018133
159.0,2.9681e-06,0.001338
160.0,2.4763e-06,0.0011233
161.0,2.9641e-06,0.0013527
162.0,3.9619e-06,0.0018184
163.0,4.4658e-06,0.0020607
164.0,3.8179e-06,0.0017706
165.0,2.2991e-06,0.0010713
166.0,8.3724e-07,0.00039187
167.0,1.4565e-07,6.8454e-05
168.0,1.8869e-07,8.9022e-05
169.0,4.6419e-07,0.00021977
170.0,6.5589e-07,0.00031153
171.0,8.4814e-07,0.00040402
172.0,1.1354e-06,0.00054227
173.0,1.3078e-06,0.00062604
174.0,1.2476e-06,0.00059839
175.0,1.6841e-06,0.00080913
176.0,4.207e-06,0.002024
177.0,9.9978e-06,0.0048151
178.0,1.8208e-05,0.0087759
179.0,2.5679e-05,0.012382
179.99,2.8715e-05,0.013849
