theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,15889000000000.0,0.99992
1.0,123490.0,0.77711
2.0,21979.0,2.2126
3.0,18110.0,9.2273
4.0,14854.0,23.912
5.0,11148.0,43.791
6.0,7640.184759,62.199
7.0,4763.566624,71.798
8.0,2687.750878,69.057
9.0,1383.098167,56.873
10.0,698.736167,43.75
11.0,436.791353,39.999
12.0,409.076628,52.993
13.0,470.222195,83.795
14.0,528.794519,126.57
15.0,542.559328,170.89
16.0,505.259411,205.69
17.0,431.176408,223.33
18.0,341.68534,222.04
19.0,255.932511,206.08
20.0,186.09651,183.61
21.0,136.537845,163.4
22.0,105.505985,151.76
23.0,87.923357,150.73
24.0,78.023396,158.2
25.0,71.124607,169.37
26.0,64.364653,178.85
27.0,56.614387,182.45
28.0,47.956327,178.25
29.0,39.07518,166.64
30.0,30.769464,149.82
31.0,23.653779,130.91
32.0,18.034816,112.96
33.0,13.912907,98.234
34.0,11.060082,87.696
35.0,9.132164,81.025
36.0,7.778388,76.966
37.0,6.72031,73.922
38.0,5.785876,70.537
39.0,4.901955,66.043
40.0,4.062043,60.316
41.0,3.289546,53.693
42.0,2.6109,46.729
43.0,2.042645,39.992
44.0,1.588761,33.95
45.0,1.24247,28.915
46.0,0.988854,25.011
47.0,0.807604,22.155
48.0,0.676481,20.09
49.0,0.575395,18.465
50.0,0.489847,16.956
51.0,0.412286,15.368
52.0,0.340925,13.662
53.0,0.276975,11.913
54.0,0.22195,10.231
55.0,0.176259,8.6947
56.0,0.13922,7.3387
57.0,0.109747,6.1734
58.0,0.086865,5.2072
59.0,0.069718,4.4481
60.0,0.057295,3.8858
61.0,0.048297,3.4775
62.0,0.041328,3.1556
63.0,0.035281,2.8534
64.0,0.029616,2.5342
65.0,0.024331,2.2004
66.0,0.019678,1.8789
67.0,0.015838,1.5949
68.0,0.01277,1.3549
69.0,0.01028,1.1481
70.0,0.008192,0.9621
71.0,0.006448,0.79558
72.0,0.00508,0.65794
73.0,0.004107,0.55791
74.0,0.003465,0.49315
75.0,0.003016,0.44946
76.0,0.002626,0.40933
77.0,0.002223,0.36225
78.0,0.001818,0.30938
79.0,0.001462,0.25967
80.0,0.001193,0.22105
81.0,0.001003,0.19364
82.0,0.000848,0.17048
83.0,0.000691,0.14449
84.0,0.000529,0.11501
85.0,0.000388,0.087704
86.0,0.000293,0.068805
87.0,0.000245,0.059617
88.0,0.000222,0.056151
89.0,0.000202,0.052935
90.0,0.000173,0.046872
91.0,0.000137,0.038506
92.0,0.000106,0.030812
93.0,8.8987e-05,0.026734
94.0,8.6009e-05,0.026701
95.0,8.6968e-05,0.027884
96.0,7.9672e-05,0.026368
97.0,6.0814e-05,0.020764
98.0,3.8547e-05,0.01357
99.0,2.368e-05,0.008591
100.0,1.927e-05,0.0072007
101.0,1.9704e-05,0.0075797
102.0,1.8379e-05,0.0072746
103.0,1.3783e-05,0.0056103
104.0,8.3277e-06,0.0034845
105.0,4.3095e-06,0.0018525
106.0,2.7238e-06,0.0012024
107.0,4.1091e-06,0.0018618
108.0,7.8677e-06,0.0036573
109.0,1.1095e-05,0.0052885
110.0,1.0526e-05,0.0051426
111.0,6.4072e-06,0.0032071
112.0,2.7419e-06,0.0014055
113.0,2.6251e-06,0.0013774
114.0,4.6142e-06,0.0024771
115.0,5.052e-06,0.0027737
116.0,2.9446e-06,0.0016527
117.0,6.4681e-07,0.00037095
118.0,6.4781e-08,3.7948e-05
119.0,3.931e-07,0.0002351
120.0,2.8322e-07,0.00017287
121.0,2.7667e-07,0.00017228
122.0,1.467e-06,0.00093152
123.0,2.9536e-06,0.0019118
124.0,2.7524e-06,0.0018152
125.0,1.017e-06,0.00068312
126.0,2.4997e-07,0.00017096
127.0,1.7034e-06,0.0011857
128.0,3.3756e-06,0.0023904
129.0,2.8613e-06,0.0020606
130.0,8.5673e-07,0.00062723
131.0,1.491e-08,1.1093e-05
132.0,9.7718e-07,0.00073854
133.0,1.6888e-06,0.0012962
134.0,8.7257e-07,0.0006798
135.0,3.5327e-08,2.7928e-05
136.0,8.5871e-07,0.00068864
137.0,2.2784e-06,0.0018528
138.0,2.0786e-06,0.0017134
139.0,5.2475e-07,0.00043831
140.0,1.1662e-07,9.8673e-05
141.0,1.6519e-06,0.0014153
142.0,2.831e-06,0.0024552
143.0,1.8041e-06,0.0015833
144.0,1.696e-07,0.00015056
145.0,5.7e-07,0.00051172
146.0,2.5148e-06,0.0022822
