theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,11673000000000.0,0.99991
1.0,92315.0,0.7907
2.0,24007.0,3.2895
3.0,20422.0,14.163
4.0,16252.0,35.61
5.0,11697.0,62.543
6.0,7622.275323,84.461
7.0,4484.833618,92.007
8.0,2388.89116,83.542
9.0,1199.882747,67.156
10.0,666.406809,56.793
11.0,521.327373,64.979
12.0,546.317712,96.329
13.0,598.415295,145.15
14.0,607.677207,197.98
15.0,558.703421,239.52
16.0,467.346973,258.96
17.0,360.236481,253.96
18.0,260.889344,230.76
19.0,183.127469,200.71
20.0,130.455126,175.19
21.0,99.025701,161.31
22.0,81.736704,160.02
23.0,71.63455,167.15
24.0,63.794279,176.06
25.0,55.725927,180.62
26.0,46.854337,177.2
27.0,37.684455,165.3
28.0,29.064734,147.04
29.0,21.712174,126.03
30.0,15.996375,106.02
31.0,11.91581,89.762
32.0,9.192781,78.374
33.0,7.420652,71.315
34.0,6.204993,66.966
35.0,5.255644,63.47
36.0,4.413671,59.443
37.0,3.626341,54.293
38.0,2.900131,48.124
39.0,2.259397,41.433
40.0,1.72329,34.829
41.0,1.298639,28.851
42.0,0.9805,23.886
43.0,0.754448,20.105
44.0,0.599405,17.434
45.0,0.491813,15.579
46.0,0.410837,14.143
47.0,0.342503,12.789
48.0,0.280701,11.347
49.0,0.224939,9.8253
50.0,0.176734,8.3269
51.0,0.136961,6.9487
52.0,0.105184,5.7371
53.0,0.080325,4.7025
54.0,0.061402,3.8525
55.0,0.047636,3.1984
56.0,0.038118,2.7349
57.0,0.031598,2.4192
58.0,0.026703,2.1788
59.0,0.022401,1.9454
60.0,0.018292,1.6886
61.0,0.014507,1.4217
62.0,0.011324,1.1768
63.0,0.008842,0.97333
64.0,0.006926,0.80664
65.0,0.005374,0.66148
66.0,0.004087,0.53118
67.0,0.003086,0.42296
68.0,0.002403,0.34703
69.0,0.001995,0.30323
70.0,0.00174,0.27822
71.0,0.001514,0.25429
72.0,0.001255,0.22132
73.0,0.000985,0.18208
74.0,0.000758,0.14683
75.0,0.000603,0.1224
76.0,0.0005,0.10608
77.0,0.000406,0.089962
78.0,0.000302,0.070059
79.0,0.000206,0.049895
80.0,0.000141,0.03566
81.0,0.000113,0.029724
82.0,0.000107,0.029259
83.0,0.000103,0.029446
84.0,9.1204e-05,0.027004
85.0,7.1004e-05,0.021847
86.0,5.2337e-05,0.016723
87.0,4.4169e-05,0.014647
88.0,4.5249e-05,0.015562
89.0,4.4906e-05,0.016008
90.0,3.5233e-05,0.01301
91.0,1.9961e-05,0.00763
92.0,8.7462e-06,0.0034588
93.0,5.5054e-06,0.0022512
94.0,6.2646e-06,0.0026471
95.0,6.4844e-06,0.0028299
96.0,5.5216e-06,0.0024873
97.0,4.1138e-06,0.0019118
98.0,2.3136e-06,0.0011086
99.0,1.1945e-06,0.00058985
100.0,2.7301e-06,0.0013885
101.0,6.1301e-06,0.0032097
102.0,7.4235e-06,0.0039994
103.0,4.7479e-06,0.0026306
104.0,1.3308e-06,0.00075792
105.0,8.6509e-07,0.00050617
106.0,2.3783e-06,0.001429
107.0,2.5407e-06,0.0015669
108.0,1.0439e-06,0.00066049
109.0,2.5024e-07,0.00016236
110.0,7.0583e-07,0.00046938
