theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,6207000000000.0,0.99998
1.0,50775.0,0.81797
2.0,1963.023909,0.5059
3.0,509.443591,0.66449
4.0,521.144159,2.1476
5.0,586.523089,5.8982
6.0,612.328832,12.762
7.0,604.175907,23.312
8.0,573.574904,37.727
9.0,529.328127,55.721
10.0,477.646396,76.561
11.0,422.909132,99.142
12.0,368.208152,122.11
13.0,315.691039,144.02
14.0,266.786289,163.48
15.0,222.364564,179.3
16.0,182.864743,190.58
17.0,148.398247,196.77
18.0,118.83724,197.7
19.0,93.888757,193.54
20.0,73.155541,184.78
21.0,56.184297,172.13
22.0,42.502342,156.5
23.0,31.64406,138.88
24.0,23.168786,120.26
25.0,16.671852,101.64
26.0,11.790418,83.869
27.0,8.205574,67.697
28.0,5.641879,53.684
29.0,3.865307,42.199
30.0,2.68027,33.41
31.0,1.926192,27.291
32.0,1.473935,23.635
33.0,1.222209,22.092
34.0,1.094053,22.207
35.0,1.033379,23.472
36.0,1.001596,25.371
37.0,0.974308,27.436
38.0,0.938154,29.279
39.0,0.887846,30.622
40.0,0.823512,31.304
41.0,0.748433,31.273
42.0,0.667257,30.572
43.0,0.584706,29.306
44.0,0.504779,27.614
45.0,0.430373,25.64
46.0,0.363225,23.518
47.0,0.304078,21.355
48.0,0.25293,19.23
49.0,0.209317,17.196
50.0,0.172541,15.29
51.0,0.141834,13.534
52.0,0.116454,11.947
53.0,0.095726,10.54
54.0,0.079042,9.3275
55.0,0.065857,8.3165
56.0,0.055668,7.5121
57.0,0.048002,6.9124
58.0,0.042407,6.5079
59.0,0.038442,6.2788
60.0,0.035678,6.1944
61.0,0.033706,6.2129
62.0,0.032142,6.2827
63.0,0.030656,6.3471
64.0,0.028989,6.3502
65.0,0.026976,6.2455
66.0,0.02456,6.0033
67.0,0.021785,5.6162
68.0,0.018778,5.1005
69.0,0.015716,4.4934
70.0,0.012786,3.8445
71.0,0.010148,3.2057
72.0,0.007905,2.6213
73.0,0.006098,2.1204
74.0,0.004703,1.7137
75.0,0.003659,1.3958
76.0,0.002883,1.1505
77.0,0.002297,0.95808
78.0,0.00184,0.80152
79.0,0.001473,0.66969
80.0,0.001176,0.55757
81.0,0.000939,0.46391
82.0,0.000754,0.38798
83.0,0.000611,0.32739
84.0,0.000499,0.27797
85.0,0.000407,0.23558
86.0,0.000331,0.19891
87.0,0.000275,0.17145
88.0,0.000249,0.1613
89.0,0.000266,0.17832
90.0,0.00033,0.22949
91.0,0.000437,0.31423
92.0,0.000567,0.42181
93.0,0.000692,0.53239
94.0,0.000782,0.62164
95.0,0.000814,0.66785
96.0,0.000777,0.65873
97.0,0.000682,0.59574
98.0,0.000548,0.49377
99.0,0.000405,0.37649
100.0,0.000281,0.26866
101.0,0.000191,0.18834
102.0,0.00014,0.14193
103.0,0.000119,0.12362
104.0,0.000112,0.11955
105.0,0.000104,0.11479
106.0,8.8732e-05,0.10028
107.0,6.614e-05,0.076718
108.0,4.5406e-05,0.054034
109.0,3.8e-05,0.04637
110.0,5.1903e-05,0.064919
111.0,8.7091e-05,0.1116
112.0,0.000134,0.17647
113.0,0.000179,0.24018
114.0,0.000204,0.28085
115.0,0.000201,0.28252
116.0,0.000168,0.24201
117.0,0.000116,0.17099
118.0,6.1554e-05,0.092308
119.0,2.0677e-05,0.031658
120.0,5.0468e-06,0.0078861
121.0,1.6108e-05,0.025678
122.0,4.5364e-05,0.073741
123.0,7.8076e-05,0.12937
124.0,9.9347e-05,0.16773
125.0,0.0001,0.17221
126.0,8.0881e-05,0.14161
127.0,5.1096e-05,0.091047
128.0,2.5406e-05,0.046057
129.0,1.7331e-05,0.031952
130.0,3.3491e-05,0.06277
131.0,7.0538e-05,0.13435
132.0,0.000116,0.22465
133.0,0.000153,0.30154
134.0,0.000168,0.33529
135.0,0.000154,0.3108
136.0,0.000114,0.23457
137.0,6.4058e-05,0.13335
138.0,2.108e-05,0.044484
139.0,7.1445e-07,0.0015277
140.0,9.6091e-06,0.020813
141.0,4.302e-05,0.094357
142.0,8.6643e-05,0.19237
143.0,0.000122,0.27475
144.0,0.000135,0.3073
145.0,0.00012,0.27626
146.0,8.3955e-05,0.19505
147.0,4.265e-05,0.10013
148.0,1.559e-05,0.036976
149.0,1.729e-05,0.041416
150.0,5.118e-05,0.12376
151.0,0.000108,0.26238
152.0,0.000167,0.41001
153.0,0.000206,0.51115
154.0,0.000209,0.52419
155.0,0.000174,0.43962
156.0,0.000113,0.28664
157.0,4.8699e-05,0.12474
158.0,8.626e-06,0.022249
159.0,1.1442e-05,0.02971
160.0,6.0514e-05,0.15812
161.0,0.000141,0.37116
162.0,0.000225,0.59565
163.0,0.000281,0.74761
164.0,0.000286,0.76499
165.0,0.000237,0.63504
166.0,0.00015,0.40509
167.0,6.3294e-05,0.17135
168.0,1.7603e-05,0.047837
169.0,4.6068e-05,0.12563
170.0,0.00016,0.43647
171.0,0.000341,0.93448
172.0,0.000547,1.5041
173.0,0.000723,1.9928
174.0,0.000818,2.2595
175.0,0.000803,2.2219
176.0,0.000681,1.887
177.0,0.000488,1.3529
178.0,0.000281,0.78134
179.0,0.000125,0.34785
179.99,6.7202e-05,0.18668
