theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2234500000000.0,0.99997
1.0,17135.0,0.76679
2.0,753.685444,0.53954
3.0,420.197278,1.5225
4.0,461.476467,5.2825
5.0,474.760158,13.262
6.0,454.506294,26.312
7.0,414.094708,44.383
8.0,363.672033,66.445
9.0,310.012042,90.65
10.0,257.532541,114.67
11.0,208.9887,136.09
12.0,165.924421,152.85
13.0,129.000272,163.47
14.0,98.254115,167.24
15.0,73.313862,164.21
16.0,53.56733,155.07
17.0,38.291097,141.03
18.0,26.741647,123.58
19.0,18.214268,104.3
20.0,12.076474,84.73
21.0,7.782887,66.235
22.0,4.877731,49.892
23.0,2.989869,36.449
24.0,1.824005,26.3
25.0,1.1505,19.483
26.0,0.795278,15.714
27.0,0.630569,14.451
28.0,0.566685,14.978
29.0,0.544694,16.518
30.0,0.529758,18.343
31.0,0.504971,19.874
32.0,0.465673,20.742
33.0,0.414438,20.809
34.0,0.356999,20.129
35.0,0.299323,18.885
36.0,0.245943,17.305
37.0,0.199369,15.595
38.0,0.160304,13.897
39.0,0.128254,12.288
40.0,0.102193,10.791
41.0,0.08105,9.4074
42.0,0.063949,8.139
43.0,0.050248,6.9958
44.0,0.039462,5.9965
45.0,0.031184,5.1606
46.0,0.025036,4.5028
47.0,0.020654,4.0291
48.0,0.017686,3.7351
49.0,0.015788,3.603
50.0,0.01461,3.5962
51.0,0.013794,3.6562
52.0,0.013005,3.706
53.0,0.011981,3.6645
54.0,0.010585,3.4696
55.0,0.008839,3.1004
56.0,0.006906,2.5886
57.0,0.005026,2.0104
58.0,0.003426,1.4605
59.0,0.002245,1.0184
60.0,0.001496,0.72133
61.0,0.001087,0.55681
62.0,0.000878,0.47665
63.0,0.000738,0.42461
64.0,0.000596,0.36291
65.0,0.000442,0.28437
66.0,0.000303,0.20602
67.0,0.00021,0.15016
68.0,0.000167,0.126
69.0,0.000155,0.12331
70.0,0.000145,0.12141
71.0,0.000122,0.10661
72.0,9.3015e-05,0.085673
73.0,8.8009e-05,0.085014
74.0,0.000133,0.1346
75.0,0.000232,0.24559
76.0,0.000357,0.39606
77.0,0.000462,0.53509
78.0,0.0005,0.60528
79.0,0.000453,0.57223
80.0,0.000337,0.44432
81.0,0.000197,0.27076
82.0,8.2428e-05,0.11783
83.0,2.4041e-05,0.035763
84.0,2.2406e-05,0.03466
85.0,5.1624e-05,0.082985
86.0,7.7462e-05,0.12931
87.0,7.7656e-05,0.13454
88.0,5.3112e-05,0.095433
89.0,2.4426e-05,0.045489
90.0,1.6791e-05,0.032392
91.0,4.2925e-05,0.085722
92.0,9.4242e-05,0.19471
93.0,0.000145,0.31041
94.0,0.000169,0.37208
95.0,0.00015,0.34296
96.0,9.9428e-05,0.234
97.0,4.14e-05,0.10052
98.0,5.0106e-06,0.012544
99.0,5.9083e-06,0.015243
100.0,3.8587e-05,0.10254
101.0,8.0429e-05,0.22002
102.0,0.000105,0.29636
103.0,9.8593e-05,0.28539
104.0,6.5248e-05,0.19414
105.0,2.605e-05,0.079634
106.0,4.9513e-06,0.015543
107.0,1.4806e-05,0.047707
108.0,4.9914e-05,0.165
109.0,8.9562e-05,0.30359
110.0,0.00011,0.38333
111.0,9.9874e-05,0.3555
112.0,6.4103e-05,0.23366
113.0,2.3677e-05,0.088343
114.0,1.9086e-06,0.0072863
115.0,1.1199e-05,0.043723
116.0,4.5884e-05,0.18313
117.0,8.5614e-05,0.34916
118.0,0.000107,0.44671
119.0,9.8256e-05,0.41789
120.0,6.4029e-05,0.27792
121.0,2.4561e-05,0.10876
122.0,2.795e-06,0.012621
123.0,1.122e-05,0.051643
124.0,4.4611e-05,0.20922
125.0,8.3113e-05,0.39701
126.0,0.000104,0.50527
127.0,9.4564e-05,0.46806
128.0,6.0549e-05,0.3049
129.0,2.2036e-05,0.11285
130.0,2.2282e-06,0.0116
131.0,1.3688e-05,0.072418
132.0,5.0753e-05,0.27277
133.0,9.2549e-05,0.5051
134.0,0.000115,0.63701
135.0,0.000105,0.58932
136.0,6.7719e-05,0.38618
137.0,2.5217e-05,0.14582
138.0,2.4944e-06,0.014621
139.0,1.3642e-05,0.081031
140.0,5.3144e-05,0.31975
141.0,9.8665e-05,0.60113
142.0,0.000124,0.76348
143.0,0.000114,0.70848
144.0,7.3458e-05,0.46375
145.0,2.7181e-05,0.17353
146.0,2.9112e-06,0.018788
147.0,1.6963e-05,0.11063
148.0,6.3601e-05,0.41903
149.0,0.000117,0.78176
150.0,0.000148,0.99316
151.0,0.000136,0.92487
152.0,8.8969e-05,0.60851
153.0,3.3113e-05,0.22842
154.0,3.2233e-06,0.022419
155.0,2.0435e-05,0.14326
156.0,7.9317e-05,0.56028
157.0,0.000149,1.0629
158.0,0.000191,1.3717
159.0,0.00018,1.3003
160.0,0.000121,0.87548
161.0,4.6856e-05,0.34213
162.0,5.2563e-06,0.038599
163.0,2.774e-05,0.2048
164.0,0.000112,0.8289
165.0,0.000218,1.626
166.0,0.00029,2.1752
167.0,0.000286,2.1516
168.0,0.000203,1.5324
169.0,8.6475e-05,0.65508
170.0,1.0567e-05,0.080307
171.0,4.1156e-05,0.31368
172.0,0.000199,1.5224
173.0,0.000444,3.3989
174.0,0.000685,5.2569
175.0,0.000824,6.3308
176.0,0.000798,6.1404
177.0,0.000615,4.7421
178.0,0.000355,2.7345
179.0,0.00013,1.0042
179.99,4.2211e-05,0.32572
