theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2234500000000.0,0.99996
1.0,17025.0,0.76184
2.0,1948.62129,1.395
3.0,1839.731405,6.6657
4.0,1945.499234,22.27
5.0,1971.900889,55.083
6.0,1938.608365,112.23
7.0,1866.859341,200.09
8.0,1769.908206,323.37
9.0,1656.34739,484.33
10.0,1532.272838,682.24
11.0,1402.353121,913.2
12.0,1270.339528,1170.2
13.0,1139.310071,1443.8
14.0,1011.788603,1722.2
15.0,889.807283,1993.0
16.0,774.945864,2243.4
17.0,668.364279,2461.7
18.0,570.836201,2637.9
19.0,482.78655,2764.4
20.0,404.333359,2836.9
21.0,335.333011,2853.8
22.0,275.427242,2817.2
23.0,224.090062,2731.9
24.0,180.672848,2605.1
25.0,144.446112,2446.1
26.0,114.636803,2265.1
27.0,90.460375,2073.1
28.0,71.14725,1880.5
29.0,55.963625,1697.2
30.0,44.226868,1531.4
31.0,35.315955,1389.9
32.0,28.677536,1277.4
33.0,23.82832,1196.4
34.0,20.354465,1147.7
35.0,17.90867,1129.9
36.0,16.205582,1140.3
37.0,15.016094,1174.6
38.0,14.160997,1227.7
39.0,13.504374,1293.8
40.0,12.947042,1367.1
41.0,12.420282,1441.6
42.0,11.879997,1512.0
43.0,11.30143,1573.4
44.0,10.67448,1622.1
45.0,9.999667,1654.9
46.0,9.284721,1669.9
47.0,8.541783,1666.3
48.0,7.785174,1644.1
49.0,7.029689,1604.2
50.0,6.289348,1548.2
51.0,5.576549,1478.2
52.0,4.901553,1396.7
53.0,4.272248,1306.7
54.0,3.694124,1210.9
55.0,3.170395,1112.1
56.0,2.702248,1012.9
57.0,2.289132,915.67
58.0,1.929095,822.35
59.0,1.619115,734.6
60.0,1.355407,653.68
61.0,1.133706,580.49
62.0,0.949501,515.55
63.0,0.798235,459.08
64.0,0.675454,411.01
65.0,0.576924,371.02
66.0,0.498706,338.61
67.0,0.437213,313.09
68.0,0.389233,293.68
69.0,0.351941,279.51
70.0,0.322896,269.68
71.0,0.300028,263.27
72.0,0.281615,259.39
73.0,0.26626,257.2
74.0,0.252863,255.95
75.0,0.240587,254.96
76.0,0.228825,253.68
77.0,0.217169,251.66
78.0,0.205374,248.57
79.0,0.193328,244.2
80.0,0.181018,238.46
81.0,0.168505,231.32
82.0,0.155899,222.86
83.0,0.143334,213.22
84.0,0.130954,202.57
85.0,0.118897,191.13
86.0,0.107291,179.11
87.0,0.09624,166.73
88.0,0.085829,154.22
89.0,0.076118,141.76
90.0,0.067145,129.53
91.0,0.058929,117.68
92.0,0.051473,106.35
93.0,0.044765,95.631
94.0,0.038781,85.614
95.0,0.03349,76.359
96.0,0.028855,67.909
97.0,0.024831,60.289
98.0,0.021373,53.507
99.0,0.018432,47.552
100.0,0.015957,42.403
101.0,0.013899,38.02
102.0,0.012206,34.355
103.0,0.01083,31.348
104.0,0.009723,28.929
105.0,0.00884,27.024
106.0,0.008141,25.556
107.0,0.007588,24.447
108.0,0.007146,23.622
109.0,0.006788,23.009
110.0,0.006489,22.545
111.0,0.00623,22.176
112.0,0.005996,21.858
113.0,0.005777,21.554
114.0,0.005563,21.238
115.0,0.005351,20.893
116.0,0.005137,20.504
117.0,0.00492,20.065
118.0,0.004698,19.57
119.0,0.004471,19.016
120.0,0.00424,18.403
121.0,0.004004,17.731
122.0,0.003765,17.002
123.0,0.003524,16.218
124.0,0.003281,15.387
125.0,0.003039,14.515
126.0,0.002799,13.613
127.0,0.002564,12.69
128.0,0.002335,11.759
129.0,0.002115,10.832
130.0,0.001905,9.9181
131.0,0.001707,9.0285
132.0,0.00152,8.1719
133.0,0.001348,7.3558
134.0,0.001189,6.587
135.0,0.001044,5.8707
136.0,0.000914,5.2112
137.0,0.000797,4.6112
138.0,0.000695,4.0717
139.0,0.000605,3.5919
140.0,0.000527,3.1689
141.0,0.000459,2.7984
142.0,0.000401,2.4747
143.0,0.000351,2.1922
144.0,0.000308,1.9454
145.0,0.000271,1.7302
146.0,0.000239,1.5442
147.0,0.000213,1.3866
148.0,0.000191,1.2579
149.0,0.000174,1.1592
150.0,0.000162,1.0912
151.0,0.000155,1.0535
152.0,0.000153,1.0443
153.0,0.000154,1.0599
154.0,0.000158,1.0957
155.0,0.000164,1.1466
156.0,0.000171,1.2081
157.0,0.000179,1.2768
158.0,0.000189,1.3511
159.0,0.000198,1.4306
160.0,0.000209,1.5163
161.0,0.00022,1.6092
162.0,0.000233,1.7094
163.0,0.000246,1.8159
164.0,0.00026,1.9259
165.0,0.000273,2.0351
166.0,0.000286,2.1388
167.0,0.000297,2.233
168.0,0.000307,2.3148
169.0,0.000315,2.3839
170.0,0.000321,2.4423
171.0,0.000327,2.4939
172.0,0.000333,2.5433
173.0,0.000339,2.595
174.0,0.000345,2.6513
175.0,0.000353,2.7123
176.0,0.00036,2.7748
177.0,0.000368,2.8337
178.0,0.000374,2.8823
179.0,0.000378,2.9145
179.99,0.000379,2.9258
