theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,63561000000000.0,0.99999
1.0,609470.0,0.95882
2.0,35053.0,0.8822
3.0,6748.674234,0.85963
4.0,2537.594596,1.0212
5.0,1561.750895,1.5337
6.0,1273.409108,2.5917
7.0,1169.335289,4.4061
8.0,1119.625364,7.1917
9.0,1084.94448,11.153
10.0,1052.351889,16.473
11.0,1017.608644,23.297
12.0,979.585599,31.725
13.0,938.312744,41.802
14.0,894.248662,53.512
15.0,847.993149,66.773
16.0,800.170694,81.437
17.0,751.382711,97.294
18.0,702.188178,114.08
19.0,653.096202,131.47
20.0,604.563598,149.12
21.0,556.994617,166.65
22.0,510.741628,183.66
23.0,466.106323,199.77
24.0,423.341261,214.6
25.0,382.651745,227.81
26.0,344.198001,239.1
27.0,308.097668,248.23
28.0,274.428576,255.0
29.0,243.231782,259.32
30.0,214.514817,261.13
31.0,188.255104,260.47
32.0,164.403468,257.44
33.0,142.887696,252.22
34.0,123.61608,245.04
35.0,106.480883,236.19
36.0,91.361683,226.0
37.0,78.128543,214.85
38.0,66.644979,203.12
39.0,56.770683,191.22
40.0,48.363989,179.53
41.0,41.284061,168.46
42.0,35.392805,158.36
43.0,30.55649,149.56
44.0,26.647101,142.35
45.0,23.543415,136.98
46.0,21.131835,133.62
47.0,19.306987,132.41
48.0,17.972099,133.44
49.0,17.039196,136.7
50.0,16.429124,142.18
51.0,16.071426,149.77
52.0,15.904099,159.33
53.0,15.87325,170.68
54.0,15.932665,183.61
55.0,16.04333,197.85
56.0,16.172895,213.13
57.0,16.295117,229.15
58.0,16.389287,245.62
59.0,16.439654,262.22
60.0,16.434855,278.65
61.0,16.367369,294.63
62.0,16.232979,309.87
63.0,16.030278,324.12
64.0,15.760197,337.15
65.0,15.425574,348.76
66.0,15.030753,358.79
67.0,14.581231,367.09
68.0,14.083334,373.57
69.0,13.543933,378.16
70.0,12.970204,380.83
71.0,12.36941,381.58
72.0,11.748726,380.44
73.0,11.115091,377.47
74.0,10.475093,372.76
75.0,9.834873,366.42
76.0,9.20006,358.57
77.0,8.575723,349.37
78.0,7.966342,338.97
79.0,7.3758,327.54
80.0,6.807379,315.26
81.0,6.26378,302.3
82.0,5.747142,288.83
83.0,5.259074,275.03
84.0,4.800692,261.08
85.0,4.372656,247.11
86.0,3.975218,233.3
87.0,3.608262,219.77
88.0,3.271354,206.65
89.0,2.963778,194.05
90.0,2.684588,182.07
91.0,2.432641,170.79
92.0,2.206642,160.28
93.0,2.005175,150.6
94.0,1.826737,141.78
95.0,1.669769,133.84
96.0,1.532682,126.81
97.0,1.413879,120.69
98.0,1.311774,115.45
99.0,1.224816,111.09
100.0,1.151494,107.57
101.0,1.090354,104.86
102.0,1.040009,102.91
103.0,0.999142,101.68
104.0,0.966515,101.1
105.0,0.940966,101.13
106.0,0.921419,101.69
107.0,0.906875,102.73
108.0,0.896419,104.17
109.0,0.889209,105.97
110.0,0.884484,108.04
111.0,0.881551,110.32
112.0,0.879788,112.74
113.0,0.878638,115.25
114.0,0.877604,117.78
115.0,0.876249,120.27
116.0,0.87419,122.66
117.0,0.871097,124.9
118.0,0.866686,126.92
119.0,0.860724,128.7
120.0,0.853021,130.17
121.0,0.84343,131.3
122.0,0.831845,132.05
123.0,0.818202,132.4
124.0,0.802473,132.31
125.0,0.78467,131.77
126.0,0.76484,130.77
127.0,0.743063,129.3
128.0,0.719454,127.37
129.0,0.694155,124.98
130.0,0.66734,122.14
131.0,0.639205,118.89
132.0,0.60997,115.25
133.0,0.579873,111.26
134.0,0.549166,106.96
135.0,0.518116,102.4
136.0,0.486995,97.635
137.0,0.45608,92.719
138.0,0.425645,87.715
139.0,0.395964,82.685
140.0,0.3673,77.693
141.0,0.339906,72.805
142.0,0.314021,68.086
143.0,0.289864,63.597
144.0,0.267638,59.401
145.0,0.247521,55.553
146.0,0.229668,52.108
147.0,0.214211,49.114
148.0,0.201253,46.615
149.0,0.190873,44.648
150.0,0.183122,43.245
151.0,0.178024,42.429
152.0,0.175578,42.219
153.0,0.175755,42.624
154.0,0.178503,43.647
155.0,0.183742,45.285
156.0,0.191371,47.524
157.0,0.201265,50.345
158.0,0.213279,53.722
159.0,0.227245,57.621
160.0,0.242977,62.0
161.0,0.260273,66.813
162.0,0.278911,72.005
163.0,0.298657,77.518
164.0,0.319265,83.288
165.0,0.340477,89.244
166.0,0.362028,95.316
167.0,0.383647,101.43
168.0,0.405062,107.5
169.0,0.425999,113.45
170.0,0.446191,119.21
171.0,0.465375,124.7
172.0,0.483301,129.84
173.0,0.499733,134.56
174.0,0.514452,138.8
175.0,0.527262,142.49
176.0,0.537989,145.59
177.0,0.546489,148.05
178.0,0.552644,149.83
179.0,0.556372,150.91
179.99,0.55762,151.27
