theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,8938100000000.0,0.99997
1.0,74511.0,0.83357
2.0,3955.79645,0.70796
3.0,1766.838135,1.6004
4.0,1737.269535,4.9716
5.0,1801.571596,12.581
6.0,1814.020065,26.254
7.0,1777.551708,47.63
8.0,1706.026916,77.926
9.0,1610.628975,117.74
10.0,1499.588823,166.92
11.0,1379.083074,224.51
12.0,1253.898789,288.77
13.0,1127.829117,357.3
14.0,1003.899598,427.19
15.0,884.50101,495.27
16.0,771.474207,558.34
17.0,666.172339,613.41
18.0,569.513958,657.95
19.0,482.033656,690.03
20.0,403.932934,708.51
21.0,335.131774,713.02
22.0,275.320189,704.03
23.0,224.00852,682.72
24.0,180.575088,650.92
25.0,144.309961,610.94
26.0,114.453842,565.38
27.0,90.231423,516.96
28.0,70.878897,468.35
29.0,55.665627,422.03
30.0,43.910246,380.11
31.0,34.99166,344.28
32.0,28.355576,315.75
33.0,23.517235,295.2
34.0,20.061076,282.78
35.0,17.638022,278.21
36.0,15.961029,280.77
37.0,14.799469,289.41
38.0,13.972831,302.84
39.0,13.344138,319.62
40.0,12.81339,338.24
41.0,12.311275,357.24
42.0,11.793304,375.24
43.0,11.234502,391.03
44.0,10.624693,403.62
45.0,9.964435,412.26
46.0,9.261578,416.44
47.0,8.528445,415.93
48.0,7.779579,410.74
49.0,7.030015,401.07
50.0,6.294023,387.33
51.0,5.584243,370.05
52.0,4.911167,349.87
53.0,4.282896,327.49
54.0,3.705109,303.63
55.0,3.181188,278.98
56.0,2.71246,254.19
57.0,2.298494,229.85
58.0,1.937437,206.48
59.0,1.626343,184.47
60.0,1.36149,164.15
61.0,1.13866,145.76
62.0,0.953379,129.41
63.0,0.801114,115.18
64.0,0.677431,103.05
65.0,0.578106,92.946
66.0,0.499209,84.737
67.0,0.437154,78.261
68.0,0.388727,73.324
69.0,0.3511,69.711
70.0,0.321825,67.196
71.0,0.298824,65.552
72.0,0.280363,64.558
73.0,0.265035,64.004
74.0,0.251726,63.7
75.0,0.239585,63.475
76.0,0.227992,63.189
77.0,0.216528,62.729
78.0,0.204934,62.009
79.0,0.193089,60.976
80.0,0.180972,59.599
81.0,0.168637,57.874
82.0,0.156187,55.818
83.0,0.143754,53.461
84.0,0.13148,50.846
85.0,0.119504,48.026
86.0,0.107953,45.053
87.0,0.096935,41.984
88.0,0.086534,38.871
89.0,0.076815,35.764
90.0,0.06782,32.708
91.0,0.059569,29.74
92.0,0.052069,26.895
93.0,0.045309,24.199
94.0,0.039271,21.674
95.0,0.033923,19.336
96.0,0.029229,17.198
97.0,0.025149,15.265
98.0,0.021637,13.542
99.0,0.018646,12.026
100.0,0.016125,10.712
101.0,0.014025,9.5917
102.0,0.012297,8.6528
103.0,0.01089,7.8809
104.0,0.009759,7.259
105.0,0.008857,6.7688
106.0,0.008144,6.391
107.0,0.00758,6.1058
108.0,0.007133,5.8944
109.0,0.006772,5.7388
110.0,0.006473,5.6228
111.0,0.006217,5.5324
112.0,0.005987,5.456
113.0,0.005772,5.3844
114.0,0.005565,5.3107
115.0,0.005358,5.2297
116.0,0.00515,5.1381
117.0,0.004937,5.0337
118.0,0.00472,4.9151
119.0,0.004497,4.7815
120.0,0.004269,4.6325
121.0,0.004036,4.4682
122.0,0.003799,4.289
123.0,0.00356,4.0958
124.0,0.003318,3.8901
125.0,0.003076,3.6738
126.0,0.002837,3.4492
127.0,0.002601,3.2191
128.0,0.002372,2.9865
129.0,0.002151,2.7541
130.0,0.00194,2.5248
131.0,0.00174,2.301
132.0,0.001552,2.0851
133.0,0.001377,1.8791
134.0,0.001216,1.6846
135.0,0.001069,1.503
136.0,0.000937,1.3356
137.0,0.000818,1.1829
138.0,0.000713,1.0453
139.0,0.000621,0.92271
140.0,0.000541,0.81438
141.0,0.000472,0.71925
142.0,0.000412,0.63599
143.0,0.000361,0.56315
144.0,0.000316,0.4994
145.0,0.000278,0.44373
146.0,0.000245,0.39553
147.0,0.000217,0.35458
148.0,0.000195,0.321
149.0,0.000177,0.29506
150.0,0.000165,0.27692
151.0,0.000157,0.26649
152.0,0.000154,0.26329
153.0,0.000155,0.26646
154.0,0.000158,0.27485
155.0,0.000164,0.2872
156.0,0.000171,0.30237
157.0,0.00018,0.31952
158.0,0.000189,0.3382
159.0,0.000199,0.35835
160.0,0.00021,0.38014
161.0,0.000221,0.40379
162.0,0.000234,0.42933
163.0,0.000247,0.45644
164.0,0.000261,0.48442
165.0,0.000275,0.51222
166.0,0.000288,0.53869
167.0,0.000299,0.56277
168.0,0.000309,0.5838
169.0,0.000318,0.60168
170.0,0.000325,0.61688
171.0,0.000331,0.63035
172.0,0.000337,0.64326
173.0,0.000343,0.65663
174.0,0.00035,0.67109
175.0,0.000357,0.68659
176.0,0.000365,0.7024
177.0,0.000372,0.7172
178.0,0.000378,0.72939
179.0,0.000382,0.73745
179.99,0.000384,0.74026
