theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,13966000000000.0,0.99998
1.0,122000.0,0.87351
2.0,6472.864177,0.7414
3.0,2116.467927,1.2269
4.0,1781.896359,3.2636
5.0,1788.254398,7.9925
6.0,1795.191787,16.628
7.0,1767.522033,30.311
8.0,1709.09507,49.962
9.0,1627.782704,76.156
10.0,1530.438639,109.03
11.0,1422.523097,148.21
12.0,1308.385545,192.85
13.0,1191.537713,241.59
14.0,1074.838363,292.72
15.0,960.609619,344.25
16.0,850.711479,394.04
17.0,746.593596,439.98
18.0,649.336109,480.1
19.0,559.6862,512.76
20.0,478.093818,536.7
21.0,404.747941,551.13
22.0,339.61357,555.8
23.0,282.46899,550.97
24.0,232.942466,537.4
25.0,190.547495,516.28
26.0,154.715762,489.13
27.0,124.82709,457.71
28.0,100.235878,423.9
29.0,80.293691,389.6
30.0,64.367907,356.61
31.0,51.856454,326.54
32.0,42.198833,300.74
33.0,34.883747,280.24
34.0,29.453698,265.72
35.0,25.506994,257.49
36.0,22.697584,255.53
37.0,20.733179,259.48
38.0,19.372057,268.71
39.0,18.418921,282.35
40.0,17.720162,299.37
41.0,17.15879,318.66
42.0,16.64929,339.04
43.0,16.132583,359.37
44.0,15.571244,378.58
45.0,14.945086,395.72
46.0,14.247183,409.99
47.0,13.480374,420.76
48.0,12.65427,427.59
49.0,11.782749,430.22
50.0,10.881931,428.58
51.0,9.968588,422.77
52.0,9.058949,413.03
53.0,8.16786,399.72
54.0,7.308225,383.3
55.0,6.4907,364.29
56.0,5.723584,343.27
57.0,5.012842,320.83
58.0,4.362258,297.53
59.0,3.773636,273.94
60.0,3.247067,250.56
61.0,2.781195,227.85
62.0,2.373504,206.2
63.0,2.020579,185.93
64.0,1.718356,167.3
65.0,1.462342,150.47
66.0,1.247816,135.56
67.0,1.069988,122.6
68.0,0.92414,111.56
69.0,0.805738,102.39
70.0,0.710514,94.945
71.0,0.634536,89.086
72.0,0.574243,84.627
73.0,0.526474,81.37
74.0,0.488475,79.11
75.0,0.457891,77.64
76.0,0.432756,76.762
77.0,0.411461,76.289
78.0,0.392727,76.053
79.0,0.375566,75.904
80.0,0.359245,75.718
81.0,0.343246,75.391
82.0,0.327229,74.844
83.0,0.310999,74.021
84.0,0.294472,72.882
85.0,0.277646,71.41
86.0,0.260583,69.601
87.0,0.243385,67.465
88.0,0.226176,65.023
89.0,0.209098,62.306
90.0,0.192292,59.352
91.0,0.175896,56.203
92.0,0.160039,52.905
93.0,0.144838,49.507
94.0,0.130392,46.057
95.0,0.116783,42.603
96.0,0.104075,39.19
97.0,0.092312,35.861
98.0,0.08152,32.653
99.0,0.071705,29.598
100.0,0.062858,26.725
101.0,0.054953,24.052
102.0,0.04795,21.594
103.0,0.041801,19.36
104.0,0.036447,17.351
105.0,0.031823,15.565
106.0,0.027862,13.994
107.0,0.024497,12.629
108.0,0.021658,11.455
109.0,0.019283,10.458
110.0,0.017309,9.6221
111.0,0.015681,8.9309
112.0,0.014348,8.3682
113.0,0.013264,7.9181
114.0,0.012386,7.5655
115.0,0.01168,7.296
116.0,0.011112,7.0957
117.0,0.010653,6.9517
118.0,0.01028,6.8518
119.0,0.00997,6.7845
120.0,0.009704,6.7393
121.0,0.009466,6.7066
122.0,0.009243,6.6776
123.0,0.009023,6.645
124.0,0.008799,6.6025
125.0,0.008564,6.5451
126.0,0.008314,6.4695
127.0,0.008048,6.3733
128.0,0.007764,6.2556
129.0,0.007465,6.1164
130.0,0.007151,5.9568
131.0,0.006826,5.7784
132.0,0.006493,5.5833
133.0,0.006154,5.3737
134.0,0.005812,5.1519
135.0,0.00547,4.9199
136.0,0.005129,4.6796
137.0,0.004791,4.4325
138.0,0.004457,4.18
139.0,0.004128,3.9232
140.0,0.003805,3.6632
141.0,0.003489,3.4012
142.0,0.003181,3.1386
143.0,0.002881,2.8768
144.0,0.002592,2.6178
145.0,0.002314,2.3636
146.0,0.00205,2.1164
147.0,0.001801,1.8788
148.0,0.001568,1.6531
149.0,0.001354,1.4416
150.0,0.00116,1.2465
151.0,0.000986,1.0696
152.0,0.000834,0.91231
153.0,0.000703,0.77586
154.0,0.000594,0.66092
155.0,0.000506,0.56779
156.0,0.000439,0.4964
157.0,0.000392,0.44633
158.0,0.000364,0.4169
159.0,0.000353,0.40721
160.0,0.000358,0.41623
161.0,0.000379,0.44288
162.0,0.000414,0.48602
163.0,0.000461,0.54453
164.0,0.00052,0.61726
165.0,0.000589,0.703
166.0,0.000668,0.80043
167.0,0.000755,0.90803
168.0,0.000848,1.024
169.0,0.000946,1.1463
170.0,0.001046,1.2724
171.0,0.001148,1.3996
172.0,0.001247,1.5249
173.0,0.001343,1.6452
174.0,0.001431,1.7573
175.0,0.001511,1.8581
176.0,0.001579,1.9448
177.0,0.001634,2.0149
178.0,0.001675,2.0665
179.0,0.0017,2.0981
179.99,0.001708,2.1087
