bin_low_MeV,bin_high_MeV,sigma_bin_mb,eta
0.0,5.0,0.0,0.0
5.0,10.0,0.0,0.0
10.0,15.0,0.0,0.0
15.0,20.0,0.0,0.0
20.0,25.0,0.0,0.0
25.0,30.0,0.0,0.0
30.0,35.0,0.0,0.0
35.0,40.0,0.0,0.0
40.0,45.0,0.0,0.0
45.0,50.0,0.0,0.0
50.0,55.0,0.0,0.0
55.0,60.0,3.6225305564916895e-05,8.036673875920137e-14
60.0,65.0,3.587982525451044e-05,7.960028212288322e-14
65.0,70.0,2.3689041946353295e-05,5.2554727030435915e-14
70.0,75.0,2.394554851356212e-05,5.31237932109806e-14
75.0,80.0,1.4486153431233616e-05,3.2137890634141613e-14
80.0,85.0,1.689052340882679e-05,3.747204505620496e-14
85.0,90.0,1.5658090296773637e-05,3.47378616335953e-14
90.0,95.0,1.488885483408287e-05,3.3031293683089065e-14
95.0,100.0,1.0208409280397365e-05,2.2647609150307637e-14
100.0,105.0,1.7248155599511454e-05,3.8265460940278844e-14
105.0,110.0,6.901412764528994e-06,1.5310955368544226e-14
110.0,115.0,1.1226964536976328e-05,2.4907299246519543e-14
115.0,120.0,2.098269783151983e-05,4.655063549614765e-14
120.0,125.0,2.3689955621920155e-06,5.255675404233954e-15
125.0,130.0,2.4254837804785076e-05,5.3809959173727e-14
130.0,135.0,1.1057994649698255e-05,2.4532435361252554e-14
135.0,140.0,2.8629706442308747e-06,6.351571373989955e-15
140.0,145.0,1.6248973129887108e-05,3.604874985235796e-14
145.0,150.0,1.7452991783575027e-05,3.8719895094424724e-14
150.0,155.0,3.4031907813812455e-06,7.550063145357389e-15
155.0,160.0,1.1145763843574528e-05,2.4727153494484575e-14
160.0,165.0,2.249802875716162e-05,4.9912434733880925e-14
165.0,170.0,8.719209409107363e-06,1.9343782304686534e-14
170.0,175.0,5.509866463275527e-06,1.2223775389792628e-14
175.0,180.0,2.273127602923347e-05,5.0429899591349205e-14
180.0,185.0,1.7138071816369086e-05,3.8021237337373055e-14
185.0,190.0,3.242043153079991e-06,7.192553135617281e-15
190.0,195.0,1.8340700144361094e-05,4.068929810740429e-14
195.0,200.0,2.5480946385152157e-05,5.653011146594694e-14
200.0,205.0,6.555829060056125e-06,1.4544269349925636e-14
205.0,210.0,1.2039666279672234e-05,2.671029821715195e-14
210.0,215.0,3.230374370097823e-05,7.1666656511933e-14
215.0,220.0,1.744638041116043e-05,3.870522760076531e-14
220.0,225.0,4.404757693233134e-06,9.772064177492657e-15
225.0,230.0,2.432753785946946e-05,5.39712460479572e-14
230.0,235.0,2.3321150489103688e-05,5.1738550709064726e-14
235.0,240.0,5.544636838481766e-06,1.23009143294698e-14
240.0,245.0,2.7907209885105215e-05,6.191283721031045e-14
245.0,250.0,4.494272384159097e-05,9.970654739216577e-14
250.0,255.0,1.6242471758403106e-05,3.603432639849102e-14
255.0,260.0,2.648422247730221e-05,5.875590435696022e-14
260.0,265.0,8.691322498194647e-05,1.928191450124987e-13
265.0,270.0,8.81462613115191e-05,1.9555466668813472e-13
270.0,275.0,4.3131465330218034e-05,9.568822546668107e-14
275.0,280.0,1.1566108643455305e-05,2.565969885729095e-14
280.0,285.0,1.9832998106735854e-05,4.399999814492752e-14
285.0,290.0,0.00020799109482256328,4.614334019043787e-13
290.0,295.0,0.00026331636076897826,5.841738764362207e-13
295.0,300.0,0.00061743260034166,1.369789535774932e-12
300.0,305.0,0.0011696679280870914,2.5949373054462257e-12
305.0,310.0,0.0033733720886522482,7.483909636054403e-12
310.0,315.0,0.0037593163118434135,8.3401364663635e-12
315.0,320.0,0.00404803445754812,8.98066483262697e-12
320.0,325.0,0.009362087421802175,2.07700231187962e-11
325.0,330.0,0.047870322028294734,1.062014965718518e-10
330.0,335.0,0.17159505877609987,3.8068789333786425e-10
335.0,340.0,0.2806430429562893,6.226135505589399e-10
340.0,345.0,1.0436218939482926,2.315301052851666e-09
345.0,350.0,44.07607219818267,9.778385922888134e-08
350.0,355.0,450749930.33166564,0.9999998987386401
355.0,360.0,0.0,0.0
360.0,365.0,0.0,0.0
365.0,370.0,0.0,0.0
370.0,375.0,0.0,0.0
375.0,380.0,0.0,0.0
380.0,385.0,0.0,0.0
385.0,390.0,0.0,0.0
390.0,395.0,0.0,0.0
395.0,400.0,0.0,0.0
