bin_low_MeV,bin_high_MeV,sigma_bin_mb,eta
0.0,5.0,0.0,0.0
5.0,10.0,0.0,0.0
10.0,15.0,0.0,0.0
15.0,20.0,0.0,0.0
20.0,25.0,0.0,0.0
25.0,30.0,0.0,0.0
30.0,35.0,0.0,0.0
35.0,40.0,0.0,0.0
40.0,45.0,0.0,0.0
45.0,50.0,0.0,0.0
50.0,55.0,0.0,0.0
55.0,60.0,3.069796037602774e-05,7.168885501939388e-14
60.0,65.0,4.0145326406896896e-05,9.375126064524161e-14
65.0,70.0,3.203449367256761e-05,7.481005722796347e-14
70.0,75.0,2.2106982904411855e-05,5.162637103369907e-14
75.0,80.0,1.263861485956133e-05,2.95149194674376e-14
80.0,85.0,2.9729473417432744e-05,6.942715032265095e-14
85.0,90.0,5.510907319580797e-06,1.2869605375061262e-14
90.0,95.0,2.457699578236096e-05,5.73945847174201e-14
95.0,100.0,8.527992500541405e-06,1.9915395371192413e-14
100.0,105.0,2.094485170514336e-05,4.8912449521085085e-14
105.0,110.0,1.4450623225361823e-05,3.3746497182654174e-14
110.0,115.0,6.697621137417991e-06,1.5640934603268783e-14
115.0,120.0,1.9145064699517872e-05,4.470941231171951e-14
120.0,125.0,1.4181221126698947e-05,3.3117363267684206e-14
125.0,130.0,7.286068025994232e-06,1.701513286155757e-14
130.0,135.0,2.171419175720994e-05,5.070908704284967e-14
135.0,140.0,1.2454021614612382e-05,2.908383941480197e-14
140.0,145.0,3.2451632362170517e-06,7.578419996173527e-15
145.0,150.0,3.0153342161006865e-05,7.041700973132576e-14
150.0,155.0,1.091136922660888e-05,2.5481287908635254e-14
155.0,160.0,4.436431059621224e-06,1.0360384179956257e-14
160.0,165.0,2.20538065501006e-05,5.150218845257696e-14
165.0,170.0,1.9865163845240002e-05,4.63910576922242e-14
170.0,175.0,3.536031950986262e-06,8.257684835509592e-15
175.0,180.0,5.059029576705852e-06,1.1814336634120739e-14
180.0,185.0,2.5566106320272247e-05,5.970445159723566e-14
185.0,190.0,1.930260552413258e-05,4.5077316928088064e-14
190.0,195.0,3.6815948132421957e-06,8.597617352219158e-15
195.0,200.0,2.087940197587417e-05,4.875960496414502e-14
200.0,205.0,2.9031896550578258e-05,6.779810115260034e-14
205.0,210.0,7.463771272869067e-06,1.7430122722305255e-14
210.0,215.0,1.3172854332765343e-05,3.076252731079347e-14
215.0,220.0,3.564361447739767e-05,8.323842624517633e-14
220.0,225.0,1.9151803477732027e-05,4.472514936032094e-14
225.0,230.0,5.1498865188417644e-06,1.2026514579251363e-14
230.0,235.0,1.1043893123320748e-05,2.5790770568121692e-14
235.0,240.0,3.336981323745723e-05,7.792842501264164e-14
240.0,245.0,1.3299179326005913e-05,3.105753368955018e-14
245.0,250.0,1.3972415453463067e-05,3.262974000371246e-14
250.0,255.0,5.09486636050137e-05,1.189802616809657e-13
255.0,260.0,3.983883487677518e-05,9.303551189195553e-14
260.0,265.0,1.0746919256234379e-05,2.509724838484567e-14
265.0,270.0,5.394831925870743e-05,1.2598534855421877e-13
270.0,275.0,9.611826695597282e-05,2.244647012412935e-13
275.0,280.0,7.003877911045898e-05,1.6356135130417268e-13
280.0,285.0,1.5840745642125864e-05,3.699284590334733e-14
285.0,290.0,1.3360944644511064e-05,3.120177405305656e-14
290.0,295.0,5.505157106924118e-05,1.2856176920648467e-13
295.0,300.0,0.00034801775144227765,8.127248136916532e-13
300.0,305.0,0.000303602976215475,7.090031219912604e-13
305.0,310.0,0.00043966690664509094,1.0267528116271494e-12
310.0,315.0,0.002031010512476199,4.74301277310501e-12
315.0,320.0,0.003774047082277055,8.813520859483755e-12
320.0,325.0,0.003837743345951421,8.962270553466505e-12
325.0,330.0,0.005019068216219305,1.1721014988538875e-11
330.0,335.0,0.012858833445331468,3.002919527190374e-11
335.0,340.0,0.04007641897612764,9.359034132833371e-11
340.0,345.0,0.17874134571214306,4.174141298565081e-10
345.0,350.0,0.3927224267529926,9.1712350819064e-10
350.0,355.0,1.7519281350889058,4.091272532192813e-09
355.0,360.0,59.252323384021594,1.3837177351875303e-07
360.0,365.0,428210995.25761735,0.9999998560394894
365.0,370.0,0.0,0.0
370.0,375.0,0.0,0.0
375.0,380.0,0.0,0.0
380.0,385.0,0.0,0.0
385.0,390.0,0.0,0.0
390.0,395.0,0.0,0.0
395.0,400.0,0.0,0.0
