bin_low_MeV,bin_high_MeV,sigma_bin_mb,eta
0.0,5.0,0.0,0.0
5.0,10.0,0.0,0.0
10.0,15.0,0.0,0.0
15.0,20.0,0.0,0.0
20.0,25.0,0.0,0.0
25.0,30.0,0.0,0.0
30.0,35.0,0.0,0.0
35.0,40.0,0.0,0.0
40.0,45.0,0.0,0.0
45.0,50.0,0.0,0.0
50.0,55.0,0.0,0.0
55.0,60.0,3.5206455977343734e-05,8.014895318147726e-14
60.0,65.0,3.465956860510568e-05,7.890394145915973e-14
65.0,70.0,2.7937978006273362e-05,6.360196245401491e-14
70.0,75.0,2.6343301918460327e-05,5.997161638385102e-14
75.0,80.0,1.0216973749928684e-05,2.3259363318659127e-14
80.0,85.0,2.548313465133637e-05,5.801341002347997e-14
85.0,90.0,8.521801067823652e-06,1.940023259502171e-14
90.0,95.0,2.2765740665149228e-05,5.182715022173513e-14
95.0,100.0,5.6071111245386115e-06,1.2764820386726475e-14
100.0,105.0,2.5356817465620365e-05,5.772584372568268e-14
105.0,110.0,6.384001873515154e-06,1.4533444309194392e-14
110.0,115.0,1.2891954591899016e-05,2.934906784337467e-14
115.0,120.0,1.8229396587651284e-05,4.1499975304827003e-14
120.0,125.0,5.116287419490655e-06,1.164743992157646e-14
125.0,130.0,1.6425924464136993e-05,3.7394296423525645e-14
130.0,135.0,1.9036344263272968e-05,4.333702506396564e-14
135.0,140.0,4.453652706341109e-06,1.0138924590330911e-14
140.0,145.0,8.814454279023887e-06,2.0066469734539276e-14
145.0,150.0,2.169479727098213e-05,4.938910329038969e-14
150.0,155.0,1.0271148250207495e-05,2.3382693809216614e-14
155.0,160.0,4.169698741658643e-06,9.49249164531436e-15
160.0,165.0,2.0722563275039122e-05,4.7175772386750246e-14
165.0,170.0,1.8653273636761354e-05,4.246494893880165e-14
170.0,175.0,3.320341125271325e-06,7.558893901935522e-15
175.0,180.0,1.520308355092352e-05,3.461044850754645e-14
180.0,185.0,2.542810757310286e-05,5.788813860394575e-14
185.0,190.0,8.052114703237641e-06,1.833097215967974e-14
190.0,195.0,8.489336744467185e-06,1.9326326220167046e-14
195.0,200.0,2.8123337886312542e-05,6.402394188746158e-14
200.0,205.0,1.7587072464681993e-05,4.0037697872178605e-14
205.0,210.0,4.38667387787035e-06,9.98644451705379e-15
210.0,215.0,2.581133485048008e-05,5.876057135128442e-14
215.0,220.0,3.0514322995971908e-05,6.946711838142678e-14
220.0,225.0,6.665804991671079e-06,1.5174980763133648e-14
225.0,230.0,1.3810082129615058e-05,3.14392231570019e-14
230.0,235.0,3.115591932482492e-05,7.092773896066769e-14
235.0,240.0,1.2518253477373749e-05,2.8498321799773285e-14
240.0,245.0,1.2885205349523558e-05,2.9333702913956356e-14
245.0,250.0,4.683930347794332e-05,1.066316116544806e-13
250.0,255.0,3.616412613102031e-05,8.232912889583251e-14
255.0,260.0,1.090416203423774e-05,2.4823775870192004e-14
260.0,265.0,5.5506047867709844e-05,1.2636181371680236e-13
265.0,270.0,9.76205234789564e-05,2.2223715931252047e-13
270.0,275.0,6.0380067475151485e-05,1.3745772094398348e-13
275.0,280.0,1.958411168792946e-05,4.4584040262012964e-14
280.0,285.0,1.2804285539689872e-05,2.914948562000357e-14
285.0,290.0,5.7993620836420784e-05,1.3202487646679985e-13
290.0,295.0,0.00018569894723457177,4.2275133394089073e-13
295.0,300.0,0.0002803610720073787,6.382535762386482e-13
300.0,305.0,0.0006020776763415116,1.370654732295757e-12
305.0,310.0,0.0020756625145617433,4.7253315643930445e-12
310.0,315.0,0.0024311934973068137,5.534712551474982e-12
315.0,320.0,0.0038371544569094024,8.73544082695631e-12
320.0,325.0,0.0041013188947545565,9.33682209562725e-12
325.0,330.0,0.009159062512986125,2.085098463224909e-11
330.0,335.0,0.046881159902902,1.067268995370927e-10
335.0,340.0,0.17520499740636244,3.9886142312421617e-10
340.0,345.0,0.36647028954815947,8.342847714720171e-10
345.0,350.0,0.9745875519816566,2.2186888713051815e-09
350.0,355.0,58.060870253030636,1.3217797254516722e-07
355.0,360.0,439262770.1190983,0.9999998642095042
360.0,365.0,0.0,0.0
365.0,370.0,0.0,0.0
370.0,375.0,0.0,0.0
375.0,380.0,0.0,0.0
380.0,385.0,0.0,0.0
385.0,390.0,0.0,0.0
390.0,395.0,0.0,0.0
395.0,400.0,0.0,0.0
