bin_low_MeV,bin_high_MeV,sigma_bin_mb,eta
0.0,5.0,0.0,0.0
5.0,10.0,0.0,0.0
10.0,15.0,0.0,0.0
15.0,20.0,0.0,0.0
20.0,25.0,0.0,0.0
25.0,30.0,0.0,0.0
30.0,35.0,0.0,0.0
35.0,40.0,0.0,0.0
40.0,45.0,0.0,0.0
45.0,50.0,0.0,0.0
50.0,55.0,0.0,0.0
55.0,60.0,5.169537331424949e-05,1.0592261106406537e-13
60.0,65.0,2.4312537290258776e-05,4.9815820377620064e-14
65.0,70.0,2.1440802823076936e-05,4.3931703607682216e-14
70.0,75.0,8.026435105974542e-06,1.6445977840085642e-14
75.0,80.0,2.012667911635809e-05,4.123909486239475e-14
80.0,85.0,6.640396477092756e-06,1.3606017100961859e-14
85.0,90.0,1.7786712217422895e-05,3.644455740481574e-14
90.0,95.0,4.410739300953735e-06,9.037501685883566e-15
95.0,100.0,1.999527424080781e-05,4.096984934519491e-14
100.0,105.0,5.778400153175817e-06,1.183980679038189e-14
105.0,110.0,9.340538415459378e-06,1.913854479191759e-14
110.0,115.0,1.744134894807225e-05,3.573691614197261e-14
115.0,120.0,1.9787043926466563e-06,4.054319030041659e-15
120.0,125.0,2.032833318032197e-05,4.165227932393044e-14
125.0,130.0,9.2539861235664e-06,1.8961201169788136e-14
130.0,135.0,2.3861705999732822e-06,4.8892077605677874e-15
135.0,140.0,2.2301797509754733e-05,4.5695861586981704e-14
140.0,145.0,8.100190823785322e-06,1.6597101581158787e-14
145.0,150.0,3.2664758067208395e-06,6.6929325439284484e-15
150.0,155.0,1.6248585241544382e-05,3.329297119916553e-14
155.0,160.0,1.460518610082837e-05,2.992568478947247e-14
160.0,165.0,2.588061078608859e-06,5.302876630237399e-15
165.0,170.0,1.2024304943868925e-05,2.4637519650797734e-14
170.0,175.0,2.014741569585058e-05,4.128158362886579e-14
175.0,180.0,6.422190216302943e-06,1.3158917575190325e-14
180.0,185.0,6.478530177330885e-06,1.327435683786961e-14
185.0,190.0,3.07539461971659e-05,6.301411660044396e-14
190.0,195.0,5.398082383490914e-06,1.1060544573738168e-14
195.0,200.0,1.0553674387523888e-05,2.162423203041938e-14
200.0,205.0,2.7814080524752185e-05,5.69904005841822e-14
205.0,210.0,1.5047283408733347e-05,3.0831531835261794e-14
210.0,215.0,3.562880100742072e-06,7.300258011189865e-15
215.0,220.0,2.0372010358715236e-05,4.1741772841100773e-14
220.0,225.0,2.01291473891611e-05,4.124415229564945e-14
225.0,230.0,4.759970346289085e-06,9.753067931274365e-15
230.0,235.0,2.0926309914864946e-05,4.287751966977965e-14
235.0,240.0,3.303954128845223e-05,6.769724749559365e-14
240.0,245.0,1.2418402534778444e-05,2.5445016398900097e-14
245.0,250.0,3.106665799741077e-05,6.365485576661903e-14
250.0,255.0,0.00014269577165116354,2.9238029928157247e-13
255.0,260.0,6.609773594610817e-05,1.3543271530849092e-13
260.0,265.0,2.0239729004518604e-05,4.147073143965033e-14
265.0,270.0,1.6986185269110745e-05,3.4804296407435566e-14
270.0,275.0,4.5140204251126576e-05,9.249122294134972e-14
275.0,280.0,0.0001431847763560894,2.933822584869639e-13
280.0,285.0,0.0003769572756178498,7.723766428829179e-13
285.0,290.0,0.0010562076433807215,2.1641447626778483e-12
290.0,295.0,0.002879147012616446,5.899304902196643e-12
295.0,300.0,0.002488906150876731,5.099710501976542e-12
300.0,305.0,0.004799213948850636,9.833477155241303e-12
305.0,310.0,0.007315197979623291,1.498866959992905e-11
310.0,315.0,0.0218402510288071,4.475016364043204e-11
315.0,320.0,0.09707089143266537,1.9889598661685578e-10
320.0,325.0,0.27456254124169754,5.625722265688595e-10
325.0,330.0,0.6502728668558149,1.3323938980531032e-09
330.0,335.0,23.20263560320437,4.754165777504905e-08
335.0,340.0,488048493.37249047,0.9999999502788754
340.0,345.0,0.0,0.0
345.0,350.0,0.0,0.0
350.0,355.0,0.0,0.0
355.0,360.0,0.0,0.0
360.0,365.0,0.0,0.0
365.0,370.0,0.0,0.0
370.0,375.0,0.0,0.0
375.0,380.0,0.0,0.0
380.0,385.0,0.0,0.0
385.0,390.0,0.0,0.0
390.0,395.0,0.0,0.0
395.0,400.0,0.0,0.0
