# The column headers after mass number (A) are kT values (in keV). The reaction rates are in cm^3/(mol*s)
Element,A,5,10,15,20,25,30,40,50,60,80,100
Cl,37,416913.8446142035,419086.29556387174,386513.86702913913,358725.86917883984,335340.89831587905,315918.8920740433,281653.13790932257,254194.5944793475,232739.53283475045,191960.33133315848,160963.6311916219
Ar,36,1422225.7384698759,1459700.0828406431,1434365.7340209065,1392220.9760548994,1355272.305854078,1322934.439862351,1272994.2582912587,1233484.0684860114,1205698.7329451095,1176186.6866670703,1153994.2406282246
Ar,38,635648.3833015685,551238.3650638174,498554.850850113,467741.2631841731,455905.6775934441,440664.3947869534,424029.5115875518,417189.8774453523,415462.3757084275,431761.16601615975,429087.6965585358
Ar,39,2098148.93437614,1695560.3879276542,1453640.2224743892,1318836.473036431,1246626.1111688372,1174718.6956767568,1085158.6482736988,1004717.8961509693,955249.2890545984,911196.1086433524,857893.2377936083
Ar,40,173792.29042928515,228829.10973608383,259497.48016145537,299641.8800504917,348410.19860334357,381664.25007981237,440707.9150472725,492726.42813395197,518994.96032291075,,
K,39,1450720.1203400742,1712515.9918069304,1775517.7003080042,1774434.5273581073,1756000.2211087921,1732710.0761232164,1661649.1801691013,1611340.022128913,1557471.6669368455,1462709.5428222234,1367267.347733563
K,40,7790688.881312784,6271612.637211186,5605145.571487436,5153840.336868457,4824141.21143091,4550612.21249007,4068073.0619748235,3790203.2933380916,3529165.7301957933,3116275.552525114,2948086.2958744452
K,41,5272128.236529414,4177007.0688094688,3704521.644520933,3450847.5730010704,3308912.2379261786,3228506.0095040905,3168763.983234769,3163878.259584795,3175304.266732228,3235169.599688503,3241930.208818361
Ca,40,677190.6489141112,1025493.4177061534,1069129.6182651962,1030768.0673736912,1005029.4190481061,983519.4136672086,983117.6566439156,1023354.889201285,1079509.5174716543,1174596.1697979274,1313238.4408895255
Ca,41,6650070.843804147,5507210.131290374,5084637.5513032405,4792843.851390376,4554777.979331582,4402508.1947783055,4066862.8661836605,3978529.5479808804,3735652.078508503,3594632.8885427816,3483065.5136065036
Ca,42,1814774.9979004439,2193789.3346659434,2240755.8420612626,2263976.730054018,2276743.379733707,2288655.273529287,2320842.771036558,2329620.9880970325,2344494.538452988,2251998.0171965896,2142817.2985729002
Ca,43,13771794.155201055,10923640.397182457,9582863.131254792,8670242.581187448,7993224.668777746,7480118.672466095,6740478.880742043,6286382.036150731,5973732.861041949,5676374.286578521,5596596.166748908
Ca,44,592632.8070200989,1134410.6396781632,1296048.1464532483,1340906.5532575974,1365323.825290227,1378332.4273844268,1371451.6688646448,1344029.6316050517,1285679.7612816226,1197237.9939799977,1124384.326709599
Ca,45,4249145.3182034,3470100.794892859,3109747.428114808,2872661.62357413,2676444.4444444445,2565410.743230308,2369824.933097562,2233187.77904016,2093896.601597304,1939046.5959125375,1793217.777777778
Ca,46,430797.4122116357,727702.7874542197,829070.0063552734,837661.6348559582,816122.6415612381,776769.356233149,710779.4668157494,662229.6686712797,621802.504766455,574396.5496155142,535162.3879090085
Ca,48,127387.73068149522,126868.63127443788,127412.99850494742,126789.66621820182,127044.71551084316,127450.89084734798,126868.63127443788,126713.47473809283,126377.12046832184,126789.66621820182,125707.4027159922
Sc,45,13525448.47766153,13034037.132036593,12024356.722043922,11370952.259980932,10705777.777777778,10115048.073308073,9140753.31337631,8327140.870997204,7878026.817890848,7421042.527566503,7226400.000000001
Ti,46,1789005.9201566533,2860041.1879014676,3243736.3998650075,3470312.4872603985,3719378.59596761,3927814.8579336586,4180060.1977021457,4219349.031819869,4228257.032411894,4140441.7951451647,4067234.148108465
Ti,47,12741538.459057631,12351227.456185272,11500742.29822796,10719641.745836278,10018647.25500151,9436343.868170869,8544342.281333646,8001706.79149414,7667161.532151974,7369753.700262443,7330065.014340221
Ti,48,2547754.613629905,5294650.878519874,5676611.640708227,5418464.037438247,5041669.236588199,4658549.803385822,4076712.0182852712,3687929.4886459853,3397679.9601319307,3086012.6305939686,2942088.1486721574
Ti,49,3115266.907411133,3230248.2448242856,3355545.839421867,3360422.268646942,3315845.002131777,3236871.3401104286,3078037.5945446067,2968637.6480663824,2899854.4291300084,2846193.9499571957,2887994.034114773
Ti,50,119564.06110218228,194452.48430057833,279572.8885941367,382604.9955269832,467868.3945082315,527167.694295534,591811.9087408906,604951.6150119009,600563.9829059233,573907.4932904749,534706.736580836
V,50,13929213.118404234,9553535.098245805,8387186.657824101,7891228.03274403,7485894.312131704,7321773.5318824155,6932653.788107576,6805705.668883885,6626912.914823981,6217331.177313478,5881774.102389197
V,51,13508141.434772609,10396981.454865724,8282048.594992038,6933382.329352311,6147945.287169568,5563478.0874536205,4902641.661644001,4536264.837831107,4348075.51237082,4303478.687184194,4544133.473125333
Cr,50,13690084.99619987,10568069.798944475,9008459.743588848,8130356.154948395,7619570.996276912,7175338.061244769,6594475.554541352,6238563.529810228,6005639.829059232,5499946.810700384,5079713.997517942
Cr,51,26179495.34703718,17412830.72928731,15114738.685860472,13986305.733348632,13231447.46586494,12737436.673906973,12172075.8495989,11718684.164397027,11387816.818114053,10997778.867248496,10692078.760294897
Cr,52,615522.6857731362,752162.788204007,941908.8098281509,1087622.609812726,1189273.7909737455,1288146.140409177,1436715.438142485,1530706.2594400544,1614700.8168482587,1697169.3471802976,1763866.7461633077
Cr,53,20912096.087106086,15801056.491584284,12522052.465117816,10515796.889516205,9352173.680555314,8488542.749133801,7604786.546751795,6801927.86916516,6416258.287911609,6452875.364021306,5076894.283730028
Cr,54,955817.6013382945,1157418.996565953,1117479.1375934146,955817.6013382945,961772.9088074493,980404.8906258425,1047590.9165998404,1020114.2186688875,1055396.9632826694,1075294.8015055812,1122068.393608691
Mn,55,14991910.004790936,9545016.563249812,7655535.806689471,6809074.663530544,6277202.010015025,5793674.021298687,5237088.73381848,4910849.1409423705,4965752.955690467,4539383.109020364,4540954.645542784
Fe,54,6630984.609284419,6395373.579565155,5432190.25219021,4767140.286674744,4327978.089633522,4038682.8330258583,3767947.974222007,3683745.789637649,3704236.4005411332,3871061.285420093,4087534.86243166
Fe,55,21920442.11855886,14782105.29706829,12828195.13553371,11945745.023737801,11352386.613856964,10972867.464580845,10474177.46763696,10199455.908111079,9931505.911380934,9556596.018990241,9349024.270235144
Fe,56,704686.5751582625,821754.0037221725,1117116.2607734578,1373541.6295457657,1562373.465521954,1711494.3806277884,1908698.9192313568,2001796.1787170777,2062527.6147984029,2061506.828344341,1981677.1135338289
Fe,57,7404041.262329363,7262072.733724459,6929191.680607159,6448681.099448154,6141719.518193251,5850362.299102965,5404333.197190295,4909310.413302862,4757355.482207901,4537960.773685738,4272500.534395306
Fe,58,1611930.636023872,1773033.241054171,1757891.7747330645,1791034.0400265243,1735445.3408566676,1769471.5357082628,1857463.3953900835,1850157.331569819,1923340.4123550002,2053719.0325637476,2189331.0453884117
Co,59,6566181.464317997,6922278.146790818,6513604.310897219,6208026.111718834,5872971.242725659,5556219.79592544,5402753.675544052,5096640.016773286,4549183.963166312,2865242.820793308,2135625.9064456946
Ni,58,2376105.1597685223,4390368.02546747,5159929.385834112,5516384.843281694,5726969.624827005,5995729.997028,6129629.204787277,6324517.408937646,6473177.946958225,6686527.082765691,6754887.249795953
Ni,59,24175486.300443534,16799187.209894788,14784847.880290512,13729288.516301265,13214185.296132732,12720819.006460879,12156195.76997412,11703395.59407199,11579740.997150611,10983430.813041013,10678129.532228474
Ni,60,4715057.137046199,5908441.044813107,5892442.477865739,5490952.615294309,5471781.257284362,4385880.035632133,4726752.835850486,5095932.100940053,4962056.823465886,5013478.474833935,5338323.177838403
Ni,61,15814205.480325108,14937907.564951826,13953909.416565025,13248126.85521575,12543373.64388953,11986461.122167524,11140134.45521831,10567920.329847882,10336229.197455574,10025609.512055164,9874570.74093431
Ni,62,4117125.4188861814,2784671.333007753,2273674.6224082834,2028728.4672772486,1867919.0191203644,1826966.7542234773,1687679.5957622747,1735932.4981673532,1756930.3900427648,1837789.3174158607,1894603.5765363697
Ni,63,6682028.308736406,5568641.016542988,5166791.307296868,4892199.297467724,4669209.226847673,4530306.731253001,4218667.4367749905,3773290.86523747,3513418.0889618713,3102370.2861990454,2668119.5581986704
Ni,64,763567.1521898921,1248573.1196610378,1353534.0659253725,1336242.5163323106,1307218.9816631838,1271253.4525604008,1248573.1196610378,1245033.9760074997,1260543.1758999652,1312381.0428263769,1387252.7968670523
Cu,63,19747780.09099777,15355949.469860964,14053672.355847485,13602700.485641968,13607409.746813219,13737059.120573616,14005975.890092969,14904498.917688007,15707045.574182484,15750495.299164383,15475093.437552286
Cu,65,9066286.808405746,6663892.075132389,5992037.0033731125,5845369.126472125,5868451.833635616,5990255.514704819,6242126.753921479,6224433.129945559,6405280.934640224,6441835.363867239,6668695.265495018
Zn,64,8291862.043312109,9111209.251580548,9092442.580262044,8948052.564725297,8803719.672425525,8621144.103570534,8773757.057077564,8866151.041265529,9092442.580262044,9544589.402373647,10137616.592489997
Zn,65,30539071.354629878,26486862.17204519,25414501.77292734,24693702.228157748,24140676.86109196,23668814.472736113,22775327.345389184,22257063.919199277,21488684.425889783,20757025.06134999,20006085.796485055
Zn,66,5009741.255921108,5819693.30879943,5681451.801685835,5367579.91705833,5200985.213322214,5113045.7584901955,5060602.877216895,5280730.9522744,5371554.43068479,5963977.685620367,6401212.570242725
Zn,67,29995466.20391113,26818207.64743028,25098890.984570745,23853253.44247406,22935123.35821823,22348824.61205051,21252164.550793804,20554841.356745627,20037797.740768414,19559667.822828732,18934811.144575514
Zn,68,5545281.708539145,4047593.599688004,3408122.7831030213,3100587.621978877,2933245.06239735,2804255.10522009,2698395.733125336,2639785.876640339,2685187.647293289,2862080.8818266555,2933245.06239735
Zn,70,3398017.305356626,3203681.438942546,3097651.904145244,3135714.2151185707,3132590.2730211364,3139531.289619684,3153096.995169769,3185938.845785129,3200906.9676167527,3266865.7602375983,3332542.8436395065
Ga,69,19734359.919491284,20067210.475557074,20343323.459141158,20747907.10568872,20397243.660669964,20299506.333059713,20404474.51716307,21304605.38597474,21066182.668349218,20747907.10568872,21063820.250887938
Ga,71,23724153.32889993,20990461.88189378,19719760.89460281,18955479.292940143,18393811.804479018,17959257.88680593,17365603.002691235,16964855.294108186,16725661.07290919,16451925.424061261,15994618.960416535
Ge,70,11982482.076783892,12224573.911754454,12493862.680052483,12638239.80237903,12930266.233321287,12850174.58076894,12646110.94319426,13007679.311193723,13010137.99741003,13115154.511902764,13063567.94706687
Ge,72,11860932.504653288,11210691.377853524,10942895.470651736,10847687.014306022,10662050.796760442,10657718.458439212,10620654.989545442,10743371.998136254,10736425.744790383,11205303.069722705,11461704.606517477
Ge,73,46008948.34295645,41888652.76211745,39741692.890068404,38022939.17461944,36647360.646029666,35473733.978344604,33376069.40402116,31850166.771578357,30554652.196000632,28368211.672600094,26919152.18362907
Ge,74,8879154.573850917,8343255.444657445,8050828.552436608,7866096.669451817,7728555.746119542,7736363.065915505,7753328.292004898,7726257.974180512,7637965.549747553,7866096.669451817,8261559.5906795105
Ge,76,5302725.540122002,5139891.786060075,4953486.770742162,4885657.239213532,4796192.942185788,4816135.618400751,4718589.180645315,4710306.324025874,4747091.488627906,4766494.867525397,5062648.105640555
As,75,106659556.05535379,95812506.84927854,90615373.31627855,87234407.8575631,84606838.71311307,82903086.86232468,80560032.14416032,78763140.17170988,80294715.76317166,78892319.6744628,72748557.38166888
Se,74,40343541.251658194,39272293.30515525,39015553.754115865,38972933.498647645,38909280.65287769,38973753.55848,39103742.69011167,39385071.13667627,39634848.25814945,40522316.17596391,41574299.87567754
Se,76,21627970.46139648,24014248.508641332,24251445.64842517,24070799.081003252,23714509.547474172,23934734.588415846,24267030.071890194,24682005.13789558,25386619.70005358,27169020.744894754,29043612.8165695
Se,77,59516584.91504277,58556123.416640125,60055961.859979734,60767684.29764126,61013086.47014292,60999239.70660699,60662458.79133941,60098439.876623586,59230450.35674977,57193114.633074135,54618701.86191833
Se,78,17275666.774803776,16596558.633231921,16302512.237921288,16084241.47998972,15984647.69590171,15905193.012219993,15838340.218515739,15823993.892910028,15889790.409113154,16203384.00947113,16783880.080696795
Se,79,44138770.5540854,41782911.44433826,40649843.06912361,39790416.63985027,39026054.49506734,38373675.42149784,37065485.95868717,35977865.292121574,34872200.39940046,32880703.570654713,31167565.705958217
Se,80,6909173.226773608,6654419.586939454,6396176.053087262,6432678.521478876,6259662.9927517725,6127636.688827175,6064787.471641024,6027234.246968179,5983519.533533245,5956183.816184143,5860110.035767617
Se,82,1488821.75078435,1515968.5765790045,1444080.3528324005,1429268.8807529763,1331642.6564536232,1312867.298656353,1347527.6236257819,1318258.973493875,1237783.1595706288,1191057.4006274804,1331642.6564536232
Br,79,105253991.32128055,99150174.93948816,96156481.57467817,94234190.30575317,92703528.76643984,91484009.4649397,89631084.22737078,88155188.25504136,89759805.7617704,88158408.12421915,81248782.395874
Br,81,57175006.95029227,51715218.26910196,49308695.94516951,47884068.32086977,46610959.11896537,45662002.739976265,44471718.64183362,43694118.07306292,44769820.16778988,44548859.58210272,41816689.0381575
Kr,78,19777659.89391329,30412983.07917118,38589490.99356052,42653025.55434311,45023424.343456484,46840063.82497816,49705429.40917173,51804741.9113126,53860198.65946146,57903269.327962995,61807304.424153276
Kr,79,102037400.75458612,116840520.51067978,127004966.54337858,133190676.0579419,137190566.99631184,139925303.15291417,142533641.45931518,142969632.23413756,141758589.7892788,137241197.51229793,131063609.63531148
Kr,80,55690318.68132174,50624128.756336875,41678308.47495571,40263802.597404815,39422558.4224367,38954261.80754419,39926517.52163673,41060533.30747073,41678308.47495571,42884523.476525836,43684456.63026769
Kr,81,82725088.18120411,83721379.41284585,87063889.91155453,88502146.1751399,88827170.66385685,88552190.61714248,87258902.48662809,85693205.70363633,84175514.4168584,81474384.90416647,79371804.67115246
Kr,82,7146344.40376488,10274898.13014659,12171534.402444517,12744314.186714038,13050098.033245508,13128672.98656353,13475276.23625782,13370912.445437875,14234506.335062234,14769111.767780755,15447054.814862028
Kr,83,53712789.89776123,50528618.146104544,41875290.61462647,39182944.29348879,37150133.484305665,35444844.21544642,33180459.249275316,29941137.620712075,30323486.3071433,28583302.82807692,27696156.862851534
Kr,84,15481525.201732825,7915589.204661825,7631901.264909177,6549876.046886966,5991532.398424169,5542422.35770302,5052503.747656484,4895688.129077348,4744154.840348947,4525368.905121904,4526935.589920483
Kr,85,10359995.990448425,9514890.186482785,8972019.710833259,8573789.785198696,8254428.893325359,8021371.926800599,7578231.121977438,7343023.973109957,7218866.434003774,6906663.993632281,6656797.494617224
Kr,86,125025.98124004224,269430.00124749995,371230.8887552681,440567.74341729167,465944.3216772464,495833.10444676696,488341.87726109364,470674.8421619242,453726.6418119945,428660.5071087161,399380.8471519255
Rb,85,43107109.75336011,40585637.786590286,38672498.75359164,37272169.48287765,36079842.420825355,35002350.22603898,33512622.072744664,32384618.548074674,31556758.982930783,30722746.730295327,29289908.976315785
Rb,86,26791281.69429476,26943000.124749996,28254795.42192874,28934584.229838345,29287928.79114121,29458319.734778505,29468906.386445306,29370110.150904074,29285992.335137825,29053656.5929241,28755420.99493863
Rb,87,2101488.372644524,2054268.0433264393,2124125.3098717392,2190786.7454197872,2183137.7344079455,2260266.2976557664,2323680.2457299074,2353218.7443050216,2412841.371407704,2524167.3371141027,2609115.82892657
Sr,84,52696730.01359058,52377622.184038885,53320175.053487085,53113540.30748339,53258065.76377038,53673984.93775558,54230206.89151293,53852569.41985083,53010773.65085564,50731767.1995245,49263710.8314876
Sr,86,12562134.305547098,11282381.302239059,10311969.132090783,10240223.225374885,9452013.38259557,9333329.024880318,8924868.791323438,8660417.095779406,8455814.688314442,8096920.689831305,7721363.044937227
Sr,87,20538625.7383105,17427601.842974298,15982496.26359804,15121191.123277878,14642996.999077683,13415774.153827775,12797079.614164704,12236737.470386114,11548642.461438585,10715804.733031569,10116979.744817307
Sr,88,654812.4508936972,1010230.5260341448,1031062.2130696218,988171.516803216,945077.8712956369,904048.1425315557,858695.947129023,828279.5140244971,824849.7704556976,857209.0266244765,905145.0034944126
Sr,89,4107200.6344571714,3619764.2050344725,3299190.8061490776,3095281.637561926,2928225.448540333,2770295.227354387,2525416.8872333537,2447034.9935978693,2474393.104611808,2380985.875047636,2129618.508029334
Y,89,4047675.9875809806,3367222.5163111365,3092991.3807647596,2976232.343809544,2795124.2917885003,2770295.227354387,2693778.0130489096,2635268.454643859,2680592.5299961255,2619084.4625523994,2662023.1350366664
Zr,90,2559401.813279954,2861962.458155705,2989707.101161838,2976048.620092971,3061137.628681271,3061716.23895554,3030313.1909883935,3199771.302744277,3298987.1461096145,3571258.344111564,3726602.3305685036
Zr,91,15117414.130306937,12373031.72200921,10824147.960783014,9879884.825318709,9182858.382351853,8747232.484155668,8248687.814672805,8093050.481506643,8040795.6280102385,8094363.471345447,8517433.861891573
Zr,92,7796315.980783766,6480728.979663576,5669456.84337272,5237219.89548833,4923850.555440583,4810693.655511995,4713257.439755328,4893183.299990855,5154051.675793382,5475275.345283255,6121543.933790996
Zr,93,20233543.426917475,17926174.92859438,16595086.948365146,15591730.523095228,14637628.3473852,13848165.950050805,12624066.851122804,11667685.607733084,11132108.015052397,10473834.244521987,9847131.79733186
Zr,94,4403522.014555565,4376095.525270739,4122769.654842322,3927465.5805495586,3858792.734917958,3789809.8942718664,3871161.426201038,4139912.2221507006,4535046.620326554,4998592.557063075,5588596.374708766
Zr,95,17613112.181434996,15567938.82661509,14016640.216760734,12971819.106597394,12107954.62197521,11514553.623399468,10603028.60623514,10161039.741821412,9687971.914525801,9282586.149675202,9047702.354882576
Zr,96,3332029.6238145074,2356100.7421136997,1958100.8466902762,1666014.8119072537,1596566.7304054918,1559481.5095028859,1396831.1542531222,1279468.9165780982,1195472.0958740632,1047209.3103417027,931330.5927365368
Nb,93,52785744.17551706,47550651.805895895,44322281.91178269,42133378.66546345,40320012.62961559,38774864.66014226,36357312.53123367,34626679.86811109,33190173.896730293,30945419.358814966,29275256.6947704
Nb,94,55044025.18194457,65052343.09681309,69777876.40820631,71170436.88389806,71055011.04986858,70257244.96304,67829480.64169645,65109528.584733754,62459960.270861186,58316913.16573587,55087592.83641498
Nb,95,53077351.57378384,52173632.82433165,50191939.5997241,48317050.98420681,46702110.684761524,45183691.433592856,42917020.549047,41020493.7725383,39782522.96815915,37844389.68713736,36723027.20511163
Mo,92,16485339.898298496,13298119.205023963,11854318.854324782,11069578.41546397,10513086.32107584,10204501.69351029,9931506.74805587,9974565.957673665,10101941.284555031,10712495.240771584,11444625.615348384
Mo,94,19101764.414491035,16831136.635656685,15872663.171142941,15233805.888192227,15035985.48433549,14867715.739066554,14979711.60573445,15242404.090645762,15872663.171142941,16900003.407213252,18096407.308580764
Mo,95,46710449.53522457,47040420.56258289,45863271.29748917,44627818.027284615,43508803.97127355,42560122.25357779,41065698.093990065,39891489.35678036,40607031.21620389,39034464.83453161,37255244.99069295
Mo,96,24335716.359645244,20868320.858721342,18962660.83110584,17731157.64101292,16896997.89679145,16323544.772366658,15651240.644041007,15428889.87638295,16077038.530720167,16660148.119072542,16763950.669257661
Mo,97,56641493.40138473,56459270.83638161,54411700.2486823,52476677.71010643,50821340.02560291,49405246.48927079,47287794.64984569,45907915.47280751,45343083.540568575,44028051.59351332,43637171.54030825
Mo,98,17729292.28330527,15649594.098284617,15044876.216345098,14754578.812952038,14500622.142581211,14427329.664031407,14303392.455421425,14298442.328103973,14426593.632111738,14278624.657695517,14367588.911915332
Mo,99,41822337.65485968,41225322.03358218,39465024.823250905,37836424.962291256,36316219.1507266,34973560.32027087,32475457.76523004,30288575.951606024,28439547.914405346,25462248.245063927,23146601.216946624
Mo,100,16716200.94236229,15900400.561864989,15558539.895363118,15585924.010316437,15563315.697587792,15737315.219341079,16152787.87237078,16742537.094162598,17310163.59219208,18798290.027709905,20219008.42763542
Tc,99,109999292.06804486,115262635.07348487,116540321.34490018,116126889.19244109,115067873.86585532,113809794.20888145,111392502.80094448,109114124.54615834,109224350.68575966,105894396.90704155,100301938.60676871
Ru,96,28262751.273426633,33069556.844667282,34936641.42252651,35224313.16603909,34991420.84138702,34687532.641279146,33826874.940346695,33303823.26975344,32772424.69723726,32606289.89018483,32995712.428380158
Ru,98,27426858.19665681,27849546.4867323,27307480.803640075,26534444.155550838,25808446.749181245,25211394.261388216,24231629.571537472,23705312.280803956,23288644.00612323,23083776.52994109,23147782.135863584
Ru,99,72936253.15058033,84469843.51370715,90367693.91642569,92330395.50546548,92586404.8677865,91951319.0087122,89686108.75060941,87103171.83598505,84494309.02105938,80194183.72510788,76357178.72716874
Ru,100,31231336.280214235,32221446.641239632,31632263.230970044,31052871.501470156,30461532.43374021,30017471.6220765,29445186.225675903,29346469.51336366,29468492.781946037,29982082.82900567,31126631.395175584
Ru,101,143062251.6095761,143853715.50840747,144347324.28050584,144668355.88960046,144984466.68539628,145125904.29336149,145536215.104997,145784609.46599644,146098862.1197411,146333945.51332945,146580625.95165756
Ru,102,33369674.008222986,30788262.875061728,29362605.493871734,28432627.76458215,27665430.96191452,27100522.997839347,26245732.28693787,25581618.095346652,24932457.998305123,24268853.82416217,23675224.57317685
Ru,103,65784527.6281045,61489506.62054814,57692224.9133142,54602347.524954736,52136239.46881432,49973340.23598133,46432568.610865355,43637174.1120394,41414775.7413434,37591158.64463115,34580158.831356436
Ru,104,27894680.97702059,26075055.88121476,25136164.49893909,24504495.8689392,23939003.235718325,23455789.603323624,22878758.70867876,22381826.124621697,21839618.335143793,21411695.41946144,21013125.06246386
Rh,103,112416597.84549503,117090825.19261697,118475104.7326988,118721444.07386674,118636544.91373053,118158539.1585448,116922591.2483747,115864220.91817363,114560275.18500963,112297638.48269558,109858504.59500158
Pd,102,53177341.46764946,55267455.48884033,55634410.40944118,55437675.89244887,55064848.16457987,54638151.20532126,53837399.562949486,53232337.65428753,52955716.57491253,52820446.5584706,52936738.090586446
Pd,104,40741698.22869746,43991142.66411394,43885270.8055248,43299206.29268869,42691222.437031016,42103870.77863682,41383637.07599245,41190083.372202955,41000792.91220393,41871759.93139126,43356194.7491343
Pd,105,150945606.6357374,159723501.35430014,165128870.0454933,169025773.86082172,172087029.44095075,174817832.23282415,178816305.36031705,182055673.10176674,185422311.96624324,189128065.0518695,192833224.64403287
