theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,321780000000000.0,1.0
1.0,3146600.0,0.97784
2.0,187170.0,0.93048
3.0,34978.0,0.88009
4.0,10718.0,0.85205
5.0,4518.417216,0.87651
6.0,2456.774622,0.98769
7.0,1642.288562,1.2224
8.0,1275.37642,1.6182
9.0,1089.1372,2.2116
10.0,981.876798,3.0359
11.0,910.934258,4.1194
12.0,857.115459,5.4832
13.0,811.358869,7.1401
14.0,769.27304,9.0931
15.0,728.732883,11.335
16.0,688.757744,13.847
17.0,648.961226,16.599
18.0,609.269783,19.552
19.0,569.773441,22.656
20.0,530.644027,25.855
21.0,492.089132,29.082
22.0,454.325551,32.271
23.0,417.56372,35.351
24.0,381.998509,38.25
25.0,347.803844,40.901
26.0,315.129717,43.241
27.0,284.100728,45.213
28.0,254.815676,46.771
29.0,227.347883,47.879
30.0,201.746052,48.511
31.0,178.035525,48.658
32.0,156.219834,48.322
33.0,136.282485,47.518
34.0,118.188895,46.278
35.0,101.888435,44.642
36.0,87.316536,42.666
37.0,74.396802,40.412
38.0,63.043117,37.954
39.0,53.161677,35.37
40.0,44.652957,32.742
41.0,37.413558,30.157
42.0,31.337931,27.697
43.0,26.319953,25.447
44.0,22.254351,23.484
45.0,19.037962,21.879
46.0,16.570822,20.697
47.0,14.757091,19.992
48.0,13.505818,19.807
49.0,12.731537,20.176
50.0,12.354722,21.119
51.0,12.302094,22.645
52.0,12.506808,24.75
53.0,12.908511,27.418
54.0,13.453307,30.625
55.0,14.093624,34.332
56.0,14.788012,38.495
57.0,15.500869,43.059
58.0,16.202123,47.963
59.0,16.866872,53.143
60.0,17.474995,58.526
61.0,18.010749,64.041
62.0,18.462352,69.614
63.0,18.821573,75.171
64.0,19.083321,80.639
65.0,19.245246,85.949
66.0,19.307364,91.036
67.0,19.271694,95.837
68.0,19.141922,100.3
69.0,18.92309,104.37
70.0,18.621308,108.0
71.0,18.243499,111.17
72.0,17.797164,113.84
73.0,17.29018,115.99
74.0,16.730613,117.6
75.0,16.12657,118.68
76.0,15.486061,119.22
77.0,14.816887,119.24
78.0,14.126551,118.73
79.0,13.42218,117.74
80.0,12.710468,116.27
81.0,11.997635,114.37
82.0,11.289391,112.07
83.0,10.590921,109.41
84.0,9.906873,106.42
85.0,9.241356,103.16
86.0,8.597948,99.674
87.0,7.979706,96.004
88.0,7.389183,92.201
89.0,6.82845,88.313
90.0,6.299117,84.387
91.0,5.802362,80.469
92.0,5.33896,76.603
93.0,4.90931,72.832
94.0,4.513464,69.195
95.0,4.151164,65.727
96.0,3.821865,62.463
97.0,3.524771,59.43
98.0,3.258863,56.655
99.0,3.022924,54.158
100.0,2.815575,51.956
101.0,2.635296,50.062
102.0,2.480452,48.484
103.0,2.34932,47.225
104.0,2.240112,46.286
105.0,2.150995,45.662
106.0,2.080111,45.346
107.0,2.025599,45.323
108.0,1.985608,45.58
109.0,1.958316,46.098
110.0,1.941945,46.854
111.0,1.934771,47.825
112.0,1.935138,48.985
113.0,1.941468,50.305
114.0,1.95227,51.756
115.0,1.966147,53.307
116.0,1.981804,54.928
117.0,1.99805,56.588
118.0,2.013808,58.255
119.0,2.028112,59.9
120.0,2.040113,61.494
121.0,2.049079,63.009
122.0,2.054393,64.419
123.0,2.055557,65.702
124.0,2.052185,66.836
125.0,2.044004,67.803
126.0,2.03085,68.589
127.0,2.012662,69.181
128.0,1.989482,69.572
129.0,1.961443,69.756
130.0,1.92877,69.733
131.0,1.891768,69.505
132.0,1.850818,69.078
133.0,1.806368,68.462
134.0,1.758927,67.671
135.0,1.709054,66.722
136.0,1.657351,65.634
137.0,1.604454,64.431
138.0,1.551023,63.136
139.0,1.497735,61.779
140.0,1.445271,60.387
141.0,1.39431,58.993
142.0,1.345519,57.627
143.0,1.299543,56.321
144.0,1.256998,55.108
145.0,1.218461,54.019
146.0,1.184463,53.084
147.0,1.155483,52.332
148.0,1.131939,51.79
149.0,1.114184,51.482
150.0,1.102502,51.429
151.0,1.097099,51.649
152.0,1.098106,52.157
153.0,1.105572,52.962
154.0,1.119466,54.07
155.0,1.139673,55.483
156.0,1.166001,57.197
157.0,1.198176,59.203
158.0,1.23585,61.49
159.0,1.278604,64.04
160.0,1.32595,66.832
161.0,1.37734,69.84
162.0,1.432172,73.035
163.0,1.489797,76.382
164.0,1.549528,79.848
165.0,1.610646,83.393
166.0,1.672413,86.976
167.0,1.734077,90.556
168.0,1.794887,94.091
169.0,1.854097,97.537
170.0,1.910978,100.85
171.0,1.964829,104.0
172.0,2.014985,106.93
173.0,2.060823,109.61
174.0,2.101774,112.01
175.0,2.137329,114.1
176.0,2.167045,115.84
177.0,2.190551,117.22
178.0,2.207555,118.22
179.0,2.217842,118.83
179.99,2.221285,119.03
