theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,5148500000000000.0,1.0
1.0,51254000.0,0.99548
2.0,3167400.0,0.98415
3.0,615880.0,0.96851
4.0,191280.0,0.95035
5.0,76806.0,0.93121
6.0,36317.0,0.91253
7.0,19255.0,0.89573
8.0,11125.0,0.88219
9.0,6880.942308,0.87328
10.0,4503.929071,0.87038
11.0,3095.278754,0.87483
12.0,2220.852065,0.88796
13.0,1656.383904,0.91102
14.0,1279.476478,0.94524
15.0,1020.176685,0.99174
16.0,836.905891,1.0516
17.0,704.102224,1.1256
18.0,605.582637,1.2146
19.0,530.834745,1.3193
20.0,472.872925,1.44
21.0,426.960624,1.5771
22.0,389.828045,1.7306
23.0,359.181413,1.9005
24.0,333.388354,2.0864
25.0,311.272157,2.2878
26.0,291.974792,2.504
27.0,274.864181,2.734
28.0,259.470488,2.9766
29.0,245.441704,3.2306
30.0,232.512302,3.4943
31.0,220.480837,3.7662
32.0,209.193758,4.0442
33.0,198.533588,4.3265
34.0,188.410211,4.6108
35.0,178.754381,4.8951
36.0,169.512855,5.1769
37.0,160.644707,5.4539
38.0,152.11851,5.7238
39.0,143.910185,5.9842
40.0,136.001324,6.2328
41.0,128.377893,6.4673
42.0,121.029217,6.6856
43.0,113.947176,6.8856
44.0,107.125579,7.0653
45.0,100.55966,7.223
46.0,94.245683,7.3571
47.0,88.180628,7.4663
48.0,82.361934,7.5494
49.0,76.787307,7.6056
50.0,71.454556,7.6341
51.0,66.361473,7.6346
52.0,61.505735,7.6071
53.0,56.884829,7.5516
54.0,52.495997,7.4687
55.0,48.336199,7.3592
56.0,44.402078,7.2239
57.0,40.689951,7.0644
58.0,37.195793,6.882
59.0,33.915242,6.6786
60.0,30.8436,6.4562
61.0,27.975845,6.2172
62.0,25.306643,5.9638
63.0,22.830367,5.6988
64.0,20.541117,5.425
65.0,18.432741,5.145
66.0,16.498862,4.8621
67.0,14.7329,4.5791
68.0,13.1281,4.2991
69.0,11.677559,4.0253
70.0,10.374253,3.7606
71.0,9.211062,3.508
72.0,8.180804,3.2704
73.0,7.276252,3.0506
74.0,6.49017,2.8513
75.0,5.81533,2.6748
76.0,5.244544,2.5235
77.0,4.770683,2.3995
78.0,4.386702,2.3044
79.0,4.085663,2.2399
80.0,3.860751,2.2074
81.0,3.705301,2.2077
82.0,3.612808,2.2416
83.0,3.57695,2.3094
84.0,3.591599,2.4114
85.0,3.65084,2.5472
86.0,3.748979,2.7163
87.0,3.880559,2.9179
88.0,4.040367,3.1509
89.0,4.223442,3.4139
90.0,4.425086,3.7051
91.0,4.640867,4.0225
92.0,4.866627,4.3641
93.0,5.098481,4.7274
94.0,5.332823,5.1098
95.0,5.566325,5.5084
96.0,5.79594,5.9204
97.0,6.018897,6.3427
98.0,6.2327,6.7722
99.0,6.435126,7.2056
100.0,6.624219,7.6398
101.0,6.798286,8.0716
102.0,6.955889,8.4976
103.0,7.095841,8.9149
104.0,7.217195,9.3203
105.0,7.319238,9.711
106.0,7.401479,10.084
107.0,7.463642,10.438
108.0,7.505654,10.768
109.0,7.527635,11.075
110.0,7.529885,11.355
111.0,7.512874,11.607
112.0,7.477228,11.83
113.0,7.423719,12.022
114.0,7.35325,12.184
115.0,7.266843,12.314
116.0,7.165627,12.413
117.0,7.050824,12.481
118.0,6.923737,12.518
119.0,6.785735,12.526
120.0,6.638242,12.506
121.0,6.482727,12.459
122.0,6.320684,12.387
123.0,6.153628,12.293
124.0,5.983079,12.179
125.0,5.810552,12.047
126.0,5.637543,11.9
127.0,5.465524,11.742
128.0,5.295928,11.575
129.0,5.130144,11.403
130.0,4.969501,11.229
131.0,4.815269,11.057
132.0,4.668643,10.89
133.0,4.530741,10.732
134.0,4.402597,10.586
135.0,4.285153,10.456
136.0,4.179256,10.344
137.0,4.085653,10.254
138.0,4.004988,10.189
139.0,3.937801,10.152
140.0,3.884522,10.144
141.0,3.845471,10.169
142.0,3.820861,10.228
143.0,3.810793,10.322
144.0,3.815262,10.454
145.0,3.834154,10.624
146.0,3.867251,10.832
147.0,3.914231,11.08
148.0,3.974677,11.366
149.0,4.048075,11.69
150.0,4.133822,12.052
151.0,4.231231,12.45
152.0,4.339536,12.882
153.0,4.457896,13.347
154.0,4.585407,13.842
155.0,4.721103,14.365
156.0,4.863967,14.912
157.0,5.012935,15.481
158.0,5.166907,16.068
159.0,5.324755,16.669
160.0,5.485325,17.28
161.0,5.647454,17.898
162.0,5.809971,18.518
163.0,5.971707,19.136
164.0,6.131504,19.747
165.0,6.288222,20.349
166.0,6.440746,20.935
167.0,6.587996,21.502
168.0,6.728931,22.046
169.0,6.862555,22.563
170.0,6.987931,23.049
171.0,7.104176,23.501
172.0,7.210477,23.914
173.0,7.306089,24.287
174.0,7.390345,24.616
175.0,7.462657,24.898
176.0,7.52252,25.133
177.0,7.569518,25.317
178.0,7.603323,25.449
179.0,7.623701,25.529
179.99,7.630509,25.556
