theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,5.1485e+17,1.0
1.0,5149400000.0,1.0001
2.0,321940000.0,1.0003
3.0,63600000.0,1.0002
4.0,20120000.0,0.99961
5.0,8236700.0,0.99863
6.0,3968700.0,0.99721
7.0,2139700.0,0.99539
8.0,1252500.0,0.9932
9.0,780610.0,0.99069
10.0,511210.0,0.98791
11.0,348470.0,0.9849
12.0,245530.0,0.98169
13.0,177880.0,0.97834
14.0,131960.0,0.97488
15.0,99920.0,0.97135
16.0,77024.0,0.96778
17.0,60316.0,0.96421
18.0,47897.0,0.96067
19.0,38515.0,0.95719
20.0,31321.0,0.95379
21.0,25733.0,0.9505
22.0,21339.0,0.94734
23.0,17847.0,0.94434
24.0,15044.0,0.94151
25.0,12774.0,0.93887
26.0,10919.0,0.93645
27.0,9392.717663,0.93426
28.0,8126.842175,0.9323
29.0,7070.188776,0.9306
30.0,6182.651072,0.92917
31.0,5432.792507,0.92801
32.0,4795.772613,0.92714
33.0,4251.814366,0.92656
34.0,3785.060323,0.92629
35.0,3382.71107,0.92633
36.0,3034.370715,0.92668
37.0,2731.545629,0.92736
38.0,2467.257617,0.92836
39.0,2235.743251,0.92969
40.0,2032.218583,0.93135
41.0,1852.693823,0.93334
42.0,1693.826485,0.93566
43.0,1552.804339,0.93832
44.0,1427.25161,0.94132
45.0,1315.153398,0.94464
46.0,1214.794492,0.94831
47.0,1124.709581,0.9523
48.0,1043.642576,0.95662
49.0,970.513207,0.96126
50.0,904.389496,0.96623
51.0,844.464981,0.97152
52.0,790.039783,0.97713
53.0,740.504832,0.98304
54.0,695.328657,0.98926
55.0,654.046303,0.99578
56.0,616.249991,1.0026
57.0,581.581224,1.0097
58.0,549.7241,1.0171
59.0,520.399624,1.0248
60.0,493.36086,1.0327
61.0,468.388788,1.0409
62.0,445.288751,1.0494
63.0,423.887407,1.0581
64.0,404.030091,1.0671
65.0,385.578555,1.0762
66.0,368.408996,1.0857
67.0,352.410355,1.0953
68.0,337.482835,1.1052
69.0,323.53661,1.1152
70.0,310.490699,1.1255
71.0,298.271978,1.136
72.0,286.814321,1.1466
73.0,276.057836,1.1574
74.0,265.948203,1.1684
75.0,256.436083,1.1795
76.0,247.476602,1.1908
77.0,239.028886,1.2022
78.0,231.055665,1.2138
79.0,223.522901,1.2255
80.0,216.399476,1.2373
81.0,209.656905,1.2492
82.0,203.269078,1.2612
83.0,197.21204,1.2733
84.0,191.463783,1.2855
85.0,186.004066,1.2977
86.0,180.814255,1.3101
87.0,175.877175,1.3225
88.0,171.176978,1.3349
89.0,166.699027,1.3475
90.0,162.429789,1.36
91.0,158.356741,1.3726
92.0,154.46828,1.3852
93.0,150.753648,1.3978
94.0,147.20286,1.4105
95.0,143.806641,1.4231
96.0,140.556364,1.4357
97.0,137.444003,1.4484
98.0,134.462082,1.461
99.0,131.60363,1.4736
100.0,128.862143,1.4862
101.0,126.23155,1.4987
102.0,123.706175,1.5112
103.0,121.28071,1.5237
104.0,118.950187,1.5361
105.0,116.709953,1.5485
106.0,114.555644,1.5608
107.0,112.483168,1.573
108.0,110.488685,1.5852
109.0,108.568584,1.5973
110.0,106.719474,1.6093
111.0,104.938162,1.6212
112.0,103.221646,1.6331
113.0,101.567095,1.6448
114.0,99.971843,1.6564
115.0,98.433374,1.668
116.0,96.949316,1.6794
117.0,95.517428,1.6907
118.0,94.135592,1.702
119.0,92.801809,1.7131
120.0,91.514185,1.724
121.0,90.270929,1.7349
122.0,89.070348,1.7456
123.0,87.910834,1.7562
124.0,86.790866,1.7666
125.0,85.709001,1.777
126.0,84.663872,1.7871
127.0,83.654179,1.7972
128.0,82.67869,1.807
129.0,81.736235,1.8168
130.0,80.825702,1.8264
131.0,79.946033,1.8358
132.0,79.096226,1.8451
133.0,78.275324,1.8542
134.0,77.482418,1.8631
135.0,76.716645,1.8719
136.0,75.977183,1.8805
137.0,75.263247,1.889
138.0,74.574092,1.8973
139.0,73.90901,1.9054
140.0,73.267323,1.9133
141.0,72.648389,1.9211
142.0,72.051594,1.9287
143.0,71.476355,1.9361
144.0,70.922116,1.9433
145.0,70.388346,1.9503
146.0,69.874542,1.9572
147.0,69.380224,1.9639
148.0,68.904935,1.9704
149.0,68.44824,1.9767
150.0,68.009725,1.9828
151.0,67.588996,1.9887
152.0,67.185681,1.9945
153.0,66.799423,2.0
154.0,66.429885,2.0054
155.0,66.076747,2.0105
156.0,65.739706,2.0155
157.0,65.418474,2.0202
158.0,65.11278,2.0248
159.0,64.822366,2.0292
160.0,64.546991,2.0334
161.0,64.286425,2.0373
162.0,64.040454,2.0411
163.0,63.808877,2.0447
164.0,63.591504,2.0481
165.0,63.38816,2.0512
166.0,63.198679,2.0542
167.0,63.022911,2.057
168.0,62.860714,2.0595
169.0,62.711959,2.0619
170.0,62.576528,2.0641
171.0,62.454314,2.066
172.0,62.34522,2.0678
173.0,62.249161,2.0693
174.0,62.166061,2.0706
175.0,62.095855,2.0718
176.0,62.038489,2.0727
177.0,61.993917,2.0734
178.0,61.962104,2.0739
179.0,61.943027,2.0742
179.99,61.93667,2.0743
