theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,80444000000000.0,0.99999
1.0,761100.0,0.94607
2.0,42377.0,0.84269
3.0,7889.263047,0.79401
4.0,2971.538791,0.94487
5.0,1899.292577,1.4737
6.0,1603.454083,2.5785
7.0,1497.776739,4.4592
8.0,1438.35311,7.2999
9.0,1385.121659,11.251
10.0,1326.949033,16.412
11.0,1261.631261,22.821
12.0,1189.831652,30.446
13.0,1113.079566,39.181
14.0,1033.074715,48.845
15.0,951.440857,59.195
16.0,869.641054,69.932
17.0,788.952329,80.718
18.0,710.46233,91.198
19.0,635.074229,101.01
20.0,563.514982,109.82
21.0,496.345304,117.34
22.0,433.97091,123.3
23.0,376.654892,127.55
24.0,324.531115,129.98
25.0,277.618483,130.59
26.0,235.835821,129.44
27.0,199.017084,126.69
28.0,166.92656,122.56
29.0,139.273738,117.32
30.0,115.727513,111.31
31.0,95.929468,104.87
32.0,79.505985,98.371
33.0,66.079015,92.16
34.0,55.275385,86.574
35.0,46.734599,81.907
36.0,40.1151,78.406
37.0,35.099063,76.263
38.0,31.39579,75.605
39.0,28.743836,76.496
40.0,26.911992,78.934
41.0,25.699297,82.858
42.0,24.934236,88.151
43.0,24.473292,94.647
44.0,24.199007,102.14
45.0,24.017691,110.41
46.0,23.856936,119.19
47.0,23.663013,128.23
48.0,23.398285,137.26
49.0,23.03869,146.04
50.0,22.571366,154.33
51.0,21.992452,161.93
52.0,21.305107,168.64
53.0,20.51775,174.32
54.0,19.642536,178.85
55.0,18.694054,182.15
56.0,17.688246,184.18
57.0,16.641525,184.91
58.0,15.570074,184.37
59.0,14.489314,182.61
60.0,13.413507,179.69
61.0,12.355483,175.73
62.0,11.326471,170.83
63.0,10.336008,165.12
64.0,9.391922,158.75
65.0,8.500364,151.85
66.0,7.665887,144.58
67.0,6.891544,137.08
68.0,6.17902,129.5
69.0,5.528773,121.97
70.0,4.940177,114.61
71.0,4.411682,107.53
72.0,3.940959,100.83
73.0,3.525049,94.586
74.0,3.160503,88.863
75.0,2.843514,83.706
76.0,2.570038,79.145
77.0,2.335905,75.191
78.0,2.136915,71.844
79.0,1.968925,69.085
80.0,1.827922,66.887
81.0,1.71008,65.209
82.0,1.61181,64.003
83.0,1.529796,63.213
84.0,1.461018,62.779
85.0,1.402768,62.637
86.0,1.352655,62.724
87.0,1.308604,62.975
88.0,1.268847,63.33
89.0,1.231909,63.729
90.0,1.196591,64.121
91.0,1.161946,64.457
92.0,1.127258,64.695
93.0,1.092015,64.802
94.0,1.055883,64.75
95.0,1.018685,64.517
96.0,0.980369,64.091
97.0,0.94099,63.463
98.0,0.900683,62.633
99.0,0.859647,61.605
100.0,0.818122,60.388
101.0,0.776375,58.994
102.0,0.734683,57.441
103.0,0.693323,55.748
104.0,0.652562,53.934
105.0,0.612649,52.023
106.0,0.573806,50.035
107.0,0.536232,47.993
108.0,0.500091,45.919
109.0,0.465522,43.833
110.0,0.43263,41.753
111.0,0.401495,39.698
112.0,0.37217,37.684
113.0,0.344683,35.724
114.0,0.319044,33.832
115.0,0.295243,32.019
116.0,0.273256,30.295
117.0,0.253043,28.666
118.0,0.234554,27.141
119.0,0.217728,25.722
120.0,0.202495,24.415
121.0,0.188779,23.22
122.0,0.176494,22.137
123.0,0.165551,21.166
124.0,0.155854,20.304
125.0,0.147306,19.546
126.0,0.139805,18.887
127.0,0.13325,18.321
128.0,0.127537,17.84
129.0,0.122566,17.436
130.0,0.118239,17.099
131.0,0.114461,16.821
132.0,0.111145,16.593
133.0,0.108208,16.405
134.0,0.105573,16.247
135.0,0.103173,16.112
136.0,0.100948,15.991
137.0,0.098846,15.878
138.0,0.096823,15.765
139.0,0.094845,15.649
140.0,0.092885,15.524
141.0,0.090926,15.388
142.0,0.088958,15.24
143.0,0.086977,15.078
144.0,0.084989,14.904
145.0,0.083004,14.719
146.0,0.08104,14.528
147.0,0.079118,14.333
148.0,0.077264,14.14
149.0,0.075506,13.955
150.0,0.073874,13.784
151.0,0.072397,13.633
152.0,0.071106,13.509
153.0,0.070027,13.418
154.0,0.069182,13.366
155.0,0.068593,13.357
156.0,0.068271,13.396
157.0,0.068228,13.485
158.0,0.068466,13.626
159.0,0.068984,13.821
160.0,0.069773,14.067
161.0,0.07082,14.364
162.0,0.072109,14.709
163.0,0.073618,15.098
164.0,0.075321,15.525
165.0,0.077189,15.986
166.0,0.079191,16.474
167.0,0.081293,16.981
168.0,0.083459,17.5
169.0,0.085652,18.023
170.0,0.087832,18.541
171.0,0.089961,19.046
172.0,0.091999,19.528
173.0,0.093907,19.979
174.0,0.095649,20.39
175.0,0.09719,20.753
176.0,0.098498,21.061
177.0,0.099545,21.308
178.0,0.10031,21.488
179.0,0.100775,21.597
179.99,0.100932,21.634
