theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,1551700000000.0,0.99996
1.0,10597.0,0.68283
2.0,547.311577,0.5642
3.0,528.838603,2.7592
4.0,599.829895,9.8874
5.0,598.928459,24.092
6.0,554.053903,46.188
7.0,487.387974,75.224
8.0,412.639086,108.56
9.0,338.290722,142.44
10.0,269.465072,172.77
11.0,208.956365,195.94
12.0,157.909289,209.47
13.0,116.335384,212.29
14.0,83.527634,204.73
15.0,58.386383,188.31
16.0,39.660026,165.33
17.0,26.107542,138.47
18.0,16.595527,110.43
19.0,10.145528,83.655
20.0,5.947427,60.088
21.0,3.352326,41.083
22.0,1.855016,27.323
23.0,1.072818,18.833
24.0,0.724703,15.047
25.0,0.612464,14.935
26.0,0.604297,17.194
27.0,0.620362,20.472
28.0,0.619786,23.59
29.0,0.588809,25.713
30.0,0.530232,26.438
31.0,0.454662,25.767
32.0,0.374077,23.993
33.0,0.297978,21.544
34.0,0.231917,18.83
35.0,0.177775,16.152
36.0,0.134953,13.674
37.0,0.101703,11.456
38.0,0.076108,9.5012
39.0,0.056564,7.8037
40.0,0.041867,6.3658
41.0,0.031109,5.1995
42.0,0.023557,4.3174
43.0,0.018574,3.7238
44.0,0.015577,3.4086
45.0,0.014014,3.3397
46.0,0.013335,3.4538
47.0,0.013,3.6519
48.0,0.012525,3.809
49.0,0.011574,3.8032
50.0,0.010035,3.5569
51.0,0.008043,3.07
52.0,0.005911,2.4253
53.0,0.00399,1.7575
54.0,0.002535,1.1968
55.0,0.001618,0.81716
56.0,0.001137,0.61375
57.0,0.000905,0.52117
58.0,0.000748,0.45919
59.0,0.000577,0.37729
60.0,0.000393,0.27275
61.0,0.000238,0.17551
62.0,0.000147,0.11508
63.0,0.000115,0.095169
64.0,0.000107,0.093833
65.0,9.3547e-05,0.086632
66.0,7.4311e-05,0.072656
67.0,7.843e-05,0.080876
68.0,0.000137,0.14915
69.0,0.000253,0.28969
70.0,0.000388,0.4671
71.0,0.000481,0.60834
72.0,0.000484,0.64222
73.0,0.000391,0.54418
74.0,0.000244,0.35573
75.0,0.000107,0.16343
76.0,3.0583e-05,0.048823
77.0,2.468e-05,0.041183
78.0,5.9766e-05,0.10416
79.0,9.0804e-05,0.16517
80.0,8.8249e-05,0.1674
81.0,5.507e-05,0.10886
82.0,2.007e-05,0.041314
83.0,1.4036e-05,0.030066
84.0,4.6255e-05,0.10303
85.0,9.7557e-05,0.22583
86.0,0.000134,0.32188
87.0,0.00013,0.32499
88.0,8.8035e-05,0.22778
89.0,3.3962e-05,0.091079
90.0,1.991e-06,0.0055309
91.0,1.0538e-05,0.030304
92.0,5.077e-05,0.15105
93.0,9.3438e-05,0.28744
94.0,0.000109,0.34688
95.0,8.7845e-05,0.28842
96.0,4.5016e-05,0.15256
97.0,9.9879e-06,0.03492
98.0,5.6951e-06,0.02053
99.0,3.3293e-05,0.12368
100.0,7.2079e-05,0.27581
101.0,9.4296e-05,0.37145
102.0,8.4347e-05,0.34187
103.0,4.9242e-05,0.20525
104.0,1.3362e-05,0.05725
105.0,1.4291e-06,0.006291
106.0,2.1528e-05,0.097312
107.0,5.9744e-05,0.2772
108.0,8.9902e-05,0.42793
109.0,9.1526e-05,0.44675
110.0,6.3701e-05,0.3187
111.0,2.5443e-05,0.13041
112.0,2.5059e-06,0.013153
113.0,9.7897e-06,0.052599
114.0,4.1358e-05,0.22735
115.0,7.4793e-05,0.42049
116.0,8.6751e-05,0.49858
117.0,6.8994e-05,0.40519
118.0,3.3934e-05,0.20356
119.0,5.9705e-06,0.036565
120.0,4.6277e-06,0.028925
121.0,3.1087e-05,0.19822
122.0,6.7333e-05,0.43781
123.0,8.8511e-05,0.58664
124.0,8.0014e-05,0.54036
125.0,4.7593e-05,0.32737
126.0,1.3533e-05,0.094773
127.0,1.4248e-06,0.010155
128.0,1.9952e-05,0.14468
129.0,5.6785e-05,0.41876
130.0,8.6871e-05,0.65126
131.0,8.9556e-05,0.68228
132.0,6.2863e-05,0.48651
133.0,2.5082e-05,0.19712
134.0,2.4223e-06,0.019324
135.0,1.1027e-05,0.089267
136.0,4.5653e-05,0.3749
137.0,8.2927e-05,0.69054
138.0,9.7196e-05,0.82042
139.0,7.8298e-05,0.6697
140.0,3.9015e-05,0.33803
141.0,6.8205e-06,0.059839
142.0,5.2018e-06,0.046197
143.0,3.7196e-05,0.33428
144.0,8.2575e-05,0.75067
145.0,0.000111,1.021
146.0,0.000103,0.95689
147.0,6.3287e-05,0.59435
148.0,1.9187e-05,0.18203
149.0,2.0615e-06,0.019752
150.0,2.5898e-05,0.2505
151.0,7.6766e-05,0.7494
152.0,0.000121,1.1939
153.0,0.000129,1.2782
154.0,9.2973e-05,0.93117
155.0,3.8154e-05,0.38516
156.0,3.518e-06,0.035784
157.0,1.713e-05,0.17551
158.0,7.5377e-05,0.77769
159.0,0.000143,1.4866
160.0,0.000176,1.8381
161.0,0.00015,1.5774
162.0,8.1341e-05,0.86014
163.0,1.759e-05,0.18701
164.0,8.3881e-06,0.089629
165.0,7.0911e-05,0.76131
166.0,0.000174,1.8811
167.0,0.000256,2.774
168.0,0.000261,2.8359
169.0,0.00018,1.9671
170.0,6.6169e-05,0.72411
171.0,4.983e-06,0.05469
172.0,6.7217e-05,0.73964
173.0,0.00026,2.8651
174.0,0.000512,5.6621
175.0,0.000709,7.8503
176.0,0.000751,8.3239
177.0,0.000612,6.7955
178.0,0.000362,4.0166
179.0,0.000128,1.421
179.99,3.3387e-05,0.37099
