theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,22882000000000.0,0.99999
1.0,208870.0,0.91278
2.0,11204.0,0.78325
3.0,2615.443329,0.92542
4.0,1621.5853,1.8127
5.0,1481.628474,4.0418
6.0,1464.652222,8.2804
7.0,1452.893606,15.207
8.0,1426.304096,25.449
9.0,1383.896288,39.518
10.0,1328.3954,57.76
11.0,1262.894277,80.311
12.0,1190.155969,107.07
13.0,1112.53198,137.68
14.0,1032.010012,171.54
15.0,950.273398,207.85
16.0,868.747896,245.6
17.0,788.634855,283.66
18.0,710.934545,320.83
19.0,636.463484,355.9
20.0,565.868588,387.71
21.0,499.639998,415.25
22.0,438.123709,437.63
23.0,381.534561,454.23
24.0,329.969785,464.63
25.0,283.423079,468.7
26.0,241.799004,466.58
27.0,204.927439,458.62
28.0,172.577792,445.45
29.0,144.472665,427.86
30.0,120.300706,406.79
31.0,99.728422,383.29
32.0,82.41078,358.47
33.0,68.000482,333.42
34.0,56.155857,309.21
35.0,46.54736,286.8
36.0,38.862707,267.04
37.0,32.810746,250.63
38.0,28.124131,238.1
39.0,24.560962,229.8
40.0,21.905497,225.88
41.0,19.968091,226.34
42.0,18.584514,230.99
43.0,17.614749,239.49
44.0,16.941437,251.4
45.0,16.468049,266.14
46.0,16.116901,283.08
47.0,15.827085,301.52
48.0,15.552399,320.75
49.0,15.259319,340.06
50.0,14.925059,358.78
51.0,14.53576,376.26
52.0,14.084816,391.95
53.0,13.571362,405.37
54.0,12.998925,416.11
55.0,12.37424,423.89
56.0,11.706227,428.52
57.0,11.005133,429.9
58.0,10.281806,428.03
59.0,9.547122,423.0
60.0,8.811524,415.0
61.0,8.084681,404.25
62.0,7.375244,391.07
63.0,6.690686,375.77
64.0,6.037221,358.75
65.0,5.419777,340.38
66.0,4.84203,321.05
67.0,4.306462,301.16
68.0,3.814463,281.06
69.0,3.366441,261.1
70.0,2.961953,241.58
71.0,2.599835,222.78
72.0,2.278336,204.93
73.0,1.995242,188.22
74.0,1.748002,172.79
75.0,1.533831,158.74
76.0,1.349809,146.14
77.0,1.192966,135.0
78.0,1.06035,125.33
79.0,0.949087,117.07
80.0,0.856427,110.17
81.0,0.779781,104.54
82.0,0.716742,100.06
83.0,0.665107,96.62
84.0,0.62288,94.095
85.0,0.588285,92.35
86.0,0.559752,91.253
87.0,0.535923,90.671
88.0,0.515632,90.478
89.0,0.497901,90.554
90.0,0.481921,90.789
91.0,0.467038,91.083
92.0,0.45274,91.348
93.0,0.438635,91.51
94.0,0.42444,91.505
95.0,0.409964,91.282
96.0,0.39509,90.804
97.0,0.379766,90.044
98.0,0.363986,88.986
99.0,0.347787,87.622
100.0,0.331233,85.954
101.0,0.314405,83.99
102.0,0.297403,81.747
103.0,0.28033,79.243
104.0,0.263294,76.504
105.0,0.246402,73.557
106.0,0.229759,70.434
107.0,0.213464,67.167
108.0,0.19761,63.791
109.0,0.182282,60.34
110.0,0.167558,56.851
111.0,0.153504,53.359
112.0,0.140178,49.899
113.0,0.127629,46.504
114.0,0.115893,43.206
115.0,0.104997,40.032
116.0,0.094953,37.009
117.0,0.085765,34.158
118.0,0.077425,31.496
119.0,0.069912,29.037
120.0,0.063198,26.788
121.0,0.057243,24.753
122.0,0.052002,22.93
123.0,0.047419,21.314
124.0,0.043438,19.894
125.0,0.039997,18.658
126.0,0.037034,17.589
127.0,0.034488,16.671
128.0,0.0323,15.884
129.0,0.030416,15.211
130.0,0.028784,14.634
131.0,0.027363,14.137
132.0,0.026114,13.706
133.0,0.025006,13.328
134.0,0.024017,12.994
135.0,0.023126,12.696
136.0,0.022321,12.43
137.0,0.021591,12.192
138.0,0.020928,11.98
139.0,0.020329,11.792
140.0,0.019787,11.626
141.0,0.019297,11.481
142.0,0.018853,11.355
143.0,0.01845,11.245
144.0,0.01808,11.146
145.0,0.017734,11.056
146.0,0.017405,10.97
147.0,0.017087,10.883
148.0,0.016774,10.792
149.0,0.016461,10.696
150.0,0.016149,10.593
151.0,0.015839,10.486
152.0,0.015537,10.378
153.0,0.015251,10.274
154.0,0.014992,10.183
155.0,0.014774,10.114
156.0,0.01461,10.078
157.0,0.014517,10.087
158.0,0.014509,10.152
159.0,0.014601,10.284
160.0,0.014804,10.493
161.0,0.015129,10.788
162.0,0.015582,11.174
163.0,0.016166,11.655
164.0,0.016878,12.231
165.0,0.017715,12.898
166.0,0.018666,13.651
167.0,0.019718,14.48
168.0,0.020852,15.371
169.0,0.022047,16.31
170.0,0.023279,17.277
171.0,0.02452,18.25
172.0,0.025741,19.209
173.0,0.026912,20.129
174.0,0.028003,20.986
175.0,0.028984,21.758
176.0,0.029828,22.422
177.0,0.030512,22.961
178.0,0.031015,23.357
179.0,0.031323,23.6
179.99,0.031427,23.682
