theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,35753000000000.0,0.99999
1.0,334980.0,0.93689
2.0,18556.0,0.83025
3.0,3805.167716,0.86168
4.0,1820.56172,1.3025
5.0,1431.073055,2.4985
6.0,1339.102239,4.8452
7.0,1307.464674,8.7584
8.0,1282.262082,14.642
9.0,1250.692669,22.857
10.0,1210.598968,33.688
11.0,1162.718994,47.322
12.0,1108.501446,63.822
13.0,1049.463762,83.119
14.0,987.010961,105.0
15.0,922.395641,129.12
16.0,856.719288,155.01
17.0,790.943336,182.07
18.0,725.900583,209.65
19.0,662.304804,237.02
20.0,600.758615,263.44
21.0,541.760234,288.16
22.0,485.709722,310.5
23.0,432.915186,329.85
24.0,383.599196,345.69
25.0,337.905583,357.63
26.0,295.906623,365.43
27.0,257.610559,368.98
28.0,222.969371,368.33
29.0,191.88664,363.7
30.0,164.225378,355.4
31.0,139.815677,343.91
32.0,118.46203,329.78
33.0,99.950228,313.65
34.0,84.053715,296.21
35.0,70.539344,278.16
36.0,59.172473,260.22
37.0,49.721385,243.08
38.0,41.961011,227.36
39.0,35.675983,213.63
40.0,30.663041,202.36
41.0,26.732829,193.93
42.0,23.711137,188.61
43.0,21.439653,186.56
44.0,19.776263,187.82
45.0,18.594991,192.33
46.0,17.785613,199.93
47.0,17.253026,210.36
48.0,16.916417,223.28
49.0,16.708276,238.31
50.0,16.573315,254.98
51.0,16.467323,272.81
52.0,16.35599,291.3
53.0,16.213735,309.95
54.0,16.02256,328.26
55.0,15.770947,345.76
56.0,15.452816,362.03
57.0,15.066555,376.67
58.0,14.614131,389.36
59.0,14.10028,399.83
60.0,13.531787,407.88
61.0,12.916855,413.36
62.0,12.264556,416.2
63.0,11.58437,416.4
64.0,10.885791,413.99
65.0,10.178024,409.1
66.0,9.469735,401.85
67.0,8.768867,392.46
68.0,8.082518,381.14
69.0,7.416856,368.15
70.0,6.777083,353.76
71.0,6.167432,338.23
72.0,5.591192,321.87
73.0,5.050753,304.93
74.0,4.547677,287.7
75.0,4.082767,270.42
76.0,3.656159,253.33
77.0,3.267403,236.64
78.0,2.915553,220.55
79.0,2.599258,205.2
80.0,2.316838,190.75
81.0,2.066361,177.29
82.0,1.845717,164.9
83.0,1.652675,153.65
84.0,1.484942,143.57
85.0,1.340205,134.65
86.0,1.216178,126.89
87.0,1.110629,120.26
88.0,1.021409,114.7
89.0,0.946476,110.17
90.0,0.883907,106.57
91.0,0.83191,103.83
92.0,0.788837,101.86
93.0,0.753182,100.56
94.0,0.723586,99.838
95.0,0.698836,99.585
96.0,0.677864,99.709
97.0,0.659736,100.11
98.0,0.643653,100.71
99.0,0.62894,101.41
100.0,0.615039,102.14
101.0,0.601501,102.84
102.0,0.587971,103.43
103.0,0.574187,103.88
104.0,0.55996,104.13
105.0,0.545172,104.16
106.0,0.529763,103.94
107.0,0.513717,103.45
108.0,0.497063,102.69
109.0,0.479855,101.66
110.0,0.462172,100.36
111.0,0.444108,98.801
112.0,0.425767,96.999
113.0,0.407257,94.971
114.0,0.388686,92.739
115.0,0.370157,90.323
116.0,0.351768,87.747
117.0,0.333608,85.035
118.0,0.315757,82.207
119.0,0.298285,79.288
120.0,0.281251,76.298
121.0,0.264704,73.256
122.0,0.248684,70.181
123.0,0.233222,67.09
124.0,0.218339,63.998
125.0,0.204052,60.919
126.0,0.19037,57.865
127.0,0.177297,54.848
128.0,0.164834,51.878
129.0,0.152977,48.964
130.0,0.14172,46.114
131.0,0.131058,43.336
132.0,0.120982,40.638
133.0,0.111483,38.027
134.0,0.102554,35.51
135.0,0.094186,33.093
136.0,0.086372,30.785
137.0,0.079107,28.59
138.0,0.072385,26.519
139.0,0.066205,24.577
140.0,0.060562,22.774
141.0,0.055458,21.118
142.0,0.050893,19.617
143.0,0.046868,18.281
144.0,0.043386,17.119
145.0,0.040451,16.14
146.0,0.038065,15.353
147.0,0.036232,14.769
148.0,0.034955,14.394
149.0,0.034235,14.237
150.0,0.034073,14.305
151.0,0.034466,14.603
152.0,0.035409,15.136
153.0,0.036894,15.907
154.0,0.03891,16.914
155.0,0.04144,18.157
156.0,0.044465,19.63
157.0,0.047958,21.327
158.0,0.051891,23.237
159.0,0.056227,25.346
160.0,0.060926,27.638
161.0,0.065943,30.094
162.0,0.071229,32.691
163.0,0.07673,35.406
164.0,0.082389,38.21
165.0,0.088146,41.074
166.0,0.093937,43.968
167.0,0.099699,46.858
168.0,0.105367,49.712
169.0,0.110875,52.494
170.0,0.11616,55.173
171.0,0.121159,57.715
172.0,0.125812,60.087
173.0,0.130064,62.26
174.0,0.133862,64.205
175.0,0.13716,65.897
176.0,0.139916,67.314
177.0,0.142097,68.436
178.0,0.143675,69.249
179.0,0.144629,69.741
179.99,0.144949,69.905
