theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,5.7205e+16,1.0
1.0,571650000.0,0.99925
2.0,35653000.0,0.99701
3.0,7020500.0,0.99362
4.0,2212700.0,0.9894
5.0,902310.0,0.98457
6.0,433070.0,0.97934
7.0,232610.0,0.97387
8.0,135680.0,0.96832
9.0,84295.0,0.96283
10.0,55054.0,0.95752
11.0,37446.0,0.95252
12.0,26343.0,0.94793
13.0,19068.0,0.94386
14.0,14144.0,0.94041
15.0,10717.0,0.93768
16.0,8274.972352,0.93576
17.0,6496.854649,0.93473
18.0,5177.988096,0.93469
19.0,4183.372763,0.93571
20.0,3422.024313,0.93786
21.0,2831.334064,0.94124
22.0,2367.406434,0.9459
23.0,1998.941523,0.95191
24.0,1703.275796,0.95935
25.0,1463.767809,0.96827
26.0,1268.040318,0.97873
27.0,1106.778401,0.99078
28.0,972.895059,1.0045
29.0,860.943716,1.0199
30.0,766.699141,1.037
31.0,686.854863,1.0559
32.0,618.802236,1.0767
33.0,560.467421,1.0992
34.0,510.18991,1.1237
35.0,466.631179,1.1501
36.0,428.7054,1.1783
37.0,395.526452,1.2085
38.0,366.367099,1.2407
39.0,340.627292,1.2748
40.0,317.809414,1.3108
41.0,297.498794,1.3488
42.0,279.348296,1.3888
43.0,263.066048,1.4307
44.0,248.405622,1.4745
45.0,235.158126,1.5202
46.0,223.145816,1.5678
47.0,212.216899,1.6172
48.0,202.241293,1.6684
49.0,193.107149,1.7214
50.0,184.717987,1.7761
51.0,176.990327,1.8326
52.0,169.851724,1.8907
53.0,163.239132,1.9503
54.0,157.097532,2.0116
55.0,151.378783,2.0743
56.0,146.040656,2.1384
57.0,141.046017,2.2039
58.0,136.362133,2.2707
59.0,131.960087,2.3387
60.0,127.814271,2.4079
61.0,123.901964,2.4782
62.0,120.202962,2.5495
63.0,116.699262,2.6217
64.0,113.374791,2.6948
65.0,110.215171,2.7687
66.0,107.207518,2.8434
67.0,104.340263,2.9187
68.0,101.603,2.9945
69.0,98.986353,3.0709
70.0,96.481861,3.1477
71.0,94.081872,3.2248
72.0,91.779457,3.3021
73.0,89.568329,3.3797
74.0,87.442778,3.4574
75.0,85.397606,3.5352
76.0,83.428074,3.6129
77.0,81.529857,3.6905
78.0,79.698998,3.768
79.0,77.931874,3.8453
80.0,76.225162,3.9223
81.0,74.575805,3.999
82.0,72.980995,4.0753
83.0,71.438139,4.1511
84.0,69.944845,4.2264
85.0,68.498901,4.3012
86.0,67.098257,4.3754
87.0,65.741012,4.449
88.0,64.425398,4.5219
89.0,63.149769,4.594
90.0,61.912592,4.6655
91.0,60.712432,4.7361
92.0,59.547949,4.8059
93.0,58.417884,4.875
94.0,57.321058,4.9431
95.0,56.256359,5.0104
96.0,55.222741,5.0768
97.0,54.219215,5.1423
98.0,53.244847,5.2068
99.0,52.298752,5.2705
100.0,51.38009,5.3332
101.0,50.488062,5.395
102.0,49.621908,5.4558
103.0,48.780902,5.5157
104.0,47.964352,5.5747
105.0,47.171593,5.6328
106.0,46.401991,5.6899
107.0,45.654936,5.7462
108.0,44.929839,5.8015
109.0,44.226137,5.856
110.0,43.543284,5.9096
111.0,42.880755,5.9623
112.0,42.238041,6.0142
113.0,41.614649,6.0652
114.0,41.010103,6.1155
115.0,40.42394,6.165
116.0,39.85571,6.2137
117.0,39.304976,6.2616
118.0,38.771312,6.3088
119.0,38.254305,6.3553
120.0,37.75355,6.4011
121.0,37.268654,6.4462
122.0,36.799232,6.4907
123.0,36.344908,6.5345
124.0,35.905315,6.5777
125.0,35.480095,6.6203
126.0,35.068895,6.6623
127.0,34.671373,6.7037
128.0,34.287192,6.7445
129.0,33.916023,6.7848
130.0,33.557543,6.8245
131.0,33.211436,6.8637
132.0,32.877393,6.9023
133.0,32.555111,6.9404
134.0,32.244292,6.978
135.0,31.944646,7.0151
136.0,31.655888,7.0517
137.0,31.37774,7.0878
138.0,31.109927,7.1233
139.0,30.852182,7.1583
140.0,30.604245,7.1928
141.0,30.365859,7.2268
142.0,30.136773,7.2603
143.0,29.916745,7.2932
144.0,29.705534,7.3255
145.0,29.502909,7.3573
146.0,29.308641,7.3885
147.0,29.122509,7.4191
148.0,28.944298,7.4491
149.0,28.773798,7.4785
150.0,28.610803,7.5073
151.0,28.455116,7.5353
152.0,28.306545,7.5627
153.0,28.164903,7.5895
154.0,28.03001,7.6154
155.0,27.90169,7.6407
156.0,27.779776,7.6652
157.0,27.664105,7.6889
158.0,27.554521,7.7118
159.0,27.450874,7.7339
160.0,27.35302,7.7551
161.0,27.260823,7.7755
162.0,27.17415,7.7949
163.0,27.092877,7.8135
164.0,27.016886,7.8311
165.0,26.946065,7.8478
166.0,26.880309,7.8635
167.0,26.81952,7.8781
168.0,26.763605,7.8918
169.0,26.712479,7.9045
170.0,26.666063,7.9161
171.0,26.624286,7.9267
172.0,26.587081,7.9362
173.0,26.554392,7.9445
174.0,26.526166,7.9518
175.0,26.502358,7.958
176.0,26.48293,7.9631
177.0,26.467852,7.9671
178.0,26.457099,7.9699
179.0,26.450655,7.9716
179.99,26.448508,7.9722
