theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2144100000000.0,0.99992
1.0,10797.0,0.50351
2.0,2124.605097,1.585
3.0,2730.440876,10.309
4.0,2738.724312,32.67
5.0,2429.403716,70.72
6.0,1995.076719,120.36
7.0,1539.334349,171.93
8.0,1120.678194,213.38
9.0,769.615872,234.52
10.0,497.021936,230.61
11.0,300.21759,203.73
12.0,168.305733,161.57
13.0,86.741705,114.55
14.0,40.809647,72.388
15.0,17.820889,41.595
16.0,8.109217,24.464
17.0,5.101565,19.581
18.0,4.828646,23.253
19.0,5.21365,31.11
20.0,5.3811,39.344
21.0,5.113367,45.349
22.0,4.487646,47.834
23.0,3.668646,46.607
24.0,2.810363,42.228
25.0,2.02213,35.685
26.0,1.36622,28.132
27.0,0.867241,20.711
28.0,0.523339,14.415
29.0,0.315336,9.9655
30.0,0.213434,7.7015
31.0,0.182602,7.489
32.0,0.187888,8.7212
33.0,0.199867,10.458
34.0,0.199231,11.706
35.0,0.178923,11.764
36.0,0.142755,10.468
37.0,0.100885,8.2235
38.0,0.064031,5.7847
39.0,0.038813,3.8751
40.0,0.02599,2.8598
41.0,0.021753,2.6312
42.0,0.020795,2.758
43.0,0.019208,2.7869
44.0,0.015801,2.5022
45.0,0.011549,1.9917
46.0,0.008027,1.5045
47.0,0.006036,1.2271
48.0,0.005207,1.1459
49.0,0.004579,1.089
50.0,0.003494,0.89635
51.0,0.002083,0.57546
52.0,0.001044,0.31012
53.0,0.000979,0.31216
54.0,0.001848,0.63114
55.0,0.002949,1.0781
56.0,0.003423,1.3372
57.0,0.002867,1.1949
58.0,0.001614,0.71681
59.0,0.000486,0.22962
60.0,0.000208,0.10438
61.0,0.000913,0.48729
62.0,0.002077,1.1753
63.0,0.0029,1.7378
64.0,0.002856,1.8112
65.0,0.002027,1.3586
66.0,0.000999,0.70678
67.0,0.000432,0.32206
68.0,0.00061,0.47959
69.0,0.001284,1.0624
70.0,0.001885,1.6404
71.0,0.001947,1.7799
72.0,0.001421,1.364
73.0,0.000684,0.68871
74.0,0.000244,0.25712
75.0,0.000375,0.41362
76.0,0.000937,1.082
77.0,0.001495,1.8048
78.0,0.001637,2.0651
79.0,0.001265,1.6656
80.0,0.000646,0.88642
81.0,0.000209,0.29847
82.0,0.000239,0.35585
83.0,0.000683,1.0587
84.0,0.001201,1.9358
85.0,0.001416,2.3721
86.0,0.00118,2.053
87.0,0.000667,1.2047
88.0,0.000239,0.44824
89.0,0.000185,0.35896
90.0,0.00052,1.0446
91.0,0.000985,2.05
92.0,0.00124,2.6701
93.0,0.001103,2.4563
94.0,0.000675,1.5535
95.0,0.000259,0.61563
96.0,0.000141,0.34613
97.0,0.00039,0.98674
98.0,0.000814,2.1246
99.0,0.001105,2.9701
100.0,0.001054,2.9192
101.0,0.000702,2.0003
102.0,0.000299,0.87584
103.0,0.000127,0.38198
104.0,0.000299,0.92581
105.0,0.000682,2.1735
106.0,0.000999,3.2669
107.0,0.001021,3.4298
108.0,0.000736,2.5358
109.0,0.000347,1.2242
110.0,0.000128,0.46211
111.0,0.00023,0.85341
112.0,0.000575,2.1859
113.0,0.000914,3.5556
114.0,0.001005,3.9985
115.0,0.000784,3.1889
116.0,0.000409,1.6999
117.0,0.000146,0.62099
118.0,0.000181,0.7862
119.0,0.000487,2.1589
120.0,0.000846,3.8252
121.0,0.001002,4.6238
122.0,0.000846,3.9789
123.0,0.000488,2.3407
124.0,0.000184,0.89965
125.0,0.000151,0.75172
126.0,0.000415,2.1008
127.0,0.00079,4.0748
128.0,0.001013,5.3145
129.0,0.000925,4.9378
130.0,0.00059,3.199
131.0,0.000245,1.352
132.0,0.00014,0.78522
133.0,0.000356,2.0229
134.0,0.000746,4.3092
135.0,0.001041,6.0984
136.0,0.001033,6.1377
137.0,0.000728,4.3843
138.0,0.000342,2.091
139.0,0.000155,0.96129
140.0,0.00031,1.942
141.0,0.00071,4.5065
142.0,0.001084,6.9654
143.0,0.001173,7.6277
144.0,0.000915,6.0174
145.0,0.000492,3.2744
146.0,0.000211,1.4159
147.0,0.000285,1.9336
148.0,0.000685,4.6997
149.0,0.00115,7.9771
150.0,0.001369,9.5805
151.0,0.001191,8.4129
152.0,0.000744,5.3042
153.0,0.000351,2.5203
154.0,0.000308,2.2292
155.0,0.000679,4.9618
156.0,0.001244,9.1548
157.0,0.001639,12.152
158.0,0.00161,12.021
159.0,0.001191,8.9522
160.0,0.000691,5.2263
161.0,0.000489,3.7184
162.0,0.000774,5.9214
163.0,0.001411,10.857
164.0,0.002028,15.679
165.0,0.002268,17.623
166.0,0.002048,15.985
167.0,0.001627,12.751
168.0,0.00144,11.331
169.0,0.0018,14.206
170.0,0.002658,21.053
171.0,0.003614,28.707
172.0,0.004158,33.112
173.0,0.004015,32.045
174.0,0.003353,26.817
175.0,0.00271,21.709
176.0,0.002665,21.378
177.0,0.003464,27.818
178.0,0.004833,38.84
179.0,0.006111,49.13
179.99,0.006629,53.308
