theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,2918500000000.0,0.99994
1.0,18581.0,0.6366
2.0,1517.420565,0.83169
3.0,1679.986871,4.6603
4.0,1761.28563,15.436
5.0,1632.863996,34.922
6.0,1400.893464,62.092
7.0,1133.311767,93.0
8.0,870.808632,121.81
9.0,636.917542,142.59
10.0,443.233879,151.09
11.0,292.801637,145.98
12.0,182.886645,128.99
13.0,107.391986,104.19
14.0,58.847297,76.69
15.0,29.868731,51.22
16.0,14.060812,31.165
17.0,6.422514,18.111
18.0,3.382431,11.967
19.0,2.608052,11.434
20.0,2.718032,14.6
21.0,2.989669,19.48
22.0,3.112979,24.378
23.0,3.00939,28.089
24.0,2.711831,29.937
25.0,2.293292,29.733
26.0,1.829076,27.67
27.0,1.380075,24.215
28.0,0.987772,19.989
29.0,0.674856,15.669
30.0,0.447963,11.876
31.0,0.301018,9.0703
32.0,0.218871,7.464
33.0,0.181349,6.9713
34.0,0.167642,7.237
35.0,0.160397,7.7481
36.0,0.148592,8.0049
37.0,0.128389,7.6889
38.0,0.101828,6.7588
39.0,0.074026,5.43
40.0,0.050089,4.0493
41.0,0.032938,2.927
42.0,0.022675,2.2095
43.0,0.017366,1.8511
44.0,0.014491,1.6859
45.0,0.012202,1.5461
46.0,0.009825,1.3529
47.0,0.007576,1.1316
48.0,0.005907,0.95517
49.0,0.004956,0.86596
50.0,0.004433,0.83547
51.0,0.003885,0.78839
52.0,0.003067,0.6692
53.0,0.002122,0.49692
54.0,0.001444,0.36228
55.0,0.001356,0.36421
56.0,0.001844,0.52917
57.0,0.002527,0.77384
58.0,0.002894,0.94453
59.0,0.00263,0.91369
60.0,0.001816,0.67043
61.0,0.000869,0.34075
62.0,0.000281,0.117
63.0,0.000312,0.1374
64.0,0.000845,0.39364
65.0,0.001483,0.73004
66.0,0.001807,0.93942
67.0,0.001634,0.89581
68.0,0.001103,0.63713
69.0,0.000561,0.34106
70.0,0.000325,0.2076
71.0,0.000483,0.32481
72.0,0.000862,0.60797
73.0,0.001156,0.85503
74.0,0.00114,0.88373
75.0,0.000812,0.65907
76.0,0.000381,0.32357
77.0,0.00012,0.10632
78.0,0.000182,0.1687
79.0,0.000507,0.49022
80.0,0.000866,0.87391
81.0,0.00102,1.0724
82.0,0.000871,0.95349
83.0,0.000522,0.59409
84.0,0.000199,0.23602
85.0,0.000104,0.12857
86.0,0.000282,0.36034
87.0,0.000599,0.79393
88.0,0.000837,1.1511
89.0,0.000839,1.1964
90.0,0.000608,0.89767
91.0,0.000297,0.45482
92.0,0.000109,0.17247
93.0,0.000157,0.25722
94.0,0.000399,0.67427
95.0,0.000666,1.1624
96.0,0.000778,1.4025
97.0,0.000662,1.2314
98.0,0.000395,0.75786
99.0,0.000151,0.29876
100.0,8.505e-05,0.17303
101.0,0.000232,0.48656
102.0,0.000489,1.0534
103.0,0.000682,1.511
104.0,0.000684,1.5584
105.0,0.000496,1.1611
106.0,0.000243,0.58394
107.0,9.0246e-05,0.22262
108.0,0.000135,0.34176
109.0,0.000344,0.89164
110.0,0.000575,1.5303
111.0,0.000676,1.8433
112.0,0.000581,1.6202
113.0,0.000351,1.0036
114.0,0.000139,0.40695
115.0,8.2225e-05,0.24578
116.0,0.000216,0.65903
117.0,0.00045,1.4051
118.0,0.00063,2.0101
119.0,0.000638,2.0775
120.0,0.000469,1.5576
121.0,0.000234,0.79377
122.0,8.8882e-05,0.30727
123.0,0.000129,0.45391
124.0,0.000328,1.1789
125.0,0.000557,2.0376
126.0,0.000666,2.4784
127.0,0.000583,2.2083
128.0,0.000363,1.4001
129.0,0.000152,0.59523
130.0,8.9364e-05,0.3562
131.0,0.00022,0.89088
132.0,0.000461,1.8985
133.0,0.000658,2.7496
134.0,0.000682,2.8933
135.0,0.000518,2.2287
136.0,0.000273,1.1925
137.0,0.000111,0.49031
138.0,0.000142,0.6383
139.0,0.000354,1.6101
140.0,0.000614,2.8301
141.0,0.000757,3.5321
142.0,0.00069,3.2604
143.0,0.000458,2.1877
144.0,0.000213,1.0298
145.0,0.000122,0.59609
146.0,0.000255,1.2576
147.0,0.000537,2.6802
148.0,0.000795,4.0118
149.0,0.000868,4.4208
150.0,0.000709,3.6462
151.0,0.000423,2.198
152.0,0.000203,1.0609
153.0,0.000203,1.0707
154.0,0.000443,2.3603
155.0,0.00079,4.2388
156.0,0.001036,5.6038
157.0,0.001035,5.6406
158.0,0.000796,4.3663
159.0,0.000481,2.6579
160.0,0.00031,1.7232
161.0,0.000418,2.3365
162.0,0.000769,4.3239
163.0,0.001176,6.646
164.0,0.001417,8.0476
165.0,0.00138,7.8788
166.0,0.001144,6.5573
167.0,0.00093,5.3531
168.0,0.000969,5.5976
169.0,0.001345,7.7984
170.0,0.00193,11.23
171.0,0.002449,14.292
172.0,0.002644,15.467
173.0,0.002437,14.291
174.0,0.001999,11.745
175.0,0.001659,9.7657
176.0,0.00172,10.139
177.0,0.002271,13.398
178.0,0.003118,18.408
179.0,0.003877,22.901
179.99,0.00418,24.697
