theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,26267000000000.0,0.99997
1.0,217340.0,0.82735
2.0,9356.559666,0.56981
3.0,2757.088383,0.8498
4.0,2609.810366,2.5414
5.0,2781.941145,6.6108
6.0,2827.535266,13.925
7.0,2749.251656,25.067
8.0,2585.725565,40.189
9.0,2369.039845,58.93
10.0,2122.878973,80.408
11.0,1864.688827,103.3
12.0,1607.406204,125.97
13.0,1360.540577,146.67
14.0,1130.851291,163.75
15.0,922.814444,175.83
16.0,738.991782,181.99
17.0,580.35797,181.84
18.0,446.60949,175.57
19.0,336.46031,163.89
20.0,247.920467,147.97
21.0,178.550284,129.27
22.0,125.682923,109.36
23.0,86.609764,89.821
24.0,58.7258,72.033
25.0,39.6351,57.097
26.0,27.218921,45.752
27.0,19.670988,38.349
28.0,15.50573,34.864
29.0,13.545768,34.946
30.0,12.894866,37.983
31.0,12.901982,43.196
32.0,13.121216,49.718
33.0,13.271359,56.686
34.0,13.197793,63.304
35.0,12.83845,68.908
36.0,12.194808,72.995
37.0,11.308213,75.247
38.0,10.24139,75.529
39.0,9.064712,73.88
40.0,7.846582,70.482
41.0,6.647265,65.635
42.0,5.515461,59.716
43.0,4.486959,53.143
44.0,3.584792,46.34
45.0,2.820388,39.706
46.0,2.195312,33.589
47.0,1.703276,28.267
48.0,1.33219,23.934
49.0,1.066104,20.697
50.0,0.886939,18.573
51.0,0.775973,17.497
52.0,0.715054,17.334
53.0,0.687554,17.89
54.0,0.679065,18.936
55.0,0.677851,20.228
56.0,0.675064,21.526
57.0,0.664752,22.62
58.0,0.64366,23.342
59.0,0.610874,23.577
60.0,0.567345,23.276
61.0,0.515332,22.447
62.0,0.457848,21.148
63.0,0.398136,19.479
64.0,0.339241,17.56
65.0,0.2837,15.521
66.0,0.233371,13.479
67.0,0.189382,11.537
68.0,0.152191,9.7685
69.0,0.121717,8.2235
70.0,0.097495,6.9269
71.0,0.078836,5.8848
72.0,0.06496,5.0899
73.0,0.055082,4.5264
74.0,0.048459,4.1727
75.0,0.044404,4.0032
76.0,0.042281,3.9875
77.0,0.041491,4.0902
78.0,0.041478,4.2707
79.0,0.041738,4.485
80.0,0.041842,4.6889
81.0,0.041467,4.8425
82.0,0.040423,4.9158
83.0,0.03866,4.8922
84.0,0.036257,4.7712
85.0,0.033395,4.5668
86.0,0.030308,4.3041
87.0,0.027228,4.0129
88.0,0.024344,3.721
89.0,0.021762,3.4478
90.0,0.019502,3.2004
91.0,0.017505,2.9738
92.0,0.015663,2.753
93.0,0.013864,2.5196
94.0,0.012023,2.258
95.0,0.010112,1.9614
96.0,0.008172,1.6361
97.0,0.006298,1.3009
98.0,0.00462,0.98384
99.0,0.003261,0.71579
100.0,0.002312,0.52269
101.0,0.0018,0.41898
102.0,0.001685,0.40348
103.0,0.001865,0.45932
104.0,0.002204,0.55778
105.0,0.002558,0.66532
106.0,0.002815,0.75182
107.0,0.002912,0.79804
108.0,0.002845,0.80003
109.0,0.002669,0.76957
110.0,0.00247,0.73014
111.0,0.002344,0.70968
112.0,0.002361,0.732
113.0,0.002549,0.80919
114.0,0.002886,0.93714
115.0,0.003299,1.0956
116.0,0.00369,1.2528
117.0,0.003959,1.3737
118.0,0.004033,1.4291
119.0,0.003882,1.4047
120.0,0.003534,1.3047
121.0,0.00306,1.1528
122.0,0.002566,0.9857
123.0,0.002157,0.84475
124.0,0.001917,0.76472
125.0,0.001882,0.76461
126.0,0.002035,0.84211
127.0,0.002312,0.97364
128.0,0.002615,1.1201
129.0,0.002839,1.2369
130.0,0.002904,1.2862
131.0,0.00277,1.2468
132.0,0.002453,1.1214
133.0,0.002017,0.93638
134.0,0.001561,0.73589
135.0,0.001194,0.57109
136.0,0.001004,0.48688
137.0,0.001037,0.50991
138.0,0.001285,0.641
139.0,0.00169,0.85411
140.0,0.002153,1.1022
141.0,0.002564,1.3289
142.0,0.002826,1.4828
143.0,0.002883,1.5306
144.0,0.002731,1.4664
145.0,0.002419,1.3138
146.0,0.00204,1.1197
147.0,0.0017,0.94336
148.0,0.0015,0.84045
149.0,0.0015,0.84889
150.0,0.001713,0.97862
151.0,0.002096,1.2087
152.0,0.002565,1.4926
153.0,0.003017,1.7706
154.0,0.003356,1.9856
155.0,0.00352,2.0991
156.0,0.003499,2.1026
157.0,0.003339,2.0208
158.0,0.003128,1.9066
159.0,0.002979,1.8279
160.0,0.002996,1.8497
161.0,0.003246,2.0163
162.0,0.003743,2.3382
163.0,0.004438,2.7871
164.0,0.005229,3.3007
165.0,0.005986,3.7966
166.0,0.006581,4.1926
167.0,0.006921,4.4272
168.0,0.00697,4.4759
169.0,0.006765,4.3596
170.0,0.006405,4.1409
171.0,0.006032,3.9108
172.0,0.005795,3.7672
173.0,0.005818,3.791
174.0,0.006166,4.0253
175.0,0.006825,4.4634
176.0,0.007708,5.0477
177.0,0.008666,5.681
178.0,0.009524,6.2478
179.0,0.010116,6.6396
179.99,0.010328,6.7794
