theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,105070000000000.0,0.99999
1.0,978540.0,0.93127
2.0,54318.0,0.82698
3.0,11424.0,0.88025
4.0,5587.014394,1.3601
5.0,4358.632133,2.5894
6.0,3986.944862,4.9087
7.0,3788.818407,8.6364
8.0,3610.064821,14.028
9.0,3415.140989,21.238
10.0,3199.374921,30.296
11.0,2966.552979,41.084
12.0,2722.511622,53.338
13.0,2473.179771,66.653
14.0,2223.966944,80.507
15.0,1979.579722,94.296
16.0,1743.979082,107.37
17.0,1520.386503,119.09
18.0,1311.309954,128.87
19.0,1118.581342,136.22
20.0,943.403123,140.77
21.0,786.403107,142.33
22.0,647.696354,140.9
23.0,526.952579,136.62
24.0,423.467077,129.86
25.0,336.232985,121.09
26.0,264.012648,110.94
27.0,205.406026,100.11
28.0,158.914332,89.329
29.0,122.997442,79.328
30.0,96.12403,70.786
31.0,76.813749,64.293
32.0,63.671219,60.315
33.0,55.411875,59.17
34.0,50.880087,61.013
35.0,49.060134,65.83
36.0,49.080842,73.446
37.0,50.214785,83.535
38.0,51.872983,95.64
39.0,53.596073,109.21
40.0,55.042859,123.61
41.0,55.977107,138.18
42.0,56.253335,152.26
43.0,55.802268,165.23
44.0,54.616518,176.5
45.0,52.736925,185.61
46.0,50.239906,192.17
47.0,47.226057,195.93
48.0,43.810171,196.77
49.0,40.112742,194.68
50.0,36.252983,189.79
51.0,32.34332,182.33
52.0,28.485269,172.63
53.0,24.766598,161.1
54.0,21.259625,148.21
55.0,18.020501,134.44
56.0,15.089325,120.29
57.0,12.490917,106.26
58.0,10.236111,92.8
59.0,8.323401,80.313
60.0,6.740828,69.139
61.0,5.467972,59.543
62.0,4.477966,51.709
63.0,3.739431,45.738
64.0,3.218289,41.648
65.0,2.879382,39.382
66.0,2.687882,38.813
67.0,2.610466,39.756
68.0,2.616247,41.981
69.0,2.677468,45.224
70.0,2.769966,49.2
71.0,2.873431,53.622
72.0,2.971471,58.207
73.0,3.051526,62.69
74.0,3.104642,66.833
75.0,3.125148,70.435
76.0,3.110263,73.332
77.0,3.059649,75.405
78.0,2.974956,76.577
79.0,2.859361,76.814
80.0,2.717137,76.122
81.0,2.553253,74.542
82.0,2.373022,72.144
83.0,2.181808,69.025
84.0,1.984785,65.296
85.0,1.78675,61.084
86.0,1.591994,56.52
87.0,1.404214,51.738
88.0,1.22647,46.867
89.0,1.061173,42.03
90.0,0.9101,37.339
91.0,0.774425,32.891
92.0,0.654772,28.771
93.0,0.551272,25.046
94.0,0.463625,21.767
95.0,0.391169,18.968
96.0,0.332947,16.665
97.0,0.287775,14.86
98.0,0.254305,13.54
99.0,0.231085,12.679
100.0,0.216619,12.242
101.0,0.209412,12.183
102.0,0.208016,12.452
103.0,0.211064,12.993
104.0,0.217296,13.75
105.0,0.22558,14.666
106.0,0.234921,15.684
107.0,0.244464,16.752
108.0,0.253495,17.821
109.0,0.261434,18.847
110.0,0.267826,19.79
111.0,0.272332,20.616
112.0,0.274717,21.297
113.0,0.274844,21.809
114.0,0.272662,22.137
115.0,0.268199,22.269
116.0,0.261558,22.201
117.0,0.252903,21.935
118.0,0.242459,21.48
119.0,0.230493,20.848
120.0,0.217313,20.06
121.0,0.203246,19.14
122.0,0.188628,18.114
123.0,0.173791,17.012
124.0,0.159046,15.863
125.0,0.14467,14.697
126.0,0.130897,13.539
127.0,0.117912,12.412
128.0,0.105847,11.336
129.0,0.094779,10.323
130.0,0.084741,9.3826
131.0,0.075721,8.52
132.0,0.067679,7.7358
133.0,0.060551,7.0281
134.0,0.054261,6.3933
135.0,0.048732,5.8264
136.0,0.043886,5.3226
137.0,0.039657,4.877
138.0,0.035982,4.4856
139.0,0.032812,4.1449
140.0,0.030103,3.852
141.0,0.027817,3.6044
142.0,0.02592,3.3997
143.0,0.024377,3.2355
144.0,0.023159,3.1093
145.0,0.022233,3.0186
146.0,0.021572,2.9608
147.0,0.021152,2.9338
148.0,0.020955,2.9362
149.0,0.02097,2.9673
150.0,0.02119,3.0272
151.0,0.021617,3.1167
152.0,0.022253,3.237
153.0,0.0231,3.389
154.0,0.024156,3.5731
155.0,0.025408,3.7882
156.0,0.026834,4.0312
157.0,0.028397,4.2971
158.0,0.030048,4.5786
159.0,0.031724,4.8661
160.0,0.033358,5.1491
161.0,0.034879,5.4163
162.0,0.036222,5.6569
163.0,0.037331,5.8616
164.0,0.038168,6.0234
165.0,0.038713,6.1385
166.0,0.038968,6.2064
167.0,0.038956,6.2301
168.0,0.038716,6.2155
169.0,0.038301,6.1705
170.0,0.03777,6.1045
171.0,0.037182,6.027
172.0,0.036591,5.9465
173.0,0.03604,5.8704
174.0,0.035559,5.8035
175.0,0.035164,5.7487
176.0,0.03486,5.7068
177.0,0.034641,5.677
178.0,0.034496,5.6577
179.0,0.034416,5.647
179.99,0.03439,5.6436
