theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,1.0507e+16,1.0
1.0,104520000.0,0.99469
2.0,6439400.0,0.98039
3.0,1245900.0,0.96005
4.0,384470.0,0.93599
5.0,153210.0,0.9102
6.0,71845.0,0.88456
7.0,37767.0,0.86088
8.0,21643.0,0.84097
9.0,13292.0,0.82658
10.0,8654.28742,0.81949
11.0,5931.441827,0.82145
12.0,4257.82354,0.83417
13.0,3188.560936,0.85933
14.0,2482.134345,0.89853
15.0,2001.295384,0.9533
16.0,1664.965778,1.0251
17.0,1423.626781,1.1152
18.0,1246.148108,1.2247
19.0,1112.458901,1.3547
20.0,1009.327991,1.5061
21.0,927.860113,1.6794
22.0,861.969986,1.8751
23.0,807.429795,2.0934
24.0,761.261656,2.3344
25.0,721.342465,2.5979
26.0,686.142286,2.8833
27.0,654.548322,3.1902
28.0,625.744684,3.5174
29.0,599.12914,3.8641
30.0,574.254748,4.2288
31.0,550.788426,4.6101
32.0,528.481248,5.0062
33.0,507.146905,5.4154
34.0,486.645962,5.8356
35.0,466.87422,6.2646
36.0,447.754074,6.7004
37.0,429.228014,7.1404
38.0,411.25373,7.5824
39.0,393.800383,8.0239
40.0,376.845757,8.4625
41.0,360.374066,8.8958
42.0,344.374268,9.3213
43.0,328.838755,9.7368
44.0,313.762334,10.14
45.0,299.141441,10.528
46.0,284.973528,10.9
47.0,271.256587,11.254
48.0,257.988789,11.587
49.0,245.1682,11.899
50.0,232.792576,12.187
51.0,220.859209,12.45
52.0,209.364816,12.688
53.0,198.305467,12.9
54.0,187.67654,13.084
55.0,177.472701,13.24
56.0,167.687903,13.368
57.0,158.315399,13.468
58.0,149.347766,13.54
59.0,140.776946,13.584
60.0,132.594284,13.6
61.0,124.790579,13.589
62.0,117.35614,13.552
63.0,110.280839,13.489
64.0,103.554169,13.401
65.0,97.165308,13.289
66.0,91.103173,13.155
67.0,85.356482,12.999
68.0,79.91381,12.823
69.0,74.763646,12.628
70.0,69.894446,12.415
71.0,65.294683,12.185
72.0,60.952899,11.94
73.0,56.857747,11.681
74.0,52.998035,11.409
75.0,49.362762,11.125
76.0,45.941158,10.832
77.0,42.722711,10.529
78.0,39.697201,10.218
79.0,36.854717,9.9007
80.0,34.185687,9.5773
81.0,31.680889,9.2492
82.0,29.331471,8.9173
83.0,27.128956,8.5826
84.0,25.06526,8.246
85.0,23.132687,7.9084
86.0,21.323939,7.5706
87.0,19.632115,7.2335
88.0,18.050708,6.8978
89.0,16.573598,6.5644
90.0,15.195051,6.2341
91.0,13.909707,5.9077
92.0,12.712572,5.586
93.0,11.599006,5.2699
94.0,10.56471,4.9602
95.0,9.605712,4.6578
96.0,8.718356,4.3637
97.0,7.899282,4.0789
98.0,7.145411,3.8043
99.0,6.453933,3.5411
100.0,5.822285,3.2903
101.0,5.248137,3.0532
102.0,4.729375,2.831
103.0,4.264084,2.625
104.0,3.850529,2.4366
105.0,3.487146,2.2671
106.0,3.172517,2.118
107.0,2.905361,1.9909
108.0,2.684516,1.8872
109.0,2.508927,1.8087
110.0,2.377629,1.7568
111.0,2.289736,1.7334
112.0,2.244429,1.7399
113.0,2.240943,1.7782
114.0,2.278554,1.8499
115.0,2.356575,1.9567
116.0,2.474337,2.1002
117.0,2.631189,2.2822
118.0,2.826483,2.504
119.0,3.059569,2.7674
120.0,3.32979,3.0738
121.0,3.63647,3.4245
122.0,3.978914,3.8209
123.0,4.356399,4.2643
124.0,4.76817,4.7558
125.0,5.213438,5.2963
126.0,5.691373,5.8867
127.0,6.201103,6.5277
128.0,6.74171,7.2201
129.0,7.31223,7.964
130.0,7.911647,8.7599
131.0,8.538895,9.6078
132.0,9.192854,10.508
133.0,9.872354,11.459
134.0,10.576167,12.461
135.0,11.303012,13.514
136.0,12.051556,14.616
137.0,12.82041,15.767
138.0,13.608132,16.964
139.0,14.413228,18.207
140.0,15.234153,19.494
141.0,16.069313,20.822
142.0,16.917064,22.189
143.0,17.775719,23.593
144.0,18.643546,25.031
145.0,19.518771,26.501
146.0,20.399583,27.999
147.0,21.284137,29.521
148.0,22.170554,31.065
149.0,23.056929,32.627
150.0,23.941332,34.202
151.0,24.821812,35.787
152.0,25.696405,37.378
153.0,26.563135,38.97
154.0,27.420019,40.56
155.0,28.265077,42.141
156.0,29.09633,43.71
157.0,29.911811,45.263
158.0,30.70957,46.794
159.0,31.487678,48.299
160.0,32.244233,49.772
161.0,32.977371,51.21
162.0,33.685264,52.608
163.0,34.366134,53.96
164.0,35.018253,55.263
165.0,35.639954,56.512
166.0,36.229635,57.703
167.0,36.785764,58.831
168.0,37.306886,59.893
169.0,37.79163,60.885
170.0,38.238711,61.803
171.0,38.646939,62.644
172.0,39.01522,63.405
173.0,39.342563,64.084
174.0,39.628085,64.677
175.0,39.87101,65.183
176.0,40.070678,65.599
177.0,40.226545,65.925
178.0,40.338184,66.158
179.0,40.405291,66.298
179.99,40.427678,66.345
