theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,6566700000000.0,0.99997
1.0,50509.0,0.76911
2.0,2296.297343,0.55937
3.0,1254.141306,1.5462
4.0,1335.712893,5.2028
5.0,1344.924611,12.784
6.0,1260.989929,24.841
7.0,1121.958472,40.919
8.0,957.644148,59.538
9.0,788.372249,78.443
10.0,627.538218,95.077
11.0,483.40705,107.12
12.0,360.324219,112.95
13.0,259.660796,111.97
14.0,180.638345,104.63
15.0,121.066901,92.271
16.0,77.982068,76.818
17.0,48.158188,60.357
18.0,28.484024,44.79
19.0,16.203065,31.571
20.0,9.035077,21.571
21.0,5.204927,15.073
22.0,3.408115,11.862
23.0,2.74053,11.369
24.0,2.614619,12.828
25.0,2.677355,15.428
26.0,2.738899,18.415
27.0,2.715612,21.177
28.0,2.587601,23.273
29.0,2.369045,24.447
30.0,2.088754,24.611
31.0,1.778415,23.817
32.0,1.466239,22.223
33.0,1.174141,20.06
34.0,0.917034,17.594
35.0,0.70322,15.098
36.0,0.535251,12.816
37.0,0.410969,10.939
38.0,0.324622,9.5762
39.0,0.268098,8.7402
40.0,0.232265,8.3453
41.0,0.208333,8.2283
42.0,0.189054,8.1875
43.0,0.169544,8.0322
44.0,0.147569,7.6304
45.0,0.123235,6.9397
46.0,0.09823,6.0118
47.0,0.074839,4.968
48.0,0.055041,3.9554
49.0,0.039911,3.0992
50.0,0.029455,2.4672
51.0,0.022826,2.0588
52.0,0.018764,1.8195
53.0,0.016071,1.6726
54.0,0.013923,1.5529
55.0,0.011966,1.4283
56.0,0.010205,1.3016
57.0,0.008778,1.1948
58.0,0.007763,1.1261
59.0,0.007075,1.0922
60.0,0.006499,1.0666
61.0,0.00581,1.0122
62.0,0.004894,0.90422
63.0,0.003818,0.74724
64.0,0.002796,0.57885
65.0,0.002078,0.45469
66.0,0.001826,0.42186
67.0,0.002024,0.49331
68.0,0.002479,0.63656
69.0,0.0029,0.78383
70.0,0.003027,0.86039
71.0,0.002742,0.81861
72.0,0.002112,0.66179
73.0,0.001355,0.44552
74.0,0.00074,0.25475
75.0,0.000461,0.1661
76.0,0.000564,0.2127
77.0,0.000933,0.36805
78.0,0.001353,0.55724
79.0,0.001608,0.69106
80.0,0.001578,0.70753
81.0,0.001287,0.60128
82.0,0.000877,0.42663
83.0,0.000538,0.2721
84.0,0.000414,0.21796
85.0,0.000542,0.29671
86.0,0.000837,0.47561
87.0,0.001137,0.67042
88.0,0.001283,0.78463
89.0,0.001193,0.75619
90.0,0.000898,0.58929
91.0,0.000523,0.3555
92.0,0.000231,0.16239
93.0,0.000143,0.10363
94.0,0.000285,0.2138
95.0,0.00058,0.44968
96.0,0.000884,0.70802
97.0,0.001056,0.8724
98.0,0.001019,0.86806
99.0,0.000796,0.69858
100.0,0.000494,0.44657
101.0,0.000254,0.23659
102.0,0.000185,0.17696
103.0,0.000312,0.3074
104.0,0.000571,0.57765
105.0,0.000835,0.86841
106.0,0.000979,1.0459
107.0,0.000935,1.0254
108.0,0.000723,0.81333
109.0,0.00044,0.50787
110.0,0.000216,0.25548
111.0,0.000151,0.18312
112.0,0.000272,0.33724
113.0,0.000519,0.65881
114.0,0.000776,1.0076
115.0,0.000923,1.2256
116.0,0.000892,1.2116
117.0,0.000699,0.97071
118.0,0.000435,0.61607
119.0,0.00022,0.31887
120.0,0.000155,0.22939
121.0,0.000269,0.40506
122.0,0.000508,0.77999
123.0,0.000761,1.1916
124.0,0.000911,1.4544
125.0,0.00089,1.4464
126.0,0.000707,1.1702
127.0,0.000449,0.7556
128.0,0.000236,0.40402
129.0,0.00017,0.29565
130.0,0.000284,0.50366
131.0,0.000531,0.95536
132.0,0.000799,1.4604
133.0,0.000967,1.7957
134.0,0.000959,1.8086
135.0,0.00078,1.4918
136.0,0.000511,0.99229
137.0,0.000279,0.54927
138.0,0.000193,0.38567
139.0,0.000299,0.60357
140.0,0.000553,1.1317
141.0,0.000845,1.7518
142.0,0.001046,2.1946
143.0,0.001066,2.2632
144.0,0.000897,1.9279
145.0,0.00062,1.3472
146.0,0.000365,0.80188
147.0,0.000257,0.57003
148.0,0.000356,0.79845
149.0,0.000631,1.4293
150.0,0.000971,2.2185
151.0,0.001231,2.8406
152.0,0.001304,3.0352
153.0,0.001163,2.7292
154.0,0.000878,2.0775
155.0,0.000587,1.4011
156.0,0.000436,1.047
157.0,0.000509,1.2315
158.0,0.000795,1.9378
159.0,0.001189,2.9181
160.0,0.001539,3.8013
161.0,0.001715,4.2618
162.0,0.00167,4.1738
163.0,0.001465,3.6792
164.0,0.001241,3.1343
165.0,0.001164,2.9537
166.0,0.001342,3.4192
167.0,0.001773,4.5379
168.0,0.002343,6.0183
169.0,0.002863,7.3809
170.0,0.003156,8.161
171.0,0.00313,8.1176
172.0,0.002829,7.3573
173.0,0.002422,6.3114
174.0,0.002133,5.5711
175.0,0.002157,5.6429
176.0,0.002568,6.7268
177.0,0.003284,8.6121
178.0,0.004092,10.738
179.0,0.004724,12.402
179.99,0.004963,13.03
