theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,572050000000000.0,1.0
1.0,5384700.0,0.94126
2.0,294050.0,0.82229
3.0,51123.0,0.72354
4.0,16296.0,0.72869
5.0,8429.675707,0.91982
6.0,6037.481289,1.3653
7.0,5032.630444,2.107
8.0,4413.837882,3.1501
9.0,3902.541659,4.4576
10.0,3421.274835,5.9504
11.0,2954.277603,7.5148
12.0,2504.942491,9.0139
13.0,2081.557382,10.304
14.0,1692.265324,11.252
15.0,1343.304993,11.753
16.0,1038.516754,11.744
17.0,779.376437,11.213
18.0,565.263757,10.204
19.0,393.835886,8.809
20.0,261.440033,7.1652
21.0,163.525743,5.4362
22.0,95.030841,3.797
23.0,50.723306,2.4155
24.0,25.487771,1.4356
25.0,14.550854,0.96252
26.0,13.644227,1.0531
27.0,19.10828,1.7106
28.0,27.942184,2.8849
29.0,37.808247,4.4788
30.0,46.999557,6.357
31.0,54.380296,8.3601
32.0,59.307726,10.319
33.0,61.544114,12.071
34.0,61.165645,13.472
35.0,58.474136,14.411
36.0,53.91593,14.819
37.0,48.011052,14.67
38.0,41.294501,13.984
39.0,34.270466,12.826
40.0,27.37938,11.293
41.0,20.977018,9.5109
42.0,15.324334,7.6186
43.0,10.586374,5.7574
44.0,6.838385,4.0591
45.0,4.077226,2.6357
46.0,2.236195,1.5711
47.0,1.20157,0.91564
48.0,0.829365,0.68419
49.0,0.961087,0.85674
50.0,1.437562,1.3823
51.0,2.110226,2.185
52.0,2.849542,3.1719
53.0,3.550477,4.242
54.0,4.135194,5.2949
55.0,4.553283,6.2391
56.0,4.779963,6.999
57.0,4.812775,7.5201
58.0,4.667273,7.7718
59.0,4.372231,7.7488
60.0,3.964793,7.4692
61.0,3.485934,6.9722
62.0,2.976521,6.3131
63.0,2.474121,5.5582
64.0,2.010672,4.7792
65.0,1.611003,4.047
66.0,1.292162,3.4271
67.0,1.063423,2.9747
68.0,0.926864,2.7317
69.0,0.878334,2.7249
70.0,0.908691,2.9645
71.0,1.005149,3.4453
72.0,1.152638,4.1471
73.0,1.33506,5.0376
74.0,1.536403,6.0748
75.0,1.741656,7.2099
76.0,1.937501,8.3905
77.0,2.112801,9.5639
78.0,2.258886,10.68
79.0,2.369651,11.692
80.0,2.44152,12.563
81.0,2.473283,13.263
82.0,2.465848,13.769
83.0,2.421928,14.073
84.0,2.345706,14.174
85.0,2.242468,14.081
86.0,2.118252,13.813
87.0,1.979505,13.396
88.0,1.832769,12.864
89.0,1.684396,12.254
90.0,1.540301,11.607
91.0,1.405755,10.966
92.0,1.285214,10.373
93.0,1.182194,9.8654
94.0,1.099183,9.4789
95.0,1.037596,9.2412
96.0,0.997772,9.1728
97.0,0.979003,9.2851
98.0,0.979613,9.5797
99.0,0.997069,10.048
100.0,1.02812,10.672
101.0,1.06898,11.423
102.0,1.115518,12.265
103.0,1.163483,13.156
104.0,1.208715,14.048
105.0,1.247366,14.895
106.0,1.2761,15.648
107.0,1.292264,16.265
108.0,1.294024,16.709
109.0,1.280453,16.954
110.0,1.251564,16.986
111.0,1.208293,16.801
112.0,1.152419,16.409
113.0,1.086447,15.835
114.0,1.013426,15.112
115.0,0.936758,14.286
116.0,0.859969,13.407
117.0,0.78648,12.529
118.0,0.719391,11.706
119.0,0.661284,10.986
120.0,0.614058,10.411
121.0,0.578823,10.012
122.0,0.555838,9.804
123.0,0.544512,9.7899
124.0,0.54347,9.9561
125.0,0.550664,10.275
126.0,0.563545,10.706
127.0,0.57926,11.2
128.0,0.594878,11.702
129.0,0.607623,12.155
130.0,0.615089,12.509
131.0,0.615434,12.719
132.0,0.607523,12.754
133.0,0.59103,12.6
134.0,0.566455,12.259
135.0,0.535098,11.751
136.0,0.498947,11.115
137.0,0.460526,10.403
138.0,0.42268,9.6782
139.0,0.388343,9.0104
140.0,0.360285,8.4677
141.0,0.340866,8.1123
142.0,0.331819,7.9939
143.0,0.334078,8.1442
144.0,0.347658,8.5734
145.0,0.371613,9.2671
146.0,0.404065,10.186
147.0,0.442307,11.268
148.0,0.482987,12.43
149.0,0.522338,13.576
150.0,0.556464,14.601
151.0,0.58165,15.403
152.0,0.59467,15.888
153.0,0.59309,15.982
154.0,0.575513,15.636
155.0,0.54178,14.836
156.0,0.493078,13.605
157.0,0.431971,12.006
158.0,0.362322,10.14
159.0,0.289127,8.1457
160.0,0.218254,6.1879
161.0,0.156112,4.4527
162.0,0.109256,3.134
163.0,0.083961,2.4214
164.0,0.085797,2.4869
165.0,0.11922,3.4722
166.0,0.187213,5.4767
167.0,0.291015,8.5485
168.0,0.42993,12.677
169.0,0.601267,17.792
170.0,0.800384,23.76
171.0,1.020863,30.393
172.0,1.254795,37.455
173.0,1.493157,44.672
174.0,1.726269,51.749
175.0,1.944305,58.383
176.0,2.137809,64.282
177.0,2.298215,69.179
178.0,2.418311,72.849
179.0,2.492641,75.122
179.99,2.5178,75.892
