theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,22881000000000.0,0.99994
1.0,178700.0,0.78093
2.0,20912.0,1.462
3.0,15770.0,5.58
4.0,13296.0,14.863
5.0,10443.0,28.487
6.0,7567.977113,42.785
7.0,5041.059396,52.764
8.0,3062.049188,54.634
9.0,1680.785603,47.996
10.0,839.140887,36.487
11.0,417.748981,26.566
12.0,277.85472,24.996
13.0,292.241829,36.165
14.0,363.020371,60.343
15.0,427.465408,93.499
16.0,455.130026,128.67
17.0,440.022965,158.27
18.0,391.181488,176.53
19.0,324.02704,181.19
20.0,253.870044,173.94
21.0,192.046874,159.61
22.0,144.508897,144.35
23.0,112.261213,133.65
24.0,92.864654,130.76
25.0,82.244908,136.01
26.0,76.242659,147.12
27.0,71.60599,160.25
28.0,66.381734,171.34
29.0,59.838978,177.21
30.0,52.130447,176.28
31.0,43.882288,168.66
32.0,35.840031,155.9
33.0,28.628577,140.37
34.0,22.632067,124.62
35.0,17.971616,110.73
36.0,14.549312,99.974
37.0,12.126947,92.635
38.0,10.412001,88.149
39.0,9.129825,85.42
40.0,8.069437,83.208
41.0,7.099987,80.478
42.0,6.163366,76.604
43.0,5.253209,71.424
44.0,4.390826,65.157
45.0,3.605325,58.267
46.0,2.920863,51.303
47.0,2.35056,44.78
48.0,1.895154,39.085
49.0,1.544554,34.421
50.0,1.28107,30.795
51.0,1.083468,28.046
52.0,0.931041,25.909
53.0,0.806803,24.099
54.0,0.699129,22.38
55.0,0.601695,20.612
56.0,0.512175,18.749
57.0,0.430506,16.817
58.0,0.357419,14.879
59.0,0.293597,13.008
60.0,0.239352,11.273
61.0,0.194584,9.7297
62.0,0.158761,8.4182
63.0,0.1309,7.3518
64.0,0.109605,6.513
65.0,0.093242,5.8559
66.0,0.080231,5.3198
67.0,0.069321,4.8478
68.0,0.059737,4.4016
69.0,0.051134,3.9659
70.0,0.043424,3.5417
71.0,0.036595,3.1358
72.0,0.030607,2.753
73.0,0.025385,2.3947
74.0,0.020873,2.0633
75.0,0.017056,1.7651
76.0,0.01394,1.5092
77.0,0.011507,1.3022
78.0,0.00967,1.143
79.0,0.008282,1.0216
80.0,0.007175,0.92303
81.0,0.006223,0.83418
82.0,0.005361,0.74839
83.0,0.004584,0.66595
84.0,0.003908,0.59038
85.0,0.003336,0.52363
86.0,0.002846,0.46389
87.0,0.002406,0.40709
88.0,0.001998,0.35053
89.0,0.001624,0.29531
90.0,0.001304,0.24571
91.0,0.001057,0.20609
92.0,0.000882,0.17787
