theta_deg,dsigma_domega_mb_sr,ratio_to_rutherford
0.01,8937300000000.0,0.99989
1.0,73719.0,0.82471
2.0,26428.0,4.7297
3.0,22597.0,20.469
4.0,17448.0,49.932
5.0,12073.0,84.314
6.0,7505.187637,108.62
7.0,4190.651214,112.29
8.0,2135.171826,97.527
9.0,1081.879741,79.088
10.0,680.6785,75.767
11.0,611.086975,99.483
12.0,645.031174,148.55
13.0,658.210819,208.52
14.0,609.718052,259.46
15.0,509.577169,285.34
16.0,388.154059,280.92
17.0,274.667671,252.91
18.0,186.598384,215.57
19.0,128.177329,183.49
20.0,94.319445,165.44
21.0,76.176948,162.07
22.0,65.560785,167.65
23.0,57.104194,174.04
24.0,48.430719,174.58
25.0,39.25039,166.17
26.0,30.258062,149.47
27.0,22.309563,127.82
28.0,15.979044,105.59
29.0,11.418922,86.572
30.0,8.413447,72.831
31.0,6.535298,64.301
32.0,5.326223,59.31
33.0,4.433064,55.645
34.0,3.66023,51.595
35.0,2.944889,46.451
36.0,2.295465,40.379
37.0,1.737044,33.968
38.0,1.284427,27.838
39.0,0.938116,22.47
40.0,0.688544,18.176
41.0,0.519253,15.067
42.0,0.408765,13.006
43.0,0.334137,11.63
44.0,0.276439,10.502
45.0,0.224993,9.3086
46.0,0.177409,7.9771
47.0,0.13574,6.6201
48.0,0.102026,5.3867
49.0,0.076206,4.3476
50.0,0.056741,3.4918
51.0,0.042133,2.792
52.0,0.031566,2.2488
53.0,0.02449,1.8727
54.0,0.02003,1.6414
55.0,0.016958,1.4871
56.0,0.014207,1.3314
57.0,0.011355,1.1355
58.0,0.008617,0.91833
59.0,0.006398,0.72566
60.0,0.004834,0.58284
61.0,0.003733,0.47786
62.0,0.002836,0.38494
63.0,0.002054,0.2953
64.0,0.001455,0.22135
65.0,0.001101,0.17696
66.0,0.000945,0.16036
67.0,0.000865,0.15489
68.0,0.000755,0.14248
69.0,0.00059,0.11705
70.0,0.00042,0.087645
71.0,0.000309,0.067757
72.0,0.000262,0.060434
73.0,0.000231,0.055875
74.0,0.000176,0.044483
75.0,0.000106,0.02813
76.0,5.6669e-05,0.015706
77.0,3.9978e-05,0.011582
78.0,4.2207e-05,0.012771
79.0,4.6146e-05,0.014573
80.0,4.3316e-05,0.014265
81.0,3.2344e-05,0.0111
82.0,1.9609e-05,0.0070079
83.0,1.6001e-05,0.0059505
84.0,2.2969e-05,0.0088828
85.0,2.7684e-05,0.011125
86.0,2.0112e-05,0.0083935
87.0,7.2789e-06,0.0031526
88.0,1.6727e-06,0.00075137
89.0,3.4174e-06,0.0015911
90.0,4.2667e-06,0.0020577
91.0,2.3843e-06,0.0011904
92.0,1.8404e-06,0.00095061
93.0,2.4403e-06,0.0013033
94.0,1.1535e-06,0.00063661
95.0,1.4338e-07,8.1729e-05
96.0,3.1546e-06,0.0018561
97.0,6.851e-06,0.0041585
98.0,5.4305e-06,0.0033987
99.0,1.1734e-06,0.00075684
100.0,8.2793e-07,0.00055001
101.0,3.872e-06,0.002648
102.0,4.1047e-06,0.0028884
103.0,1.1189e-06,0.00080973
104.0,2.8525e-07,0.00021219
105.0,2.2816e-06,0.0017436
106.0,2.4443e-06,0.0019183
107.0,3.7391e-07,0.00030119
108.0,6.3619e-07,0.00052574
109.0,3.4138e-06,0.0028929
110.0,3.7194e-06,0.0032306
111.0,9.5326e-07,0.00084829
112.0,2.5022e-07,0.00022802
113.0,2.8041e-06,0.0026157
114.0,3.6707e-06,0.0035033
115.0,1.2155e-06,0.0011864
116.0,8.7409e-08,8.7216e-05
117.0,2.2052e-06,0.0022483
118.0,3.2251e-06,0.0033587
119.0,1.1197e-06,0.0011905
120.0,9.5815e-08,0.00010397
121.0,2.3085e-06,0.0025555
122.0,3.5643e-06,0.0040235
123.0,1.4322e-06,0.001648
124.0,3.0433e-08,3.5681e-05
125.0,2.1074e-06,0.0025166
126.0,3.6867e-06,0.0044824
127.0,1.7171e-06,0.0021248
128.0,6.5778e-09,8.2809e-06
129.0,1.9045e-06,0.0024383
130.0,3.8003e-06,0.0049462
131.0,2.052e-06,0.0027141
132.0,2.6093e-08,3.5059e-05
133.0,1.6008e-06,0.0021841
134.0,3.651e-06,0.0050567
135.0,2.131e-06,0.002995
136.0,3.5767e-08,5.0991e-05
137.0,1.6667e-06,0.0024094
138.0,4.1441e-06,0.0060728
139.0,2.7742e-06,0.0041195
140.0,1.5662e-07,0.00023558
141.0,1.3103e-06,0.0019958
142.0,3.974e-06,0.0061272
143.0,2.9227e-06,0.00456
144.0,2.0494e-07,0.00032345
145.0,1.3486e-06,0.0021524
146.0,4.5191e-06,0.0072911
147.0,3.75e-06,0.0061141
148.0,4.7649e-07,0.00078483
149.0,1.011e-06,0.0016817
150.0,4.355e-06,0.0073134
151.0,3.9608e-06,0.0067129
152.0,5.5508e-07,0.00094913
153.0,1.108e-06,0.0019108
154.0,5.2226e-06,0.0090811
155.0,5.3088e-06,0.0093041
156.0,1.1269e-06,0.0019901
157.0,7.4082e-07,0.0013178
158.0,5.0856e-06,0.0091093
159.0,5.7535e-06,0.010374
160.0,1.3193e-06,0.0023939
161.0,8.6011e-07,0.0015701
162.0,6.4666e-06,0.011872
163.0,8.0997e-06,0.01495
164.0,2.4966e-06,0.0046314
165.0,5.1021e-07,0.00095099
166.0,6.7669e-06,0.012669
167.0,9.6559e-06,0.018153
168.0,3.2595e-06,0.0061513
169.0,6.169e-07,0.0011683
170.0,9.6666e-06,0.018366
171.0,1.5394e-05,0.029332
172.0,6.5182e-06,0.012452
173.0,3.3709e-07,0.00064545
174.0,1.3382e-05,0.025674
175.0,2.5767e-05,0.049519
176.0,1.2842e-05,0.024713
177.0,6.0794e-07,0.0011712
178.0,4.0074e-05,0.077259
179.0,0.000121,0.23404
179.99,0.000165,0.31778
